age,ast_pct,blk_pct,bpm,dbpm,drb_pct,dws,fg3a_per_fga_pct,fta_per_fga_pct,g,lg_id,mp,name,obpm,orb_pct,ows,per,pid,pos,ring,season,stl_pct,team_id,tov_pct,trb_pct,ts_pct,usg_pct,vorp,ws,ws_per_48
25,11.4,0.9,1.3,2.1,14.3,0.2,.385,.115,11,NBA,318,Devean George,-0.7,3.8,0.3,11.9,2917,SF,False,2002-03,1.8,LAL,12.8,8.8,.537,13.2,0.3,0.6,.086
26,4.0,1.4,2.2,2.3,9.7,0.4,.590,.200,22,NBA,470,Devean George,-0.1,2.7,0.5,11.3,2917,SF,False,2003-04,2.5,LAL,9.2,6.2,.556,12.4,0.5,1.0,.097
28,5.0,0.7,-0.7,1.0,15.3,0.0,.618,.147,7,NBA,121,Devean George,-1.7,2.0,0.1,10.8,2917,SF,False,2005-06,1.7,LAL,0.0,8.3,.511,13.6,0.0,0.2,.077
29,5.5,1.7,-4.7,2.4,14.6,0.0,.480,.400,6,NBA,109,Devean George,-7.1,4.0,-0.2,4.4,2917,SF,False,2006-07,2.8,DAL,19.2,9.2,.357,14.5,-0.1,-0.2,-0.072
30,0.0,2.3,-8.2,-1.8,20.9,0.0,.429,.179,5,NBA,62,Devean George,-6.4,6.8,0.0,13.6,2917,SF,False,2007-08,1.8,DAL,9.0,13.5,.480,24.8,-0.1,0.0,-0.004
24,0.0,0.0,-18.5,-3.5,41.2,0.0,.000,1.000,2,NBA,11,Matt Geiger,-15.0,0.0,0.0,0.7,2919,C,False,1993-94,0.0,MIA,0.0,20.1,.174,11.6,0.0,0.0,-0.076
27,9.3,2.8,4.8,5.9,19.2,0.0,.000,.667,3,NBA,31,Matt Geiger,-1.1,15.4,0.1,16.0,2919,C,False,1996-97,3.6,CHH,34.0,17.0,.773,8.9,0.1,0.1,.113
28,7.1,0.0,-8.8,0.4,11.2,0.0,.000,.000,4,NBA,22,Matt Geiger,-9.2,17.1,-0.1,-0.5,2919,C,False,1997-98,0.0,CHH,14.3,14.1,.167,16.0,0.0,-0.1,-0.173
29,4.6,2.3,0.1,0.9,18.4,0.3,.010,.302,8,NBA,239,Matt Geiger,-0.8,10.3,0.4,18.6,2919,C,False,1998-99,2.1,PHI,10.7,14.2,.497,23.1,0.1,0.7,.136
30,3.1,1.3,0.9,-0.4,21.8,0.1,.000,.500,8,NBA,128,Matt Geiger,1.3,14.9,0.5,24.0,2919,C,False,1999-00,2.1,PHI,7.6,18.2,.574,23.7,0.1,0.6,.227
31,13.1,0.0,0.3,-0.8,9.3,0.0,.000,.138,12,NBA,100,Matt Geiger,1.1,11.1,0.3,13.2,2919,C,False,2000-01,1.1,PHI,14.0,10.2,.618,16.4,0.1,0.3,.143
27,47.9,0.0,-2.6,2.7,36.5,0.0,,,1,NBA,3,Alonzo Gee,-5.3,0.0,0.0,16.3,2920,SF,False,2014-15,0.0,POR,,18.0,,0.0,0.0,0.0,.181
24,21.0,0.0,-2.5,-1.6,4.9,0.0,.571,.571,7,NBA,46,Reggie Geary,-0.9,0.0,0.0,5.8,2921,PG,False,1997-98,1.2,SAS,18.6,2.6,.514,11.3,0.0,0.1,.071
28,8.7,0.3,0.1,0.8,12.8,0.2,.000,.457,9,NBA,187,Kenny Gattison,-0.7,11.8,0.1,11.1,2924,PF,False,1992-93,1.4,CHH,11.2,12.3,.480,14.7,0.1,0.3,.075
30,6.2,0.0,-0.2,3.0,16.7,0.1,.000,1.000,4,NBA,58,Kenny Gattison,-3.2,10.7,0.0,7.6,2924,PF,False,1994-95,2.0,CHH,30.3,13.5,.651,13.6,0.0,0.1,.057
24,0.0,7.8,-0.4,-0.1,24.3,0.1,.000,.759,4,NBA,81,Chris Gatling,-0.3,12.1,0.3,25.4,2925,PF,False,1991-92,1.2,GSW,2.5,17.8,.646,20.1,0.0,0.4,.245
26,8.9,1.1,4.0,2.7,21.3,-0.1,.000,1.000,3,NBA,54,Chris Gatling,1.3,16.0,0.3,22.3,2925,C,False,1993-94,1.8,GSW,9.7,18.7,.694,15.9,0.1,0.2,.200
28,2.7,0.0,-11.3,3.0,25.8,0.0,.000,.545,3,NBA,68,Chris Gatling,-14.3,17.2,-0.3,4.1,2925,PF,False,1995-96,1.6,MIA,22.7,21.4,.330,24.2,-0.2,-0.3,-0.208
30,4.8,1.9,0.3,1.0,5.8,0.0,.000,.316,3,NBA,81,Chris Gatling,-0.7,9.9,0.2,20.4,2925,PF,False,1997-98,1.4,NJN,6.5,7.8,.531,27.6,0.0,0.2,.104
31,0.0,0.0,-19.3,1.6,20.0,0.0,.000,1.000,2,NBA,12,Chris Gatling,-20.9,10.2,-0.1,-14.1,2925,C,False,1998-99,4.5,MIL,41.0,15.1,.000,19.4,-0.1,-0.1,-0.485
29,,,,,,0.4,,.270,7,NBA,,Frank Gates,,,-0.3,,2926,,False,1949-50,,AND,,,.302,,,0.1,
22,3.5,1.6,1.6,-0.1,9.1,0.0,.176,.353,3,NBA,52,Pat Garrity,1.7,12.9,0.2,20.8,2928,PF,False,1998-99,1.0,PHO,13.3,11.3,.687,20.1,0.0,0.2,.161
24,2.6,0.6,-2.2,-2.1,3.5,-0.1,.556,.139,4,NBA,117,Pat Garrity,-0.2,0.9,0.3,11.6,2928,SF,False,2000-01,0.0,ORL,5.0,2.2,.628,15.1,0.0,0.1,.051
25,10.6,0.5,-0.4,1.2,19.3,0.1,.563,.125,4,NBA,147,Pat Garrity,-1.7,3.2,0.1,9.5,2928,PF,False,2001-02,0.7,ORL,8.2,11.5,.504,12.1,0.1,0.2,.073
26,5.2,1.6,-3.3,1.8,10.1,0.1,.486,.114,7,NBA,163,Pat Garrity,-5.1,3.0,-0.2,2.5,2928,PF,False,2002-03,0.7,ORL,12.0,6.6,.381,12.3,-0.1,-0.1,-0.036
31,0.0,0.0,-23.4,-6.6,38.5,0.0,.500,1.000,2,NBA,6,Pat Garrity,-16.8,0.0,0.0,-3.9,2928,PF,False,2007-08,0.0,ORL,0.0,19.5,.174,22.9,0.0,0.0,-0.255
22,0.0,,,,,0.0,,,1,NBA,1,Rowland Garrett,,,0.0,0.0,2932,SF,False,1972-73,,CHI,,0.0,,,,0.0,.021
23,0.0,0.0,-37.1,-7.9,19.9,0.0,,.000,2,NBA,6,Rowland Garrett,-29.2,0.0,-0.1,-21.0,2932,SF,False,1973-74,0.0,CHI,,8.8,.000,,-0.1,-0.1,-0.659
24,3.4,1.6,-6.9,-1.1,15.4,0.2,,.071,12,NBA,143,Rowland Garrett,-5.8,5.7,-0.3,7.3,2932,SF,False,1974-75,1.4,CHI,,10.5,.381,,-0.2,0.0,-0.011
25,0.0,0.0,-6.5,-4.2,0.0,0.0,,,4,NBA,5,Rowland Garrett,-2.3,0.0,0.0,9.8,2932,SF,False,1975-76,0.0,CLE,,0.0,.568,,0.0,0.0,.166
23,8.8,,,,,0.3,,.162,18,NBA,595,Dick Garrett,,,1.0,10.3,2933,SG,False,1969-70,,LAL,,,.542,,,1.2,.101
27,17.9,0.0,-5.4,-0.2,4.3,0.0,,.571,8,NBA,46,Dick Garrett,-5.3,2.6,-0.1,6.3,2933,SG,False,1973-74,2.1,MIL,,3.5,.342,,0.0,0.0,-0.020
22,11.2,2.2,-5.8,0.7,13.6,0.1,.556,.000,5,NBA,41,R.J. Hunter,-6.6,2.4,-0.1,1.9,2935,SG,False,2015-16,0.0,BOS,10.0,7.6,.278,10.5,0.0,0.0,-0.027
24,0.0,0.0,-7.0,-5.2,21.9,0.0,.667,.000,2,NBA,10,Josh Huestis,-1.8,11.4,0.0,10.6,2936,PF,False,2015-16,0.0,OKC,0.0,16.7,.500,13.0,0.0,0.0,.119
26,0.0,4.8,-3.5,2.8,16.5,0.0,.000,1.000,4,NBA,19,Josh Huestis,-6.3,0.0,0.0,8.0,2936,PF,False,2017-18,2.6,OKC,0.0,8.3,.521,6.6,0.0,0.0,.098
30,4.8,2.4,1.7,3.3,18.2,-0.1,.000,.345,3,NBA,118,Dean Garrett,-1.6,16.3,0.4,18.8,2938,C,False,1996-97,0.9,MIN,2.9,17.2,.569,13.2,0.1,0.3,.116
32,9.7,2.5,2.9,3.0,9.1,0.1,.000,.278,4,NBA,92,Dean Garrett,-0.1,10.6,0.2,13.4,2938,C,False,1998-99,1.2,MIN,9.0,9.9,.545,11.3,0.1,0.2,.123
33,0.0,5.3,-3.3,1.0,9.0,0.0,.000,1.000,3,NBA,16,Dean Garrett,-4.3,8.2,0.0,9.3,2938,C,False,1999-00,0.0,MIN,0.0,8.5,.521,9.0,0.0,0.0,.093
34,0.0,2.0,-6.9,-1.4,19.7,0.1,.000,.500,3,NBA,41,Dean Garrett,-5.5,5.3,0.0,10.9,2938,C,False,2000-01,1.3,MIN,0.0,12.3,.444,16.9,-0.1,0.1,.109
24,7.0,0.5,-2.4,1.8,12.3,0.1,.000,.381,13,NBA,117,Calvin Garrett,-4.2,2.8,0.0,8.1,2939,SF,False,1980-81,2.2,HOU,19.7,7.3,.510,11.3,0.0,0.1,.045
25,0.0,0.0,-30.5,-12.9,0.0,0.0,1.000,.000,1,NBA,1,Calvin Garrett,-17.6,0.0,0.0,-34.2,2939,SF,False,1981-82,0.0,HOU,0.0,0.0,.000,44.2,0.0,0.0,-0.975
23,8.9,1.6,0.9,-0.6,19.6,0.0,.033,.267,8,NBA,74,Bill Garnett,1.5,14.0,0.3,21.2,2942,PF,False,1983-84,0.0,DAL,2.9,16.6,.567,19.9,0.1,0.3,.191
20,13.7,2.3,1.6,4.1,15.1,-0.1,.020,.059,3,NBA,125,Kevin Garnett,-2.5,11.4,0.2,19.3,2941,SF,False,1996-97,1.7,MIN,7.1,13.0,.497,20.4,0.1,0.1,.047
21,20.4,5.4,1.6,5.7,20.6,0.1,.000,.120,5,NBA,194,Kevin Garnett,-4.2,9.7,-0.1,15.5,2941,PF,False,1997-98,1.1,MIN,21.8,14.8,.500,24.3,0.2,0.0,-0.002
22,19.1,3.6,6.4,4.6,22.6,0.3,.025,.291,4,NBA,170,Kevin Garnett,1.9,10.2,0.2,24.1,2941,PF,False,1998-99,2.3,MIN,12.7,16.1,.488,28.1,0.4,0.5,.135
23,38.0,1.5,6.2,4.8,25.1,0.2,.038,.205,4,NBA,171,Kevin Garnett,1.4,9.9,0.2,20.5,2941,PF,False,1999-00,1.7,MIN,11.5,17.2,.441,28.1,0.4,0.4,.102
24,21.6,2.9,9.4,4.5,26.6,0.3,.052,.621,4,NBA,165,Kevin Garnett,4.9,6.6,0.6,24.9,2941,PF,False,2000-01,1.3,MIN,7.5,16.3,.569,22.8,0.5,0.9,.255
25,20.4,3.0,5.1,6.0,34.1,0.0,.036,.571,3,NBA,130,Kevin Garnett,-1.0,12.5,0.3,25.5,2941,PF,False,2001-02,1.9,MIN,14.6,22.8,.514,27.1,0.2,0.3,.121
26,23.4,2.8,5.8,5.0,32.5,0.4,.065,.203,6,NBA,265,Kevin Garnett,0.7,5.2,0.4,25.0,2941,PF,False,2002-03,1.9,MIN,10.7,20.1,.539,28.7,0.5,0.8,.141
27,24.1,3.9,6.2,5.5,31.3,1.3,.043,.336,18,NBA,783,Kevin Garnett,0.8,6.0,1.4,25.0,2941,PF,False,2003-04,1.6,MIN,14.9,19.3,.513,30.3,1.6,2.7,.163
31,18.4,2.5,6.4,3.5,25.3,2.0,.018,.265,26,NBA,987,Kevin Garnett,2.9,9.3,2.1,23.0,2941,PF,True,2007-08,2.0,BOS,10.1,17.5,.542,26.6,2.1,4.1,.199
33,14.7,2.3,3.9,3.3,21.4,1.6,.007,.186,23,NBA,766,Kevin Garnett,0.6,5.3,0.7,17.6,2941,PF,False,2009-10,1.8,BOS,8.7,13.6,.530,22.2,1.1,2.4,.148
34,12.4,2.3,2.2,4.2,27.3,0.7,.008,.228,9,NBA,328,Kevin Garnett,-2.0,8.3,0.0,17.3,2941,PF,False,2010-11,2.8,BOS,12.0,18.3,.479,23.2,0.3,0.8,.113
35,8.5,3.2,2.1,2.6,27.3,1.6,.013,.250,20,NBA,737,Kevin Garnett,-0.5,5.2,0.7,20.5,2941,C,False,2011-12,1.7,BOS,11.0,16.6,.541,26.5,0.8,2.3,.149
36,22.4,2.5,4.1,5.6,37.9,0.6,.033,.283,6,NBA,212,Kevin Garnett,-1.5,5.6,0.0,17.3,2941,C,False,2012-13,1.3,BOS,22.0,23.2,.563,20.8,0.3,0.6,.145
37,10.8,1.9,2.3,4.3,30.3,0.3,.032,.365,12,NBA,250,Kevin Garnett,-2.0,9.1,0.3,17.2,2941,C,False,2013-14,2.0,BRK,15.1,19.2,.568,16.8,0.3,0.6,.123
23,41.0,,,,,0.1,,.895,3,NBA,42,Dick Garmaker,,,0.2,27.7,2945,SG,False,1955-56,,MNL,,,.566,,,0.3,.333
24,12.1,,,,,0.0,,.464,5,NBA,187,Dick Garmaker,,,-0.1,9.6,2945,SG,False,1956-57,,MNL,,,.391,,,0.0,-0.003
26,13.5,,,,,0.2,,.382,13,NBA,439,Dick Garmaker,,,0.7,13.4,2945,SG,False,1958-59,,MNL,,,.490,,,0.9,.102
24,14.5,0.4,-1.0,1.5,6.8,0.1,.031,.286,8,NBA,270,Winston Garland,-2.5,5.2,0.1,12.1,2946,PG,False,1988-89,2.2,GSW,12.0,6.0,.485,18.6,0.1,0.2,.032
28,19.4,0.0,-1.9,1.7,11.5,0.4,.014,.230,12,NBA,246,Winston Garland,-3.7,3.1,-0.2,10.1,2946,PG,False,1992-93,3.4,HOU,21.3,7.7,.473,19.2,0.0,0.2,.033
29,,,,,,-0.1,,.435,3,BAA,,Jack Garfinkel,,,0.2,,2948,,False,1947-48,,BOS,,,.401,,,0.1,
24,,,,,,0.1,,.205,2,NBA,,Vern Gardner,,,-0.1,,2949,SG,False,1949-50,,PHW,,,.375,,,0.0,
25,,,,,,0.0,,.375,2,NBA,,Vern Gardner,,,0.1,,2949,SG,False,1950-51,,PHW,,,.590,,,0.1,
26,8.1,,,,,0.0,,.579,3,NBA,77,Vern Gardner,,,0.1,11.2,2949,SG,False,1951-52,,PHW,,,.503,,,0.1,.037
23,28.9,0.0,6.8,-1.4,14.6,0.0,.462,.077,3,NBA,19,Thomas Gardner,8.2,0.0,0.1,23.2,2950,SG,False,2008-09,3.1,ATL,0.0,6.7,.521,35.3,0.0,0.1,.181
25,,,,,,0.0,,.444,7,BAA,,Earl Gardner,,,-0.2,,2952,,True,1948-49,,MNL,,,.186,,,-0.1,
21,7.2,2.0,-1.4,3.2,30.3,0.1,.000,.786,4,NBA,167,Dwight Howard,-4.6,11.6,-0.1,15.3,2955,C,False,2006-07,0.7,ORL,23.1,21.1,.540,21.2,0.0,0.0,.010
22,3.8,6.0,3.4,4.0,26.9,0.7,.000,.669,10,NBA,421,Dwight Howard,-0.5,17.0,0.8,23.2,2955,C,False,2007-08,1.0,ORL,16.6,22.0,.589,21.8,0.6,1.5,.172
23,9.0,5.3,7.1,5.2,35.1,1.9,.007,.851,23,NBA,903,Dwight Howard,1.9,13.8,2.6,25.5,2955,C,False,2008-09,1.2,ORL,15.4,24.5,.634,23.3,2.1,4.5,.241
24,7.6,8.1,4.8,5.2,28.3,1.5,.000,1.129,14,NBA,497,Dwight Howard,-0.4,9.9,0.5,22.2,2955,C,False,2009-10,1.2,ORL,19.6,19.4,.606,25.9,0.9,1.9,.184
25,2.6,3.4,1.5,-0.6,30.8,0.6,.012,1.086,6,NBA,258,Dwight Howard,2.1,12.3,0.7,26.1,2955,C,False,2010-11,0.9,ORL,21.6,21.4,.677,28.2,0.2,1.3,.238
27,6.2,4.5,-1.9,3.7,31.2,0.1,.000,.857,4,NBA,126,Dwight Howard,-5.6,9.1,0.0,19.0,2955,C,False,2012-13,0.8,LAL,21.7,19.9,.588,27.4,0.0,0.0,.019
28,8.5,6.0,3.9,3.5,26.9,0.2,.000,.604,6,NBA,231,Dwight Howard,0.4,12.5,0.7,27.2,2955,C,False,2013-14,0.9,HOU,12.4,19.5,.581,28.2,0.3,0.9,.185
29,5.9,5.4,1.9,4.8,31.4,0.9,.000,.907,17,NBA,574,Dwight Howard,-2.9,11.3,0.6,20.4,2955,C,False,2014-15,1.9,HOU,12.7,21.5,.546,21.2,0.6,1.5,.126
30,8.2,3.4,0.2,4.4,27.4,0.1,.021,.792,5,NBA,180,Dwight Howard,-4.2,14.4,0.0,15.7,2955,C,False,2015-16,1.1,HOU,15.6,20.5,.510,17.5,0.1,0.2,.046
31,7.6,2.5,1.4,4.2,33.0,0.3,.000,.528,6,NBA,157,Dwight Howard,-2.9,12.8,0.0,13.9,2955,C,False,2016-17,1.9,ATL,19.9,22.8,.541,14.9,0.1,0.4,.114
21,18.5,1.9,2.9,5.1,22.3,0.1,.000,.375,7,NBA,277,Al Horford,-2.2,10.0,0.3,14.9,2957,C,False,2007-08,0.6,ATL,15.2,16.3,.525,17.0,0.3,0.4,.064
22,13.5,2.3,0.1,3.7,22.0,0.2,.017,.305,9,NBA,252,Al Horford,-3.5,5.6,0.2,12.5,2957,C,False,2008-09,1.4,ATL,5.6,13.1,.463,14.0,0.1,0.4,.078
23,9.7,4.4,2.5,3.4,23.6,0.4,.008,.242,11,NBA,388,Al Horford,-0.8,7.9,0.8,20.1,2957,C,False,2009-10,1.2,ATL,9.6,15.2,.568,19.2,0.4,1.2,.144
24,16.0,2.2,1.5,3.9,23.1,0.6,.015,.190,12,NBA,468,Al Horford,-2.3,6.5,0.1,13.3,2957,C,False,2010-11,0.6,ATL,10.3,14.9,.458,17.3,0.4,0.7,.070
25,15.9,2.9,3.8,4.3,22.9,0.3,.000,.235,3,NBA,108,Al Horford,-0.5,5.1,0.0,17.5,2957,C,False,2011-12,2.0,ATL,24.2,13.5,.613,22.0,0.2,0.3,.128
26,16.8,1.9,3.2,3.0,21.1,0.3,.000,.325,6,NBA,218,Al Horford,0.2,5.9,0.3,19.1,2957,C,False,2012-13,1.4,ATL,8.7,13.3,.527,22.6,0.3,0.6,.136
28,20.4,3.6,3.3,2.7,20.1,0.7,.043,.095,16,NBA,522,Al Horford,0.6,8.2,0.8,19.8,2957,C,False,2014-15,1.3,ATL,10.2,14.2,.525,21.4,0.7,1.5,.141
29,15.6,6.6,4.4,4.5,16.3,0.5,.241,.138,10,NBA,327,Al Horford,-0.2,4.5,0.3,17.5,2957,C,False,2015-16,1.8,ATL,12.1,10.7,.545,19.2,0.5,0.9,.127
30,25.9,2.0,4.6,2.1,17.3,0.4,.274,.153,18,NBA,610,Al Horford,2.5,5.8,1.7,20.1,2957,C,False,2016-17,1.3,BOS,14.0,11.3,.668,17.5,1.0,2.1,.165
31,15.8,2.9,5.5,3.3,21.6,1.0,.211,.368,19,NBA,679,Al Horford,2.2,5.3,1.7,20.1,2957,C,False,2017-18,1.4,BOS,11.9,13.3,.631,18.3,1.3,2.7,.192
24,7.1,0.0,-5.7,-0.2,12.6,0.2,.476,.171,11,NBA,277,Rodney Hood,-5.5,0.4,-0.6,4.7,2959,SG,False,2016-17,0.9,UTA,8.1,6.5,.434,21.1,-0.3,-0.4,-0.069
25,11.3,1.4,-5.5,-0.3,11.2,0.1,.261,.130,17,NBA,260,Rodney Hood,-5.2,3.1,-0.2,8.4,2959,SG,False,2017-18,1.0,CLE,11.8,7.1,.468,19.6,-0.2,0.0,-0.007
24,11.4,0.0,-7.7,-0.2,9.9,0.0,.000,.000,3,NBA,11,Richaun Holmes,-7.5,0.0,0.0,-4.1,2960,C,False,2017-18,0.0,PHI,0.0,4.9,.000,3.8,0.0,0.0,-0.020
27,0.0,0.0,-35.1,-13.2,0.0,0.0,1.000,.000,1,NBA,1,John Holland,-21.9,0.0,0.0,-39.1,2962,SF,False,2015-16,0.0,BOS,0.0,0.0,.000,43.1,0.0,0.0,-1.042
25,13.1,0.0,-8.3,-2.2,9.8,0.0,.500,.000,5,NBA,11,Justin Holiday,-6.1,0.0,0.0,1.9,2963,SG,True,2014-15,0.0,GSW,50.0,5.0,.750,16.3,0.0,0.0,-0.078
20,25.8,0.9,4.5,3.5,9.4,0.1,.362,.259,5,NBA,188,Jrue Holiday,1.1,1.7,0.2,17.2,2964,PG,False,2010-11,3.0,PHI,14.6,5.5,.550,19.3,0.3,0.4,.094
21,26.2,1.2,4.9,1.1,10.6,0.8,.274,.246,13,NBA,494,Jrue Holiday,3.8,3.7,0.7,18.0,2964,PG,False,2011-12,2.2,PHI,11.6,6.9,.519,21.7,0.9,1.5,.148
24,36.7,1.6,-4.1,0.0,2.0,0.0,.211,.211,3,NBA,55,Jrue Holiday,-4.1,4.1,0.0,13.6,2964,PG,False,2014-15,1.9,NOP,19.4,3.0,.458,21.4,0.0,0.0,-0.027
27,25.6,1.1,4.3,1.0,12.1,0.3,.294,.176,9,NBA,348,Jrue Holiday,3.4,2.8,0.6,19.7,2964,SG,False,2017-18,1.3,NOP,11.2,7.6,.581,25.3,0.6,1.0,.132
22,0.0,0.0,-5.6,0.5,0.0,0.0,,,1,NBA,1,Solomon Hill,-6.1,0.0,0.0,0.0,2966,SF,False,2013-14,0.0,IND,,0.0,,0.0,0.0,0.0,.018
24,6.6,0.0,2.6,0.1,12.4,0.2,.613,.516,7,NBA,198,Solomon Hill,2.5,3.1,0.5,11.5,2966,SF,False,2015-16,0.5,IND,7.3,8.1,.710,10.0,0.2,0.7,.170
26,7.5,0.7,-1.1,0.1,9.7,0.1,.640,.400,9,NBA,114,Solomon Hill,-1.2,5.7,0.1,7.2,2966,SF,False,2017-18,0.4,NOP,16.9,7.8,.561,13.3,0.0,0.1,.056
22,4.1,1.2,-3.2,0.2,8.4,0.0,.381,.333,4,NBA,76,George Hill,-3.4,4.6,0.0,9.8,2967,PG,False,2008-09,1.5,SAS,7.7,6.4,.478,17.0,0.0,0.0,.021
23,3.3,0.5,-0.5,0.0,8.6,0.2,.284,.363,10,NBA,344,George Hill,-0.5,1.7,0.4,12.8,2967,PG,False,2009-10,1.5,SAS,6.3,5.1,.566,17.1,0.1,0.7,.092
24,12.7,0.8,2.3,2.0,15.8,0.2,.300,.600,6,NBA,189,George Hill,0.4,3.0,0.3,15.6,2967,PG,False,2010-11,2.5,SAS,11.2,9.2,.554,17.7,0.2,0.5,.135
25,16.5,0.7,4.0,0.2,5.3,0.3,.381,.438,11,NBA,346,George Hill,3.7,3.0,0.8,17.0,2967,PG,False,2011-12,2.1,IND,14.9,4.2,.591,19.7,0.5,1.2,.163
26,20.6,0.5,2.6,0.8,10.2,0.6,.459,.367,18,NBA,685,George Hill,1.8,0.9,1.2,14.6,2967,PG,False,2012-13,1.8,IND,14.3,5.7,.547,19.1,0.8,1.8,.125
27,14.2,0.5,1.3,0.2,10.0,0.9,.433,.343,19,NBA,687,George Hill,1.0,2.3,0.7,12.8,2967,PG,False,2013-14,1.8,IND,12.0,6.2,.561,16.5,0.6,1.5,.107
29,11.6,0.4,4.7,-0.2,5.9,0.2,.474,.386,7,NBA,235,George Hill,4.9,3.2,0.8,17.0,2967,PG,False,2015-16,1.4,IND,10.7,4.6,.712,15.3,0.4,0.9,.191
30,17.8,0.3,0.5,0.4,10.7,0.1,.316,.296,8,NBA,281,George Hill,0.1,3.4,0.3,13.4,2967,PG,False,2016-17,0.4,UTA,10.5,7.0,.564,21.0,0.2,0.4,.075
31,11.5,1.3,-1.5,0.2,6.1,0.2,.389,.405,19,NBA,557,George Hill,-1.6,2.7,0.6,10.5,2967,PG,False,2017-18,0.9,CLE,12.5,4.4,.567,14.6,0.1,0.8,.072
21,17.4,1.8,2.2,3.5,12.4,0.1,.000,.361,5,NBA,132,Nene,-1.3,9.6,0.1,13.2,2968,PF,False,2003-04,2.0,DEN,17.7,10.9,.467,17.0,0.1,0.2,.065
22,3.4,1.6,-1.5,2.1,19.5,0.1,.000,1.095,5,NBA,101,Nene,-3.6,9.9,0.1,11.8,2968,C,False,2004-05,1.0,DEN,13.8,14.4,.530,16.7,0.0,0.2,.081
24,12.7,1.3,6.7,3.8,10.8,0.1,.000,.340,5,NBA,179,Nene,2.9,14.3,0.5,19.4,2968,C,False,2006-07,0.9,DEN,17.6,12.5,.624,19.1,0.4,0.6,.148
25,5.4,2.5,2.7,4.8,14.7,0.0,.000,.333,3,NBA,30,Nene,-2.2,10.1,0.1,17.1,2968,PF,False,2007-08,3.3,DEN,16.2,12.3,.630,17.0,0.0,0.1,.127
26,12.4,1.6,3.6,3.0,19.2,0.6,.000,.556,16,NBA,525,Nene,0.6,8.4,0.8,15.4,2968,C,False,2008-09,2.0,DEN,16.5,13.7,.587,16.3,0.8,1.4,.132
27,9.7,0.5,2.8,2.3,15.6,0.0,.000,1.241,5,NBA,169,Nene,0.5,5.7,0.4,15.3,2968,C,False,2009-10,1.8,DEN,8.2,10.5,.636,12.8,0.2,0.5,.131
28,9.1,2.1,1.9,3.0,21.3,0.2,.000,1.043,5,NBA,162,Nene,-1.1,9.6,0.2,17.1,2968,C,False,2010-11,1.6,DEN,10.6,15.5,.529,21.2,0.2,0.4,.115
31,15.6,2.8,-0.6,1.9,16.1,0.7,.000,.188,10,NBA,325,Nene,-2.5,2.8,-0.3,12.2,2968,PF,False,2013-14,1.5,WAS,10.2,9.4,.458,24.2,0.1,0.3,.048
32,9.2,0.9,0.1,2.1,16.8,0.4,.000,.303,10,NBA,257,Nene,-1.9,10.9,0.0,11.1,2968,PF,False,2014-15,1.8,WAS,14.0,13.9,.459,17.3,0.1,0.4,.074
34,5.7,1.9,1.7,1.3,20.3,0.3,.020,.608,9,NBA,161,Nene,0.3,7.6,0.4,21.5,2968,C,False,2016-17,1.9,HOU,12.2,14.1,.696,20.1,0.1,0.7,.206
35,7.1,4.1,-2.1,2.9,23.1,0.1,.000,.550,11,NBA,107,Nene,-5.1,6.1,0.1,11.3,2968,C,False,2017-18,0.9,HOU,24.4,14.5,.624,13.8,0.0,0.2,.089
24,4.1,4.2,1.3,4.3,6.9,0.0,.364,.182,6,NBA,41,Francisco Garcia,-3.0,0.0,0.1,13.7,2972,SF,False,2005-06,2.7,SAC,0.0,3.1,.547,13.6,0.0,0.1,.082
31,9.4,2.7,3.5,2.2,11.8,0.0,.740,.100,6,NBA,164,Francisco Garcia,1.3,2.0,0.4,14.4,2972,SF,False,2012-13,1.2,HOU,7.1,6.8,.613,15.1,0.2,0.4,.113
32,0.0,0.0,-6.7,-3.5,5.1,0.0,.500,.667,2,NBA,22,Francisco Garcia,-3.2,4.9,0.0,6.3,2972,SF,False,2013-14,0.0,HOU,0.0,5.0,.451,15.0,0.0,0.0,.028
24,,,,,,0.0,,.333,2,BAA,,Bob Gantt,,,0.0,,2976,,False,1946-47,,WSC,,,.291,,,0.0,
23,10.9,0.0,-5.7,-0.7,0.0,0.0,.091,.182,1,NBA,29,Kevin Gamble,-5.0,4.0,-0.1,5.9,2977,SF,False,1988-89,1.8,BOS,0.0,2.0,.337,18.3,0.0,0.0,-0.075
24,43.5,0.0,1.7,-3.8,0.0,0.0,.000,.000,3,NBA,8,Kevin Gamble,5.5,16.2,0.0,22.9,2977,SF,False,1989-90,0.0,BOS,16.7,7.6,.600,31.6,0.0,0.0,.091
25,11.0,0.5,-3.0,-0.2,4.6,0.0,.000,.200,11,NBA,238,Kevin Gamble,-2.9,1.5,0.1,7.7,2977,SF,False,1990-91,0.8,BOS,9.7,3.1,.506,13.3,-0.1,0.1,.021
26,9.6,1.3,1.7,3.0,11.3,0.2,.015,.115,10,NBA,335,Kevin Gamble,-1.3,4.5,0.2,13.6,2977,SF,False,1991-92,1.9,BOS,6.8,7.8,.494,19.5,0.3,0.4,.060
27,10.4,0.4,2.7,0.7,5.4,0.1,.286,.095,4,NBA,142,Kevin Gamble,2.1,2.7,0.3,15.0,2977,SF,False,1992-93,2.3,BOS,10.3,4.0,.628,15.5,0.2,0.4,.133
