age,and1s,astd_pts,drawn_shooting,fga_blkd,fouls_blocking,fouls_offensive,fouls_shooting,fouls_take,g,lg_id,mp,name,pct_1,pct_2,pct_3,pct_4,pct_5,pid,plus_minus_net,plus_minus_on,pos,ring,season,team_id,tov_bad_pass,tov_lost_ball,tov_other
22,0,21,8,7,1,2,7,0,5,NBA,148,Danilo Gallinari,,,46%,51%,3%,2765,11.5,-1.0,SF,False,2010-11,DEN,0,5,2
23,0,39,11,10,0,3,5,0,7,NBA,222,Danilo Gallinari,,,74%,17%,9%,2765,-17.0,-5.5,SF,False,2011-12,DEN,3,3,3
25,0,0,0,0,0,0,0,0,2,NBA,3,Jorge Gutierrez,100%,,,,,2767,-41.6,-42.9,PG,False,2013-14,BRK,0,0,0
26,0,2,0,0,0,0,1,0,1,NBA,12,Jorge Gutierrez,100%,,,,,2767,-65.1,-75.0,PG,False,2014-15,MIL,0,0,0
27,0,5,0,0,0,0,0,0,3,NBA,12,Jorge Gutierrez,100%,,,,,2767,-34.3,-43.6,PG,False,2015-16,CHO,0,1,0
31,1,7,4,1,,0,6,0,4,NBA,86,Tom Gugliotta,,,,40%,60%,2775,-19.3,-21.1,PF,False,2000-01,PHO,2,2,1
33,0,0,0,0,,0,2,0,2,NBA,10,Tom Gugliotta,,,,92%,8%,2775,-56.8,-61.8,PF,False,2002-03,PHO,0,0,0
27,0,9,1,2,,0,1,0,4,NBA,57,Adrian Griffin,,62%,38%,,,2795,-14.7,-12.6,SG,False,2001-02,DAL,3,0,0
28,0,20,1,1,,2,11,0,15,NBA,131,Adrian Griffin,,56%,44%,,,2795,-7.0,-6.8,SG,False,2002-03,DAL,5,0,4
30,1,24,2,1,,0,4,0,5,NBA,86,Adrian Griffin,,,96%,4%,,2795,10.2,5.4,SF,False,2004-05,CHI,2,1,0
31,2,55,4,5,,2,21,0,20,NBA,349,Adrian Griffin,6%,89%,6%,,,2795,2.9,6.3,SG,False,2005-06,DAL,5,1,5
32,0,0,0,0,,0,0,0,4,NBA,9,Adrian Griffin,,18%,82%,,,2795,-57.0,-55.0,SF,False,2006-07,CHI,0,0,0
23,0,6,4,0,,0,1,0,5,NBA,63,Willie Green,11%,89%,,,,2808,12.7,1.3,SG,False,2004-05,PHI,1,1,0
26,2,25,5,7,,2,6,0,6,NBA,142,Willie Green,2%,96%,3%,,,2808,-21.9,-20.1,SG,False,2007-08,PHI,3,4,2
27,1,14,2,2,,0,8,0,6,NBA,148,Willie Green,,96%,4%,,,2808,-16.0,-17.6,SG,False,2008-09,PHI,1,3,1
29,1,10,3,1,0,1,7,0,6,NBA,84,Willie Green,1%,78%,20%,,,2808,-4.0,-11.7,SG,False,2010-11,NOH,1,1,1
30,0,6,0,0,0,1,1,0,5,NBA,63,Willie Green,,93%,7%,,,2808,-25.1,-25.1,SG,False,2011-12,ATL,1,0,1
31,0,5,1,0,0,0,0,0,3,NBA,20,Willie Green,,100%,,,,2808,11.2,3.8,SG,False,2012-13,LAC,0,0,0
32,0,2,1,0,0,0,3,0,5,NBA,19,Willie Green,,97%,3%,,,2808,-16.1,-14.1,SG,False,2013-14,LAC,1,0,0
37,0,4,0,0,,0,1,0,3,NBA,21,A.C. Green,,,,68%,32%,2825,6.7,-18.2,PF,False,2000-01,MIA,1,0,0
24,0,0,0,0,,0,0,0,2,NBA,9,Aaron Gray,,,,,100%,2836,103.1,95.6,C,False,2008-09,CHI,0,0,1
26,2,4,4,0,0,2,10,0,6,NBA,87,Aaron Gray,,,,,100%,2836,13.3,0.4,C,False,2010-11,NOH,0,1,4
35,0,43,11,15,,3,24,0,16,NBA,423,Horace Grant,,,,88%,12%,2842,-2.3,12.8,PF,True,2000-01,LAL,4,4,7
36,0,21,1,3,,0,2,0,4,NBA,127,Horace Grant,,,,5%,95%,2842,26.4,5.2,C,False,2001-02,ORL,1,1,0
28,0,3,5,2,,0,5,0,3,NBA,84,Brian Grant,,,,50%,50%,2847,-8.1,-27.3,C,False,2000-01,MIA,3,2,1
31,2,22,8,11,,4,23,0,13,NBA,399,Brian Grant,,,,2%,98%,2847,-3.7,-1.2,C,False,2003-04,MIA,6,5,7
33,0,0,1,0,,0,2,0,5,NBA,12,Brian Grant,,,,,100%,2847,-61.7,-58.8,C,False,2005-06,PHO,0,0,0
22,0,22,0,1,,2,9,0,6,NBA,162,Danny Granger,,,64%,36%,,2849,-12.9,-10.4,SF,False,2005-06,IND,3,1,3
27,2,36,5,3,0,1,6,0,5,NBA,183,Danny Granger,,,100%,,,2849,-37.1,-16.7,SF,False,2010-11,IND,4,2,1
28,3,62,10,10,0,2,8,0,11,NBA,420,Danny Granger,,,93%,7%,,2849,29.4,8.1,SF,False,2011-12,IND,14,7,8
30,0,8,3,6,1,1,9,0,13,NBA,134,Danny Granger,,,50%,50%,,2849,12.0,11.0,SF,False,2013-14,LAC,1,1,1
27,0,3,0,0,,0,0,0,2,NBA,5,Stephen Graham,,,100%,,,2852,-25.9,-36.5,SG,False,2009-10,CHA,1,0,0
24,1,5,2,2,,3,6,0,6,NBA,109,Joey Graham,,,61%,39%,,2856,4.9,-2.9,SF,False,2006-07,TOR,0,0,6
25,0,0,0,0,,0,0,0,2,NBA,2,Joey Graham,,31%,69%,,,2856,-94.8,-100.0,SF,False,2007-08,TOR,0,0,0
27,1,0,2,0,,1,3,0,4,NBA,29,Joey Graham,,,92%,8%,,2856,5.6,3.2,SF,False,2009-10,DEN,0,0,1
23,0,0,0,0,0,0,0,0,4,NBA,10,Andrew Goudelock,45%,55%,,,,2863,-15.7,-20.1,SG,False,2011-12,LAL,0,0,0
24,0,7,0,2,0,0,4,0,3,NBA,80,Andrew Goudelock,,100%,,,,2863,-15.7,-29.7,SG,False,2012-13,LAL,0,4,0
27,0,0,0,0,0,0,0,0,2,NBA,11,Andrew Goudelock,100%,,,,,2863,3.6,-16.3,PG,False,2015-16,HOU,0,2,0
21,1,35,7,3,,0,9,0,6,NBA,153,Ben Gordon,,67%,33%,,,2868,7.4,1.8,SG,False,2004-05,CHI,7,4,2
22,3,45,13,5,,2,3,0,6,NBA,245,Ben Gordon,,81%,19%,,,2868,4.0,-2.0,SG,False,2005-06,CHI,8,5,4
23,2,88,19,9,,4,13,0,10,NBA,395,Ben Gordon,6%,89%,5%,,,2868,40.7,8.3,SG,False,2006-07,CHI,15,8,11
25,3,48,22,7,,1,6,0,7,NBA,304,Ben Gordon,,63%,37%,,,2868,0.1,-5.1,SG,False,2008-09,CHI,4,3,1
21,4,9,16,11,,4,6,0,7,NBA,234,Drew Gooden,,,,63%,37%,2872,3.2,-7.4,PF,False,2002-03,ORL,2,5,5
24,2,19,9,9,,3,18,0,13,NBA,282,Drew Gooden,,,,83%,17%,2872,-3.8,-5.9,PF,False,2005-06,CLE,4,8,6
25,6,45,17,12,,2,32,0,20,NBA,605,Drew Gooden,,,,97%,3%,2872,-6.9,0.4,PF,False,2006-07,CLE,12,12,3
27,1,3,4,3,,0,4,0,4,NBA,71,Drew Gooden,,,,56%,45%,2872,9.5,-0.8,PF,False,2008-09,SAS,1,1,1
32,0,8,3,0,3,1,17,0,10,NBA,146,Drew Gooden,,,,63%,37%,2872,20.2,15.6,C,False,2013-14,WAS,1,1,2
33,1,20,4,4,3,0,5,0,10,NBA,178,Drew Gooden,,,,99%,1%,2872,10.2,11.1,PF,False,2014-15,WAS,12,0,0
25,1,16,3,3,,1,10,0,7,NBA,223,Gordan Giricek,,1%,98%,1%,,2891,-2.1,-9.1,SF,False,2002-03,ORL,6,4,3
29,0,36,5,2,,1,10,0,17,NBA,307,Gordan Giricek,5%,92%,3%,,,2891,1.1,1.9,SG,False,2006-07,UTA,11,2,9
30,0,5,1,1,,0,0,0,5,NBA,80,Gordan Giricek,,26%,72%,2%,,2891,8.8,3.3,SG,False,2007-08,PHO,2,1,0
34,0,17,5,1,,1,2,0,6,NBA,118,Kendall Gill,,83%,17%,,,2900,17.8,3.8,SG,False,2002-03,MIN,2,1,1
26,1,14,3,4,,0,0,0,7,NBA,45,Eddie Gill,100%,,,,,2901,9.4,5.7,PG,False,2004-05,IND,2,1,0
27,0,0,0,0,,0,0,0,2,NBA,1,Eddie Gill,100%,,,,,2901,-90.9,-95.0,PG,False,2005-06,IND,1,0,0
20,4,49,13,2,,2,15,0,20,NBA,402,Daniel Gibson,100%,,,,,2908,10.7,9.2,PG,False,2006-07,CLE,2,3,4
21,0,58,3,7,,1,10,0,11,NBA,284,Daniel Gibson,100%,,,,,2908,9.6,8.0,PG,False,2007-08,CLE,11,2,2
22,0,15,3,1,,2,9,0,14,NBA,172,Daniel Gibson,55%,45%,,,,2908,1.8,11.8,PG,False,2008-09,CLE,1,3,3
23,0,3,0,0,,0,2,0,5,NBA,23,Daniel Gibson,89%,11%,,,,2908,-47.5,-43.9,PG,False,2009-10,CLE,1,1,0
23,0,2,0,0,,0,3,0,7,NBA,27,Devean George,,,91%,9%,,2917,-38.2,-23.1,SF,True,2000-01,LAL,2,1,0
24,1,25,6,6,,3,25,0,19,NBA,327,Devean George,,,76%,24%,,2917,-4.9,0.7,SF,True,2001-02,LAL,6,2,4
25,1,56,5,3,,3,9,0,11,NBA,318,Devean George,,,93%,7%,,2917,19.5,8.9,SF,False,2002-03,LAL,4,3,5
26,0,23,4,5,,2,16,0,22,NBA,470,Devean George,,,97%,4%,,2917,3.0,3.0,SF,False,2003-04,LAL,5,3,3
28,0,9,1,0,,0,5,0,7,NBA,121,Devean George,,4%,88%,8%,,2917,18.2,3.9,SF,False,2005-06,LAL,0,0,0
29,0,8,4,2,,0,5,0,6,NBA,109,Devean George,,,13%,87%,,2917,2.5,-6.0,SF,False,2006-07,DAL,3,1,3
30,1,0,2,3,,0,3,0,5,NBA,62,Devean George,,,81%,19%,,2917,20.1,4.7,SF,False,2007-08,DAL,2,0,1
31,0,15,2,2,,2,13,0,12,NBA,100,Matt Geiger,,,,60%,40%,2919,-5.1,-4.5,C,False,2000-01,PHI,0,3,2
27,0,3,0,0,0,0,0,0,1,NBA,3,Alonzo Gee,,,100%,,,2920,56.8,46.4,SF,False,2014-15,POR,0,0,0
24,0,6,1,3,,1,3,0,4,NBA,117,Pat Garrity,,,13%,36%,51%,2928,-5.0,-10.4,SF,False,2000-01,ORL,0,1,1
25,0,18,0,0,,0,8,0,4,NBA,147,Pat Garrity,,,,95%,5%,2928,-0.4,-4.8,PF,False,2001-02,ORL,1,1,1
26,2,10,2,2,,1,12,0,7,NBA,163,Pat Garrity,,,8%,73%,19%,2928,-15.2,-16.2,PF,False,2002-03,ORL,2,2,1
31,0,0,0,0,,0,0,0,2,NBA,6,Pat Garrity,,,51%,49%,,2928,53.1,54.5,PF,False,2007-08,ORL,0,0,0
22,0,6,0,2,0,0,1,0,5,NBA,41,R.J. Hunter,,63%,37%,,,2935,11.2,3.8,SG,False,2015-16,BOS,0,0,0
24,0,0,0,0,0,0,1,0,2,NBA,10,Josh Huestis,,,,86%,15%,2936,7.7,12.8,PF,False,2015-16,OKC,0,0,0
26,0,0,0,0,0,0,3,0,4,NBA,19,Josh Huestis,,,98%,2%,,2936,-5.9,-10.7,PF,False,2017-18,OKC,0,0,0
34,0,0,2,2,,0,4,0,3,NBA,41,Dean Garrett,,,,,100%,2938,1.4,-6.7,C,False,2000-01,MIN,0,0,0
24,2,39,15,3,,1,4,0,4,NBA,165,Kevin Garnett,,,,45%,55%,2941,-28.7,-11.9,PF,False,2000-01,MIN,2,0,4
25,2,35,12,4,,2,4,0,3,NBA,130,Kevin Garnett,,,,69%,32%,2941,46.6,-5.9,PF,False,2001-02,MIN,2,2,8
26,2,68,11,3,,2,13,0,6,NBA,265,Kevin Garnett,,,,96%,4%,2941,10.4,-5.6,PF,False,2002-03,MIN,11,3,4
27,11,219,52,12,,16,25,0,18,NBA,783,Kevin Garnett,,,,83%,17%,2941,26.7,2.5,PF,False,2003-04,MIN,22,18,35
31,6,194,42,18,,14,27,0,26,NBA,987,Kevin Garnett,,,,83%,17%,2941,19.8,10.3,PF,True,2007-08,BOS,17,12,26
33,8,126,22,18,,9,34,0,23,NBA,766,Kevin Garnett,,,,97%,3%,2941,-2.4,2.3,PF,False,2009-10,BOS,13,6,12
34,0,55,12,5,0,4,14,0,9,NBA,328,Kevin Garnett,,,,86%,15%,2941,22.2,6.8,PF,False,2010-11,BOS,11,1,7
35,12,68,40,8,0,15,28,0,20,NBA,737,Kevin Garnett,,,,17%,84%,2941,35.6,9.6,C,False,2011-12,BOS,15,8,21
36,0,48,3,0,1,7,11,0,6,NBA,212,Kevin Garnett,,,,,100%,2941,17.7,-1.5,C,False,2012-13,BOS,5,6,8
37,1,36,8,2,0,5,8,0,12,NBA,250,Kevin Garnett,,,,,100%,2941,5.0,1.3,C,False,2013-14,BRK,4,3,6
23,1,5,1,0,,0,1,0,3,NBA,19,Thomas Gardner,,19%,81%,,,2950,47.5,36.5,SG,False,2008-09,ATL,0,0,0
21,5,17,18,6,,2,3,0,4,NBA,167,Dwight Howard,,,,11%,89%,2955,-21.5,-13.2,C,False,2006-07,ORL,3,6,8
22,7,24,38,6,,11,18,0,10,NBA,421,Dwight Howard,,,,,100%,2955,8.4,3.0,C,False,2007-08,ORL,4,8,20
23,19,108,94,25,,21,53,0,23,NBA,903,Dwight Howard,,,,,100%,2955,-12.7,-0.3,C,False,2008-09,ORL,4,22,41
24,12,49,63,13,,17,21,0,14,NBA,497,Dwight Howard,,,,,100%,2955,-3.8,9.1,C,False,2009-10,ORL,5,14,32
25,10,7,41,3,1,9,6,0,6,NBA,258,Dwight Howard,,,,,100%,2955,-1.2,1.7,C,False,2010-11,ORL,3,13,17
27,4,10,12,2,1,6,5,0,4,NBA,126,Dwight Howard,,,,21%,79%,2955,-1.5,-21.1,C,False,2012-13,LAL,4,6,6
28,4,26,21,13,0,4,9,0,6,NBA,231,Dwight Howard,,,,44%,56%,2955,-6.0,-1.9,C,False,2013-14,HOU,6,5,8
29,13,46,48,16,2,15,25,0,17,NBA,574,Dwight Howard,,,,,100%,2955,9.4,0.9,C,False,2014-15,HOU,9,11,18
30,1,23,13,5,0,6,7,0,5,NBA,180,Dwight Howard,,,,,100%,2955,-17.7,-24.9,C,False,2015-16,HOU,0,4,6
31,3,19,10,6,1,4,10,0,6,NBA,157,Dwight Howard,,,,,100%,2955,-0.3,-1.0,C,False,2016-17,ATL,4,2,5
21,3,58,12,5,,4,14,0,7,NBA,277,Al Horford,,,,19%,81%,2957,-23.4,-18.9,C,False,2007-08,ATL,2,5,8
22,0,44,9,5,,1,19,0,9,NBA,252,Al Horford,,,,17%,83%,2957,-4.3,-11.4,C,False,2008-09,ATL,1,2,1
23,5,44,17,4,,6,16,0,11,NBA,388,Al Horford,,,,10%,91%,2957,24.6,-1.6,C,False,2009-10,ATL,6,2,7
24,0,96,8,7,0,1,18,0,12,NBA,468,Al Horford,,,,62%,38%,2957,-11.9,-7.2,C,False,2010-11,ATL,6,5,6
25,0,20,3,2,0,4,4,0,3,NBA,108,Al Horford,,,,11%,89%,2957,8.7,0.5,C,False,2011-12,ATL,3,4,5
26,1,43,9,1,0,4,7,0,6,NBA,218,Al Horford,,,,32%,68%,2957,-18.2,-10.4,C,False,2012-13,ATL,1,3,5
28,2,137,9,7,0,7,18,0,16,NBA,522,Al Horford,,,,,100%,2957,10.0,3.4,C,False,2014-15,ATL,6,9,10
29,0,73,4,3,0,5,12,0,10,NBA,327,Al Horford,,,,3%,97%,2957,-14.7,-6.3,C,False,2015-16,ATL,2,9,6
30,6,231,12,10,0,3,19,0,18,NBA,610,Al Horford,,,,28%,72%,2957,-12.5,-6.6,C,False,2016-17,BOS,18,5,8
31,6,150,29,6,0,7,22,0,19,NBA,679,Al Horford,,,,35%,65%,2957,12.3,4.1,C,False,2017-18,BOS,11,7,14
24,1,27,8,2,0,0,14,0,11,NBA,277,Rodney Hood,7%,84%,9%,,,2959,-10.9,-9.8,SG,False,2016-17,UTA,4,4,0
25,2,44,6,8,0,2,17,0,17,NBA,260,Rodney Hood,2%,70%,27%,,,2959,-23.8,-20.1,SG,False,2017-18,CLE,5,5,3
24,0,2,0,0,0,0,1,0,3,NBA,11,Richaun Holmes,,,,,100%,2960,-41.9,-38.1,C,False,2017-18,PHI,0,0,0
27,0,0,0,0,0,0,0,0,1,NBA,1,John Holland,,,,100%,,2962,-94.4,-100.0,SF,False,2015-16,BOS,0,0,0
25,0,3,0,0,0,0,1,0,5,NBA,11,Justin Holiday,,58%,42%,,,2963,-15.2,-6.8,SG,True,2014-15,GSW,1,0,0
20,0,60,5,5,0,0,6,0,5,NBA,188,Jrue Holiday,100%,,,,,2964,13.9,-5.5,PG,False,2010-11,PHI,7,4,0
21,2,143,17,12,0,2,12,0,13,NBA,494,Jrue Holiday,53%,47%,,,,2964,-13.5,-3.6,PG,False,2011-12,PHI,11,9,6
24,0,30,0,1,0,0,2,0,3,NBA,55,Jrue Holiday,19%,82%,,,,2964,16.3,3.6,PG,False,2014-15,NOP,3,2,0
27,2,131,13,8,0,0,10,1,9,NBA,348,Jrue Holiday,,23%,77%,,,2964,13.9,2.6,SG,False,2017-18,NOP,15,8,0
22,0,0,0,0,0,0,0,0,1,NBA,1,Solomon Hill,,,100%,,,2966,0.8,0.0,SF,False,2013-14,IND,0,0,0
24,0,20,6,3,1,1,11,0,7,NBA,198,Solomon Hill,,,74%,26%,,2966,8.9,5.4,SF,False,2015-16,IND,0,2,1
26,0,16,4,3,0,1,9,0,9,NBA,114,Solomon Hill,,,76%,24%,,2966,-3.8,-2.8,SF,False,2017-18,NOP,4,1,1
22,0,4,2,3,,0,3,0,4,NBA,76,George Hill,16%,85%,,,,2967,10.8,0.0,PG,False,2008-09,SAS,2,0,0
23,1,15,11,5,,2,11,0,10,NBA,344,George Hill,37%,63%,,,,2967,-13.1,-8.0,PG,False,2009-10,SAS,4,2,2
24,1,32,6,3,1,0,6,0,6,NBA,189,George Hill,34%,66%,,,,2967,-4.8,-5.2,PG,False,2010-11,SAS,4,1,3
25,1,76,16,2,0,2,10,0,11,NBA,346,George Hill,93%,7%,,,,2967,30.5,12.6,PG,False,2011-12,IND,15,1,6
26,4,178,20,9,1,4,17,0,18,NBA,685,George Hill,83%,17%,,,,2967,23.9,6.5,PG,False,2012-13,IND,25,11,4
27,4,137,24,14,0,5,21,1,19,NBA,687,George Hill,100%,,,,,2967,10.8,1.9,PG,False,2013-14,IND,15,7,8
29,1,38,8,0,1,2,5,1,7,NBA,235,George Hill,98%,2%,,,,2967,24.9,9.5,PG,False,2015-16,IND,2,4,2
30,3,71,12,2,0,1,13,2,8,NBA,281,George Hill,100%,,,,,2967,14.4,2.3,PG,False,2016-17,UTA,8,4,1
31,2,105,14,9,0,3,19,1,19,NBA,557,George Hill,100%,,,,,2967,9.4,2.5,PG,False,2017-18,CLE,12,6,4
21,1,33,4,0,,2,7,0,5,NBA,132,Nene,,,,74%,26%,2968,-21.0,-14.2,PF,False,2003-04,DEN,1,3,5
22,1,4,9,6,,2,9,0,5,NBA,101,Nene,,,,5%,95%,2968,-10.1,-16.7,C,False,2004-05,DEN,1,2,2
24,2,27,9,8,,3,10,0,5,NBA,179,Nene,,,,,100%,2968,-16.4,-10.7,C,False,2006-07,DEN,1,5,7
25,1,3,2,1,,1,3,0,3,NBA,30,Nene,,,,,100%,2968,-13.1,-24.6,PF,False,2007-08,DEN,0,1,1
26,12,97,32,11,,5,27,0,16,NBA,525,Nene,,,,,100%,2968,4.3,10.9,C,False,2008-09,DEN,7,11,13
27,2,27,17,3,,1,6,0,5,NBA,169,Nene,,,,1%,99%,2968,2.3,-0.8,C,False,2009-10,DEN,0,1,3
28,4,19,20,9,2,0,9,0,5,NBA,162,Nene,,,,,100%,2968,-3.7,-6.7,C,False,2010-11,DEN,4,2,2
31,2,57,9,9,1,4,16,0,10,NBA,325,Nene,,,,71%,29%,2968,-13.3,-4.4,PF,False,2013-14,WAS,8,5,4
32,3,37,11,7,2,5,11,1,10,NBA,257,Nene,,,,58%,42%,2968,-11.6,-1.0,PF,False,2014-15,WAS,3,4,7
34,3,12,11,6,3,3,8,1,9,NBA,161,Nene,,,,,100%,2968,18.4,14.3,C,False,2016-17,HOU,3,1,5
35,3,14,7,2,3,3,8,0,11,NBA,107,Nene,,,,,100%,2968,10.9,11.1,C,False,2017-18,HOU,3,2,3
24,0,2,0,0,,0,4,0,6,NBA,41,Francisco Garcia,,,67%,34%,,2972,-38.6,-43.0,SF,False,2005-06,SAC,0,0,0
31,0,22,1,2,0,1,5,1,6,NBA,164,Francisco Garcia,,15%,83%,2%,,2972,16.3,1.6,SF,False,2012-13,HOU,1,1,2
32,0,0,1,0,0,0,3,0,2,NBA,22,Francisco Garcia,,16%,84%,,,2972,-9.1,-8.7,SF,False,2013-14,HOU,0,0,0
23,0,0,1,0,,0,0,0,5,NBA,7,Sundiata Gaines,100%,,,,,2982,38.5,36.4,PG,False,2009-10,UTA,0,0,0
25,1,5,1,0,,0,1,0,1,NBA,9,Dan Gadzuric,,,,8%,92%,2989,-6.0,-20.3,C,False,2003-04,MIL,0,0,0
27,2,0,2,0,,0,1,0,4,NBA,16,Dan Gadzuric,,,,50%,50%,2989,36.5,22.1,C,False,2005-06,MIL,0,0,0
31,2,2,3,1,,1,11,0,7,NBA,76,Dan Gadzuric,,,,2%,98%,2989,10.1,3.4,C,False,2009-10,MIL,2,1,3
22,0,2,0,0,1,0,3,0,4,NBA,33,John Henson,,,,67%,33%,2992,5.2,-12.1,PF,False,2012-13,MIL,0,2,0
24,2,10,7,4,0,0,6,0,6,NBA,153,John Henson,,,,,100%,2992,-1.8,-13.1,C,False,2014-15,MIL,5,3,0
26,1,0,1,1,0,0,1,0,2,NBA,12,John Henson,,,,,100%,2992,-49.0,-48.4,C,False,2016-17,MIL,1,0,0
27,0,11,0,0,0,1,2,0,2,NBA,74,John Henson,,,,,100%,2992,-0.8,-0.1,C,False,2017-18,MIL,1,2,1
26,3,22,9,1,0,0,9,0,4,NBA,119,Gerald Henderson,,67%,33%,,,2995,2.2,-10.1,SG,False,2013-14,CHA,5,1,0
28,0,37,5,7,0,1,6,1,11,NBA,234,Gerald Henderson,,59%,40%,1%,,2995,-6.1,-5.5,SG,False,2015-16,POR,0,3,1
21,0,26,5,2,0,0,3,0,4,NBA,123,Gordon Hayward,,57%,43%,,,2997,-27.2,-28.0,SF,False,2011-12,UTA,3,0,0
26,5,90,30,6,0,3,8,2,11,NBA,411,Gordon Hayward,,,38%,62%,,2997,-17.7,-8.3,SF,False,2016-17,UTA,12,8,4
22,0,20,2,4,0,0,8,0,5,NBA,98,Spencer Hawes,,,,,100%,2999,19.0,3.0,C,False,2010-11,PHI,0,2,0
23,2,42,11,7,0,4,18,0,13,NBA,332,Spencer Hawes,,,,,100%,2999,-2.6,-2.1,C,False,2011-12,PHI,11,6,5
26,0,12,0,0,0,0,7,2,8,NBA,57,Spencer Hawes,,,,24%,76%,2999,0.3,1.6,PF,False,2014-15,LAC,1,0,0
27,0,6,2,1,0,1,3,0,5,NBA,53,Spencer Hawes,,,,80%,20%,2999,39.7,22.5,PF,False,2015-16,CHO,0,3,1
28,0,2,0,1,0,0,1,0,3,NBA,17,Spencer Hawes,,,,,100%,2999,-30.0,-29.8,PF,False,2016-17,MIL,0,1,0
23,1,7,14,4,,2,11,0,13,NBA,199,Udonis Haslem,,,8%,92%,,3000,-6.8,-4.5,PF,False,2003-04,MIA,1,0,2
24,6,32,17,14,,6,21,0,15,NBA,543,Udonis Haslem,,,,99%,1%,3000,11.8,7.6,PF,False,2004-05,MIA,6,3,9
25,6,36,26,6,,6,33,0,22,NBA,650,Udonis Haslem,,,,92%,8%,3000,-11.3,-0.2,PF,True,2005-06,MIA,8,10,13
26,0,8,3,3,,0,7,0,4,NBA,103,Udonis Haslem,,,,93%,7%,3000,-13.8,-18.0,PF,False,2006-07,MIA,2,0,0
28,0,8,5,1,,4,7,0,7,NBA,204,Udonis Haslem,,,5%,95%,,3000,5.6,3.4,PF,False,2008-09,MIA,1,1,4
29,0,11,2,3,,1,11,0,5,NBA,142,Udonis Haslem,,,,97%,3%,3000,-8.9,-12.1,PF,False,2009-10,MIA,2,2,1
30,2,22,6,6,0,2,16,0,12,NBA,290,Udonis Haslem,,,17%,83%,,3000,0.9,3.7,PF,False,2010-11,MIA,2,6,3
31,1,31,13,4,0,6,24,0,22,NBA,452,Udonis Haslem,,,18%,77%,4%,3000,-2.2,6.8,PF,True,2011-12,MIA,7,5,8
32,2,12,7,3,8,7,17,0,22,NBA,357,Udonis Haslem,,,87%,12%,1%,3000,-6.1,3.1,PF,True,2012-13,MIA,4,1,9
33,0,9,3,5,3,1,15,0,16,NBA,169,Udonis Haslem,,,56%,27%,17%,3000,-29.5,-21.6,PF,False,2013-14,MIA,0,0,1
35,1,9,3,1,2,2,3,0,9,NBA,85,Udonis Haslem,,,,67%,33%,3000,-15.7,-9.2,PF,False,2015-16,MIA,0,5,2
22,1,29,1,1,0,0,8,0,6,NBA,119,Andrew Harrison,48%,52%,,,,3004,-27.6,-26.2,PG,False,2016-17,MEM,2,1,0
21,0,0,0,0,0,0,0,0,2,NBA,7,Aaron Harrison,,,,100%,,3005,-42.2,-51.7,SG,False,2015-16,CHO,0,0,0
23,1,30,6,4,0,1,3,0,4,NBA,156,Tobias Harris,,,,90%,10%,3006,39.1,-3.1,PF,False,2015-16,DET,0,5,1
23,0,3,1,0,0,0,0,0,6,NBA,16,Joe Harris,69%,31%,,,,3008,-36.1,-31.3,SG,False,2014-15,CLE,1,0,0
21,0,27,3,3,,1,3,0,9,NBA,80,Devin Harris,72%,28%,,,,3010,-8.4,-9.5,PG,False,2004-05,DAL,3,4,3
22,15,115,36,16,,9,31,0,23,NBA,558,Devin Harris,41%,60%,,,,3010,-6.2,1.3,PG,False,2005-06,DAL,25,7,10
23,5,73,11,6,,2,12,0,6,NBA,163,Devin Harris,100%,,,,,3010,-5.7,-9.9,PG,False,2006-07,DAL,4,2,3
28,2,32,8,1,1,2,5,0,4,NBA,120,Devin Harris,100%,,,,,3010,-7.9,-21.1,PG,False,2011-12,UTA,9,0,3
29,2,49,10,5,1,0,4,2,6,NBA,225,Devin Harris,25%,75%,,,,3010,-0.9,-6.0,SG,False,2012-13,ATL,6,3,3
30,1,62,4,3,2,2,2,2,7,NBA,176,Devin Harris,41%,59%,,,,3010,2.2,-1.5,PG,False,2013-14,DAL,8,1,2
31,1,9,1,2,0,0,3,4,4,NBA,74,Devin Harris,50%,50%,,,,3010,-18.4,-17.9,PG,False,2014-15,DAL,1,3,0
32,2,18,5,1,1,0,5,5,5,NBA,121,Devin Harris,10%,84%,6%,,,3010,13.3,-13.1,PG,False,2015-16,DAL,0,3,0
22,0,0,1,0,0,0,0,0,2,NBA,12,Montrezl Harrell,,,44%,56%,,3011,-4.5,-24.0,PF,False,2015-16,HOU,0,1,0
23,0,5,2,1,0,0,7,0,5,NBA,21,Montrezl Harrell,,,,,100%,3011,-14.3,-12.0,C,False,2016-17,HOU,1,1,0
22,0,0,0,0,0,0,0,0,1,NBA,5,Justin Harper,,,,100%,,3012,15.2,2.2,PF,False,2011-12,ORL,0,0,0
22,1,16,10,7,1,3,18,1,11,NBA,272,Maurice Harkless,,,67%,32%,,3013,-3.7,-3.8,SF,False,2015-16,POR,1,7,3
23,0,7,3,6,0,0,9,1,4,NBA,99,Maurice Harkless,,,,92%,8%,3013,-10.6,-23.0,SF,False,2016-17,POR,1,0,0
24,0,11,0,1,0,0,0,0,2,NBA,53,Maurice Harkless,,,95%,5%,,3013,0.7,-8.9,SF,False,2017-18,POR,0,1,0
20,3,24,7,2,,0,6,0,6,NBA,120,James Harden,,83%,18%,,,3014,7.9,2.3,SG,False,2009-10,OKC,2,1,0
