age,avg_dist,fg2_dunk,fg2_pct,fg2_pct_ast,fg2a_pct_fga,fg3_heave,fg3_pct,fg3_pct_ast,fg3_pct_corner,fg3a_heave,fg3a_pct_fga,fg_pct,fg_pct_00_03,fg_pct_03_10,fg_pct_10_16,fg_pct_16_xx,g,lg_id,mp,name,pct_fg2_dunk,pct_fg3a_corner,pct_fga_00_03,pct_fga_03_10,pct_fga_10_16,pct_fga_16_xx,pid,pos,season,team_id
30,18.7,2,.462,.556,.331,0,.384,.989,.439,2,.669,.410,.574,.485,.214,.250,60,NBA,2031,Shane Battier,.006,.414,.153,.093,.040,.045,3905,SG,2008-09,HOU
31,17.3,2,.458,.532,.376,0,.362,.990,.374,1,.624,.398,.545,.372,.370,.300,67,NBA,2168,Shane Battier,.007,.470,.197,.096,.060,.022,3905,SG,2009-10,HOU
32,15.7,0,.525,.583,.475,0,.382,.961,.426,1,.525,.450,.624,.475,.333,.500,82,NBA,2375,Shane Battier,.002,.509,.183,.232,.029,.031,3905,SF,2010-11,
32,16.4,0,.536,.622,.449,0,.391,.966,.431,1,.551,.456,.647,.471,.357,.571,59,NBA,1818,Shane Battier,.000,.484,.167,.213,.034,.034,3905,SF,2010-11,HOU
32,12.8,0,.492,.448,.584,0,.333,.929,.407,0,.416,.426,.560,.484,.000,.000,23,NBA,557,Shane Battier,.010,.643,.248,.307,.010,.020,3905,SF,2010-11,MEM
33,17.6,0,.468,.686,.373,0,.339,.984,.392,0,.627,.387,.571,.385,.368,.556,65,NBA,1499,Shane Battier,.003,.557,.144,.134,.065,.031,3905,SF,2011-12,MIA
34,22.1,1,.348,.688,.127,0,.430,.993,.459,0,.873,.420,.524,.200,.333,.000,72,NBA,1786,Shane Battier,.003,.585,.058,.041,.017,.011,3905,SF,2012-13,MIA
35,20.1,1,.492,.625,.236,0,.348,.959,.392,0,.764,.382,.643,.440,.375,.000,73,NBA,1468,Shane Battier,.004,.462,.102,.091,.029,.015,3905,SF,2013-14,MIA
24,7.7,30,.545,.722,.985,0,.000,,,0,.015,.537,.721,.381,.485,.378,40,NBA,845,Tony Battie,.149,.000,.428,.209,.164,.184,3906,C,2000-01,BOS
25,7.7,76,.544,.730,.995,0,.000,,,1,.005,.541,.736,.281,.385,.437,74,NBA,1819,Tony Battie,.200,.000,.467,.146,.200,.182,3906,C,2001-02,BOS
26,8.6,67,.544,.798,.986,0,.200,1.000,.000,1,.014,.539,.792,.345,.379,.386,67,NBA,1683,Tony Battie,.182,.200,.404,.157,.236,.190,3906,C,2002-03,BOS
27,10.3,26,.448,.661,.977,0,.222,1.000,1.000,1,.023,.443,.627,.354,.459,.306,73,NBA,1478,Tony Battie,.076,.111,.266,.206,.284,.221,3906,C,2003-04,
27,8.9,12,.474,.727,.991,0,1.000,1.000,1.000,0,.009,.479,.667,.250,.462,.500,23,NBA,501,Tony Battie,.111,1.000,.308,.274,.222,.188,3906,C,2003-04,BOS
27,10.9,14,.436,.628,.970,0,.125,1.000,,1,.030,.427,.606,.426,.458,.238,50,NBA,977,Tony Battie,.060,.000,.247,.176,.311,.236,3906,C,2003-04,CLE
28,10.0,33,.468,.730,.983,0,.000,,.000,1,.017,.460,.612,.387,.416,.425,81,NBA,1894,Tony Battie,.099,.333,.277,.175,.285,.246,3906,C,2004-05,ORL
29,8.6,63,.513,.718,.989,0,.000,,,1,.011,.507,.676,.430,.479,.383,82,NBA,2215,Tony Battie,.125,.000,.313,.245,.261,.170,3906,C,2005-06,ORL
30,8.1,47,.490,.739,.997,0,.000,,,0,.003,.489,.645,.489,.329,.400,66,NBA,1575,Tony Battie,.150,.000,.336,.261,.219,.181,3906,PF,2006-07,ORL
32,12.1,31,.497,.712,.972,0,.222,1.000,.333,1,.028,.489,.778,.250,.500,.374,77,NBA,1202,Tony Battie,.096,.333,.251,.087,.229,.406,3906,PF,2008-09,ORL
33,14.9,2,.361,.923,.900,0,.250,1.000,.000,0,.100,.350,.400,.333,.286,.400,15,NBA,134,Tony Battie,.050,.250,.125,.075,.175,.500,3906,C,2009-10,NJN
34,12.4,7,.462,.767,.969,0,.667,1.000,1.000,0,.031,.469,.789,.500,.435,.308,38,NBA,377,Tony Battie,.073,.333,.198,.125,.240,.406,3906,C,2010-11,PHI
35,12.9,3,.380,.895,.980,0,.000,,,0,.020,.373,.800,.333,.313,.350,27,NBA,295,Tony Battie,.059,.000,.098,.176,.314,.392,3906,C,2011-12,PHI
25,12.1,34,.464,.709,.827,0,.222,.889,.333,1,.173,.422,.664,.321,.397,.319,75,NBA,1248,Mike Batiste,.077,.370,.313,.113,.146,.255,3907,PF,2002-03,MEM
22,1.3,4,.430,.441,.988,0,.000,,,0,.013,.425,.471,.200,.000,,57,NBA,495,Esteban Batista,.050,.000,.850,.125,.013,.000,3908,PF,2005-06,ATL
23,2.4,1,.500,.625,1.000,0,,,,0,.000,.500,.538,.000,.500,,13,NBA,81,Esteban Batista,.063,,.813,.063,.125,.000,3908,PF,2006-07,ATL
26,9.9,0,.408,.694,.909,0,.333,1.000,,0,.091,.402,.460,.316,.556,.303,27,NBA,408,Mengke Bateer,.000,.000,.379,.144,.136,.250,3910,C,2001-02,DEN
27,12.9,0,.214,.333,.824,0,.333,.000,.000,0,.176,.235,.500,.000,.000,.250,12,NBA,46,Mengke Bateer,.000,.333,.235,.176,.176,.235,3910,C,2002-03,SAS
28,9.1,0,.571,.750,1.000,0,,,,0,.000,.571,.500,.500,.500,1.000,7,NBA,40,Mengke Bateer,.000,,.286,.286,.286,.143,3910,C,2003-04,TOR
27,3.0,7,.600,.467,1.000,0,,,,0,.000,.600,.667,.500,.500,.000,16,NBA,106,Maceo Baston,.280,,.720,.160,.080,.040,3911,PF,2002-03,TOR
31,5.0,23,.667,.717,.908,0,.429,1.000,,0,.092,.645,.706,.583,,.500,47,NBA,405,Maceo Baston,.316,.000,.671,.158,.000,.079,3911,PF,2006-07,IND
32,3.2,8,.680,.529,1.000,0,,,,0,.000,.680,.875,.500,.000,,15,NBA,103,Maceo Baston,.320,,.640,.240,.120,.000,3911,PF,2007-08,TOR
33,5.1,6,.556,.680,.978,0,.000,,,0,.022,.543,.607,.625,.286,.500,27,NBA,217,Maceo Baston,.174,.000,.609,.174,.152,.043,3911,PF,2008-09,IND
20,6.7,6,.400,.607,1.000,0,,,,0,.000,.400,.563,.400,.167,.182,29,NBA,268,Brandon Bass,.086,,.457,.214,.171,.157,3914,PF,2005-06,NOK
21,7.7,2,.349,.533,.977,0,.000,,,0,.023,.341,.500,.222,.182,.400,21,NBA,162,Brandon Bass,.091,.000,.409,.205,.250,.114,3914,PF,2006-07,NOK
22,9.1,45,.503,.569,.992,0,.000,,,0,.008,.499,.547,.437,.480,.544,79,NBA,1557,Brandon Bass,.103,.000,.300,.209,.300,.183,3914,C,2007-08,DAL
23,9.1,72,.502,.698,.988,0,.000,,,5,.012,.496,.580,.396,.449,.467,81,NBA,1574,Brandon Bass,.157,.000,.404,.104,.211,.270,3914,C,2008-09,DAL
24,8.7,25,.511,.513,1.000,0,,,,0,.000,.511,.628,.424,.466,.429,50,NBA,648,Brandon Bass,.116,,.369,.142,.249,.240,3914,PF,2009-10,ORL
25,10.4,81,.516,.657,.997,0,.000,,,0,.003,.515,.682,.388,.421,.486,76,NBA,1980,Brandon Bass,.138,.000,.298,.132,.236,.332,3914,PF,2010-11,ORL
26,11.8,52,.479,.772,1.000,0,,,,0,.000,.479,.553,.286,.500,.471,59,NBA,1868,Brandon Bass,.089,,.237,.100,.256,.407,3914,PF,2011-12,BOS
27,11.3,56,.487,.748,.997,0,.000,,,2,.003,.486,.607,.403,.459,.452,81,NBA,2239,Brandon Bass,.104,.000,.255,.122,.267,.353,3914,PF,2012-13,BOS
28,9.3,75,.487,.603,.992,0,.333,.500,.000,1,.008,.486,.603,.290,.562,.385,82,NBA,2266,Brandon Bass,.110,.333,.348,.171,.233,.240,3914,PF,2013-14,BOS
29,9.6,94,.515,.690,.953,0,.281,1.000,.321,0,.047,.504,.684,.322,.400,.457,82,NBA,1929,Brandon Bass,.149,.875,.366,.132,.183,.272,3914,PF,2014-15,BOS
30,5.1,86,.552,.764,.994,0,.000,,,0,.006,.549,.667,.381,.396,.361,66,NBA,1342,Brandon Bass,.287,.000,.596,.132,.151,.114,3914,PF,2015-16,LAL
31,6.8,35,.579,.679,.984,0,.333,1.000,.000,0,.016,.575,.687,.500,.477,.333,52,NBA,577,Brandon Bass,.199,.333,.532,.118,.237,.097,3914,PF,2016-17,LAC
22,8.6,0,.467,.714,.811,0,.143,1.000,.333,0,.189,.405,.600,.000,.000,.400,19,NBA,141,Eddie Basden,.000,.429,.541,.108,.027,.135,3915,SF,2005-06,CHI
31,18.4,1,.463,.667,.482,1,.348,.717,.211,3,.518,.404,.585,.467,.476,.348,62,NBA,1010,Jon Barry,.004,.144,.161,.059,.082,.180,3919,SG,2000-01,SAC
32,17.7,1,.508,.552,.506,0,.469,.777,.474,0,.494,.489,.633,.333,.439,.444,82,NBA,1985,Jon Barry,.002,.295,.188,.034,.079,.207,3919,SG,2001-02,DET
33,18.4,0,.495,.462,.495,0,.407,.690,.328,0,.505,.450,.500,.500,.324,.552,80,NBA,1473,Jon Barry,.000,.285,.165,.024,.080,.226,3919,SG,2002-03,DET
34,18.0,0,.434,.609,.535,0,.370,.745,.286,0,.465,.404,.667,.353,.600,.273,57,NBA,1101,Jon Barry,.000,.203,.152,.057,.067,.259,3919,SG,2003-04,DEN
35,18.1,1,.443,.644,.552,0,.430,.803,.480,0,.448,.438,.580,.316,.344,.431,69,NBA,1505,Jon Barry,.003,.303,.136,.052,.087,.277,3919,SG,2004-05,
35,16.8,1,.444,.750,.584,0,.344,1.000,.444,0,.416,.403,.667,.400,.200,.350,16,NBA,275,Jon Barry,.013,.281,.195,.065,.065,.260,3919,SG,2004-05,ATL
35,18.5,0,.443,.614,.543,0,.451,.767,.488,0,.457,.447,.543,.286,.370,.451,53,NBA,1230,Jon Barry,.000,.308,.120,.048,.093,.282,3919,SG,2004-05,HOU
36,18.2,0,.394,.692,.508,0,.375,.833,.250,0,.492,.385,.455,.000,.200,.438,20,NBA,342,Jon Barry,.000,.250,.169,.015,.077,.246,3919,SG,2005-06,HOU
29,17.4,6,.517,.640,.429,0,.476,.936,.361,0,.571,.494,.800,.267,.154,.385,67,NBA,1778,Brent Barry,.015,.157,.187,.112,.032,.097,3921,SG,2000-01,SEA
30,16.2,26,.588,.565,.510,0,.424,.939,.516,0,.490,.508,.663,.494,.538,.553,81,NBA,3040,Brent Barry,.033,.165,.225,.105,.049,.130,3921,SG,2001-02,SEA
31,16.3,14,.514,.500,.492,0,.403,.915,.478,1,.508,.458,.682,.318,.167,.351,75,NBA,2480,Brent Barry,.024,.157,.262,.076,.021,.133,3921,SG,2002-03,SEA
32,17.8,12,.577,.446,.410,0,.452,.868,.281,1,.590,.504,.681,.483,.417,.450,59,NBA,1803,Brent Barry,.028,.127,.220,.068,.028,.094,3921,SG,2003-04,SEA
33,18.3,6,.525,.670,.390,0,.357,.940,.275,2,.610,.423,.713,.395,.333,.362,81,NBA,1742,Brent Barry,.017,.246,.174,.094,.020,.102,3921,SG,2004-05,SAS
34,18.1,10,.531,.605,.414,0,.396,.950,.500,0,.586,.452,.689,.407,.333,.442,74,NBA,1259,Brent Barry,.035,.287,.177,.078,.035,.125,3921,SG,2005-06,SAS
35,19.7,6,.536,.770,.325,0,.446,.977,.474,1,.675,.475,.685,.560,.211,.475,75,NBA,1631,Brent Barry,.014,.265,.127,.059,.045,.094,3921,SG,2006-07,SAS
36,20.4,4,.604,.724,.300,0,.429,.979,.556,0,.700,.481,.933,.250,.545,.500,31,NBA,554,Brent Barry,.025,.321,.094,.050,.069,.088,3921,SF,2007-08,SAS
37,21.1,2,.512,.714,.238,0,.374,.959,.346,0,.762,.407,.550,.143,.429,.857,56,NBA,857,Brent Barry,.012,.198,.116,.041,.041,.041,3921,SG,2008-09,HOU
33,16.9,0,.453,.360,.745,0,.419,.864,.333,0,.255,.444,.467,.368,.465,.454,60,NBA,1079,Dana Barros,.000,.114,.146,.046,.104,.449,3922,PG,2000-01,DET
34,17.1,0,.413,.340,.630,0,.338,.958,.444,0,.370,.385,.516,.385,.357,.381,29,NBA,582,Dana Barros,.000,.127,.161,.068,.073,.328,3922,PG,2001-02,DET
36,20.3,0,.667,.500,1.000,0,,,,0,.000,.667,,,,.667,1,NBA,11,Dana Barros,.000,,.000,.000,.000,1.000,3922,SG,2003-04,BOS
24,9.7,0,.313,.800,1.000,0,,,,0,.000,.313,.000,.500,.333,.333,8,NBA,45,Earl Barron,.000,,.188,.250,.375,.188,3923,C,2005-06,MIA
25,11.3,2,.293,.625,.988,0,.000,,,0,.012,.289,.550,.250,.111,.216,28,NBA,203,Earl Barron,.024,.000,.241,.193,.108,.446,3923,C,2006-07,MIA
26,12.5,7,.417,.718,.960,0,.077,1.000,.000,1,.040,.404,.484,.500,.289,.395,46,NBA,889,Earl Barron,.028,.154,.278,.086,.116,.480,3923,C,2007-08,MIA
28,10.0,1,.441,.833,1.000,0,,,,0,.000,.441,.520,.250,.300,.480,7,NBA,232,Earl Barron,.015,,.368,.118,.147,.368,3923,C,2009-10,NYK
29,9.7,3,.323,.688,1.000,0,,,,0,.000,.323,.485,.111,.333,.267,21,NBA,305,Earl Barron,.030,,.333,.182,.182,.303,3923,C,2010-11,
29,8.6,2,.235,.667,1.000,0,,,,0,.000,.235,.500,.000,.500,.000,12,NBA,183,Earl Barron,.039,,.314,.294,.157,.235,3923,C,2010-11,PHO
29,10.7,1,.459,.706,1.000,0,,,,0,.000,.459,.500,1.000,.222,.538,7,NBA,85,Earl Barron,.027,,.378,.027,.243,.351,3923,C,2010-11,MIL
29,10.6,0,.273,.667,1.000,0,,,,0,.000,.273,.333,.500,.000,.200,2,NBA,37,Earl Barron,.000,,.273,.182,.091,.455,3923,C,2010-11,POR
30,9.3,0,.500,.500,1.000,0,,,,0,.000,.500,1.000,.500,,.000,2,NBA,9,Earl Barron,.000,,.250,.500,.000,.250,3923,C,2011-12,GSW
31,10.3,0,.353,.722,1.000,0,,,,0,.000,.353,.375,.000,.636,.313,12,NBA,159,Earl Barron,.000,,.314,.157,.216,.314,3923,C,2012-13,
31,10.8,0,.351,.692,1.000,0,,,,0,.000,.351,.455,.000,.667,.167,11,NBA,122,Earl Barron,.000,,.297,.135,.243,.324,3923,C,2012-13,WAS
31,8.9,0,.357,.800,1.000,0,,,,0,.000,.357,.200,.000,.500,.750,1,NBA,37,Earl Barron,.000,,.357,.214,.143,.286,3923,C,2012-13,NYK
33,12.9,0,.286,.900,.897,0,.500,1.000,1.000,0,.103,.308,.091,.000,.500,.357,16,NBA,143,Earl Barron,.000,.250,.282,.051,.205,.359,3923,C,2014-15,PHO
22,16.7,0,.431,.452,.581,0,.269,.857,.321,1,.419,.363,.476,.200,.571,.407,38,NBA,483,Andre Barrett,.000,.538,.169,.081,.113,.218,3926,PG,2004-05,
22,17.4,0,.344,.727,.464,0,.243,.889,.238,1,.536,.290,.364,.250,.667,.300,27,NBA,314,Andre Barrett,.000,.568,.159,.116,.043,.145,3926,PG,2004-05,HOU
22,15.8,0,.500,.300,.727,0,.333,.800,.571,0,.273,.455,.600,.000,.545,.471,11,NBA,169,Andre Barrett,.000,.467,.182,.036,.200,.309,3926,PG,2004-05,ORL
23,12.7,0,.400,.222,.865,0,.143,.500,.167,0,.135,.365,.469,.500,.500,.300,19,NBA,282,Andre Barrett,.000,.429,.308,.096,.077,.385,3926,PG,2005-06,
23,12.9,0,.500,.333,.857,0,.000,,.000,0,.143,.429,.500,,.500,.500,2,NBA,21,Andre Barrett,.000,1.000,.286,.000,.286,.286,3926,PG,2005-06,PHO
23,12.7,0,.393,.212,.866,0,.154,.500,.200,0,.134,.361,.467,.500,.500,.289,17,NBA,261,Andre Barrett,.000,.385,.309,.103,.062,.392,3926,PG,2005-06,TOR
24,7.6,0,.500,.500,1.000,0,,,,0,.000,.500,.750,,.500,.000,6,NBA,29,Andre Barrett,.000,,.500,.000,.250,.250,3926,PG,2006-07,CHI
25,22.2,0,.500,1.000,.400,0,.333,1.000,,0,.600,.400,,,.000,1.000,4,NBA,25,Andre Barrett,.000,.000,.000,.000,.200,.200,3926,PG,2007-08,LAC
23,6.4,4,.488,.557,.906,0,.154,1.000,.250,0,.094,.457,.507,.441,.167,.643,38,NBA,724,Matt Barnes,.029,.615,.514,.246,.043,.101,3937,SF,2003-04,LAC
24,10.8,5,.442,.702,.854,0,.227,.800,.125,1,.146,.411,.553,.395,.333,.368,43,NBA,715,Matt Barnes,.040,.364,.311,.252,.040,.252,3937,SF,2004-05,SAC
25,7.8,9,.536,.701,.893,0,.200,1.000,.182,0,.107,.500,.609,.444,.500,.435,56,NBA,631,Matt Barnes,.064,.733,.493,.193,.043,.164,3937,PF-SF,2005-06,
25,10.3,2,.385,.700,.867,0,.250,1.000,.250,0,.133,.367,.636,.333,.000,.143,6,NBA,93,Matt Barnes,.067,1.000,.367,.200,.067,.233,3937,SF,2005-06,NYK
25,7.1,7,.576,.702,.900,0,.182,1.000,.143,0,.100,.536,.603,.476,.750,.563,50,NBA,538,Matt Barnes,.064,.636,.527,.191,.036,.145,3937,PF,2005-06,PHI
26,14.6,24,.500,.698,.538,0,.366,.972,.351,0,.462,.438,.671,.345,.250,.373,76,NBA,1813,Matt Barnes,.041,.334,.256,.175,.025,.081,3937,PF,2006-07,GSW
27,14.1,20,.513,.612,.590,0,.293,.962,.400,2,.410,.423,.642,.371,.286,.412,73,NBA,1414,Matt Barnes,.054,.331,.303,.140,.032,.115,3937,PF,2007-08,GSW
28,15.8,20,.505,.565,.494,0,.343,.923,.339,2,.506,.423,.639,.460,.278,.327,77,NBA,2082,Matt Barnes,.034,.346,.234,.129,.053,.077,3937,PF,2008-09,PHO
29,11.6,22,.586,.683,.628,0,.319,.924,.320,4,.372,.487,.623,.531,.231,.528,81,NBA,2097,Matt Barnes,.043,.483,.452,.088,.023,.065,3937,SF,2009-10,ORL
30,12.7,10,.564,.722,.616,0,.318,.853,.383,2,.384,.470,.676,.381,.200,.412,53,NBA,1020,Matt Barnes,.043,.439,.387,.151,.018,.061,3937,SF,2010-11,LAL
31,12.4,23,.518,.744,.643,0,.333,.978,.354,2,.357,.452,.615,.355,.462,.385,63,NBA,1440,Matt Barnes,.062,.471,.382,.160,.034,.067,3937,SF,2011-12,LAL
32,14.6,43,.574,.751,.519,0,.342,.937,.348,0,.481,.462,.673,.434,.333,.405,80,NBA,2058,Matt Barnes,.065,.434,.321,.113,.022,.062,3937,SF,2012-13,LAC
33,16.1,21,.549,.754,.463,0,.343,.969,.330,1,.537,.438,.681,.444,.400,.263,63,NBA,1735,Matt Barnes,.042,.375,.262,.120,.009,.072,3937,SF,2013-14,LAC
34,16.4,18,.569,.723,.397,0,.362,.985,.375,0,.603,.444,.684,.333,.444,.474,76,NBA,2271,Matt Barnes,.032,.468,.253,.096,.014,.030,3937,SF,2014-15,LAC
35,15.4,8,.449,.634,.466,0,.322,.941,.305,3,.534,.381,.561,.311,.400,.214,76,NBA,2190,Matt Barnes,.013,.284,.270,.107,.029,.061,3937,SF,2015-16,MEM
36,16.8,7,.467,.735,.444,0,.331,.897,.388,2,.556,.391,.577,.389,.133,.395,74,NBA,1777,Matt Barnes,.019,.255,.220,.114,.032,.080,3937,SF,2016-17,
36,16.8,7,.453,.705,.449,0,.327,.884,.362,2,.551,.384,.563,.412,.083,.367,54,NBA,1367,Matt Barnes,.021,.223,.209,.133,.031,.078,3937,SF,2016-17,SAC
36,16.9,0,.526,.850,.422,0,.346,.944,.450,0,.578,.422,.625,.000,.333,.500,20,NBA,410,Matt Barnes,.011,.385,.267,.033,.033,.089,3937,SF,2016-17,GSW
22,16.1,0,.357,.400,.636,0,.375,.667,.000,0,.364,.364,.500,,.500,.167,8,NBA,38,Erick Barkley,.000,.125,.273,.000,.091,.273,3941,PG,2000-01,POR
23,12.6,0,.377,.609,.897,0,.143,1.000,1.000,0,.103,.353,.545,.500,.750,.172,19,NBA,228,Erick Barkley,.000,.143,.324,.088,.059,.426,3941,PG,2001-02,POR
21,17.1,24,.468,.701,.571,0,.373,.910,.286,0,.429,.427,.597,.194,.333,.486,65,NBA,1629,Andrea Bargnani,.046,.026,.190,.050,.110,.221,3945,PF,2006-07,TOR
22,16.6,33,.409,.711,.640,0,.345,.956,.000,3,.360,.386,.514,.375,.353,.363,78,NBA,1861,Andrea Bargnani,.054,.011,.199,.055,.094,.292,3945,PF,2007-08,TOR
23,15.1,41,.468,.692,.696,0,.409,.975,.000,1,.304,.450,.595,.388,.391,.430,78,NBA,2453,Andrea Bargnani,.047,.010,.214,.108,.115,.260,3945,PF,2008-09,TOR
24,14.7,42,.509,.688,.716,1,.372,.983,.500,4,.284,.470,.664,.497,.479,.399,80,NBA,2799,Andrea Bargnani,.039,.031,.198,.148,.144,.226,3945,PF,2009-10,TOR
25,13.9,25,.472,.589,.810,0,.345,.909,.667,3,.190,.448,.584,.432,.464,.429,66,NBA,2353,Andrea Bargnani,.024,.013,.178,.188,.180,.264,3945,C,2010-11,TOR
26,14.9,16,.474,.646,.762,0,.296,.941,.000,0,.238,.432,.616,.420,.500,.404,31,NBA,1032,Andrea Bargnani,.037,.017,.178,.143,.140,.302,3945,C,2011-12,TOR
27,16.1,5,.436,.598,.711,0,.309,.974,.286,0,.289,.399,.551,.400,.406,.424,35,NBA,1003,Andrea Bargnani,.014,.057,.115,.141,.162,.293,3945,PF,2012-13,TOR
28,13.7,13,.487,.760,.785,0,.278,.967,.500,0,.215,.442,.615,.434,.365,.489,42,NBA,1257,Andrea Bargnani,.026,.019,.207,.165,.147,.265,3945,C,2013-14,NYK
29,13.2,7,.466,.685,.886,0,.366,1.000,,0,.114,.454,.604,.441,.452,.445,29,NBA,785,Andrea Bargnani,.019,.000,.147,.188,.202,.330,3945,C,2014-15,NYK
30,13.8,0,.471,.863,.943,0,.188,1.000,,1,.057,.455,.462,.471,.593,.426,46,NBA,634,Andrea Bargnani,.000,.000,.140,.122,.194,.487,3945,C,2015-16,BRK
21,13.4,2,.488,.394,.553,0,.395,.855,.365,0,.447,.447,.626,.115,.158,.250,70,NBA,1500,Leandro Barbosa,.004,.248,.381,.055,.040,.077,3947,PG,2003-04,PHO
22,13.5,1,.544,.410,.607,0,.367,.667,.345,2,.393,.475,.667,.360,.292,.405,63,NBA,1087,Leandro Barbosa,.003,.209,.364,.071,.068,.105,3947,PG,2004-05,PHO
23,12.0,0,.501,.409,.654,0,.444,.793,.371,2,.346,.481,.574,.282,.324,.453,57,NBA,1592,Leandro Barbosa,.002,.316,.427,.069,.065,.093,3947,SG,2005-06,PHO
24,14.4,0,.504,.478,.606,0,.434,.879,.510,6,.394,.476,.604,.258,.458,.408,80,NBA,2613,Leandro Barbosa,.000,.326,.325,.059,.065,.157,3947,SG,2006-07,PHO
25,14.5,1,.514,.474,.587,0,.389,.939,.508,2,.413,.462,.621,.392,.381,.399,82,NBA,2421,Leandro Barbosa,.001,.308,.312,.072,.062,.140,3947,SG,2007-08,PHO
26,13.0,0,.532,.449,.684,0,.375,.900,.407,3,.316,.482,.660,.342,.286,.517,70,NBA,1705,Leandro Barbosa,.000,.358,.337,.096,.092,.158,3947,SG,2008-09,PHO
27,14.0,0,.485,.514,.627,0,.324,.750,.390,1,.373,.425,.610,.367,.286,.367,44,NBA,786,Leandro Barbosa,.000,.434,.323,.082,.058,.164,3947,PG,2009-10,PHO
28,13.0,1,.505,.369,.674,0,.338,.861,.333,2,.326,.450,.627,.313,.450,.346,58,NBA,1395,Leandro Barbosa,.002,.394,.381,.103,.031,.159,3947,SG,2010-11,TOR
29,13.6,0,.441,.529,.733,0,.382,.877,.351,1,.267,.425,.609,.384,.442,.275,64,NBA,1382,Leandro Barbosa,.000,.335,.273,.155,.082,.223,3947,SG,2011-12,
29,13.4,0,.461,.557,.756,0,.360,.850,.300,1,.244,.436,.603,.431,.486,.306,42,NBA,946,Leandro Barbosa,.000,.360,.278,.159,.081,.238,3947,SG,2011-12,TOR
29,14.0,0,.387,.438,.678,0,.424,.920,.471,0,.322,.399,.625,.259,.333,.176,22,NBA,436,Leandro Barbosa,.000,.288,.262,.148,.082,.186,3947,SG,2011-12,IND
30,10.7,0,.445,.369,.756,0,.383,.889,.313,2,.244,.430,.570,.343,.308,.211,41,NBA,513,Leandro Barbosa,.000,.340,.409,.181,.067,.098,3947,PG,2012-13,BOS
31,9.9,0,.462,.347,.809,0,.280,.857,.000,0,.191,.427,.625,.250,.500,.188,20,NBA,368,Leandro Barbosa,.000,.200,.427,.183,.076,.122,3947,PG,2013-14,PHO
32,12.2,0,.511,.643,.710,0,.384,.884,.483,1,.290,.474,.655,.377,.294,.386,66,NBA,982,Leandro Barbosa,.000,.259,.368,.137,.088,.114,3947,SG,2014-15,GSW
33,11.8,1,.508,.682,.703,0,.355,.974,.500,1,.297,.462,.632,.255,.296,.531,68,NBA,1079,Leandro Barbosa,.003,.309,.368,.127,.073,.132,3947,SG,2015-16,GSW
34,13.1,0,.466,.321,.750,0,.357,.829,.361,0,.250,.439,.595,.319,.375,.389,67,NBA,963,Leandro Barbosa,.000,.367,.321,.120,.082,.230,3947,SG,2016-17,PHO
22,12.2,6,.421,.240,.805,0,.314,.815,.333,0,.195,.400,.527,.298,.400,.354,81,NBA,1385,Marcus Banks,.014,.105,.330,.129,.090,.256,3952,PG,2003-04,BOS
23,11.6,4,.414,.245,.794,0,.356,.905,.500,2,.206,.402,.520,.200,.259,.323,81,NBA,1145,Marcus Banks,.014,.203,.430,.052,.094,.217,3952,PG,2004-05,BOS
24,13.0,4,.486,.345,.865,0,.349,.545,.333,2,.135,.468,.617,.316,.273,.421,58,NBA,1497,Marcus Banks,.009,.048,.346,.041,.047,.432,3952,PG,2005-06,
24,14.3,0,.443,.333,.763,0,.316,.833,.500,2,.238,.413,.692,.400,.000,.269,18,NBA,269,Marcus Banks,.000,.105,.325,.063,.050,.325,3952,PG,2005-06,BOS
24,12.8,4,.494,.347,.887,0,.364,.438,.000,0,.113,.479,.603,.286,.333,.443,40,NBA,1228,Marcus Banks,.010,.023,.351,.036,.046,.454,3952,PG,2005-06,MIN
25,13.1,3,.473,.443,.852,0,.172,.400,.000,1,.148,.429,.625,.286,.167,.378,45,NBA,503,Marcus Banks,.015,.069,.367,.036,.031,.418,3952,PG,2006-07,PHO
26,17.2,2,.517,.261,.466,0,.392,.900,.588,1,.534,.450,.660,.500,.286,.333,36,NBA,569,Marcus Banks,.010,.167,.262,.010,.037,.157,3952,PG,2007-08,
26,18.6,1,.432,.474,.404,0,.385,.920,.583,1,.596,.404,.625,,.333,.176,24,NBA,310,Marcus Banks,.009,.185,.220,.000,.028,.156,3952,PG,2007-08,PHO
26,15.3,1,.600,.111,.549,0,.405,.867,.600,0,.451,.512,.692,.500,.250,.538,12,NBA,259,Marcus Banks,.012,.135,.317,.024,.049,.159,3952,PG,2007-08,MIA
27,13.6,0,.474,.222,.667,0,.158,.667,.100,0,.333,.368,.667,.000,.000,.286,22,NBA,206,Marcus Banks,.000,.526,.368,.035,.018,.246,3952,PG,2008-09,
27,13.4,0,.520,.308,.641,0,.143,.500,.125,0,.359,.385,.733,.000,,.250,16,NBA,166,Marcus Banks,.000,.571,.385,.051,.000,.205,3952,PG,2008-09,MIA
27,14.0,0,.385,.000,.722,0,.200,1.000,.000,0,.278,.333,.500,,.000,.333,6,NBA,40,Marcus Banks,.000,.400,.333,.000,.056,.333,3952,PG,2008-09,TOR
28,15.7,0,.653,.281,.671,0,.292,.857,.444,1,.329,.534,.762,.500,.500,.591,22,NBA,244,Marcus Banks,.000,.375,.288,.055,.027,.301,3952,PG,2009-10,TOR
