age,ast,blk,drb,efg_pct,fg,fg2,fg2_pct,fg2a,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,g,gs,lg_id,mp,name,orb,pf,pid,pos,pts,ring,season,stl,team_id,tov,trb
24,0,1,1,1.000,3,1,1.000,1,2,.667,3,.750,4,0,,0,3,0,NBA,21,Steve Novak,1,2,43,SF,8,False,2007-08,0,HOU,0,2
27,0,0,1,,0,0,,0,0,,0,,0,0,,0,1,0,NBA,6,Steve Novak,0,0,43,SF,0,False,2010-11,0,SAS,0,1
28,0,1,12,.667,4,0,.000,2,4,.571,7,.444,9,0,,0,5,1,NBA,95,Steve Novak,3,7,43,PF,12,False,2011-12,0,NYK,3,15
29,0,0,2,.692,7,3,.750,4,4,.444,9,.538,13,0,,0,9,0,NBA,50,Steve Novak,2,5,43,SF,18,False,2012-13,1,NYK,0,4
30,1,0,5,.000,0,0,,0,0,.000,3,.000,3,0,,0,4,0,NBA,15,Steve Novak,0,0,43,PF,0,False,2013-14,0,TOR,0,5
33,10,,,,6,,,,,,,.273,22,1,1.000,1,4,,BAA,,Mike Novak,,13,44,,13,False,1948-49,,ROC,,
27,2,,,,10,,,,,,,.333,30,5,.625,8,3,,BAA,,Stan Noszka,,11,45,,25,False,1947-48,,BOS,,
23,3,,,,14,,,,,,,.350,40,5,.714,7,3,,BAA,,George Nostrand,,10,46,,33,False,1946-47,,CLR,,
26,1,1,2,,7,,,,,,,.636,11,4,1.000,4,5,,NBA,31,Willie Norwood,1,7,47,SF,18,False,1973-74,1,DET,,3
28,8,1,18,,24,,,,,,,.414,58,11,.611,18,6,,NBA,215,Willie Norwood,20,25,47,SF,59,False,1975-76,7,SEA,,38
30,4,1,3,,7,,,,,,,.583,12,1,1.000,1,3,,NBA,44,Willie Norwood,1,11,47,SF,15,False,1977-78,0,POR,2,4
31,0,0,0,.000,0,0,.000,1,0,,0,.000,1,0,,0,2,0,NBA,7,Moochie Norris,0,0,49,PG,0,False,2004-05,0,HOU,0,0
22,5,2,9,.538,7,7,.538,13,0,,0,.538,13,1,.500,2,7,,NBA,53,Audie Norris,3,5,50,C,15,False,1982-83,2,POR,2,12
23,4,1,10,.600,6,6,.600,10,0,,0,.600,10,5,.625,8,5,,NBA,52,Audie Norris,6,13,50,C,17,False,1983-84,1,POR,5,16
24,3,5,21,.594,19,19,.594,32,0,,0,.594,32,9,.409,22,8,0,NBA,109,Audie Norris,22,25,50,C,47,False,1984-85,4,POR,11,43
27,15,3,30,.509,27,27,.529,51,0,.000,2,.509,53,9,.529,17,5,5,NBA,184,Ken Norman,19,18,51,SF,63,False,1991-92,4,LAC,6,49
28,12,0,27,.396,25,22,.373,59,3,.375,8,.373,67,11,.500,22,5,5,NBA,164,Ken Norman,14,8,51,SF,64,False,1992-93,4,LAC,1,41
30,3,1,7,.417,7,6,.600,10,1,.125,8,.389,18,1,.143,7,3,0,NBA,42,Ken Norman,2,13,51,SF,16,False,1994-95,0,ATL,3,9
22,0,0,1,,1,,,,,,,1.000,1,0,,0,1,,NBA,1,Connie Norman,0,0,52,SG,2,False,1975-76,0,PHI,,1
25,2,,,,14,,,,,,,.280,50,13,.765,17,6,,BAA,,Johnny Norlander,,11,53,,41,False,1946-47,,WSC,,
27,7,,,,25,,,,,,,.342,73,20,.769,26,11,,BAA,,Johnny Norlander,,27,53,,70,False,1948-49,,WSC,,
22,0,,,,0,,,,,,,.000,1,0,,0,2,,NBA,5,Bevo Nordmann,,1,54,C,0,False,1961-62,,CIN,,2
23,0,,,,0,,,,,,,.000,7,0,.000,1,3,,BAA,,Paul Noel,,4,58,,0,False,1947-48,,NYK,,
24,2,,,,5,,,,,,,.417,12,4,.800,5,4,,BAA,,Paul Noel,,12,58,,14,False,1948-49,,NYK,,
25,1,,,,1,,,,,,,.143,7,1,.333,3,5,,NBA,,Paul Noel,,8,58,,3,False,1949-50,,NYK,,
26,1,,,,7,,,,,,,.389,18,5,.714,7,9,,NBA,,Paul Noel,,11,58,,19,True,1950-51,,ROC,,9
25,14,6,41,.448,27,21,.420,50,6,.353,17,.403,67,17,.739,23,6,6,NBA,202,Andres Nocioni,8,20,60,SF,77,False,2004-05,1,CHI,11,49
26,9,2,48,.619,47,37,.587,63,10,.476,21,.560,84,30,.857,35,6,6,NBA,230,Andres Nocioni,5,21,60,PF,134,False,2005-06,5,CHI,14,53
27,8,5,32,.436,31,18,.383,47,13,.333,39,.360,86,13,.722,18,10,0,NBA,197,Andres Nocioni,3,25,60,PF,88,False,2006-07,2,CHI,13,35
31,0,0,2,.000,0,0,.000,1,0,.000,2,.000,3,0,,0,1,0,NBA,10,Andres Nocioni,0,1,60,SF,0,False,2010-11,0,PHI,1,2
24,41,,,,29,,,,,,,.315,92,16,.941,17,10,,NBA,261,Chuck Noble,,30,61,SG,74,False,1955-56,,FTW,,30
25,4,,,,10,,,,,,,.385,26,1,.500,2,2,,NBA,45,Chuck Noble,,5,61,SG,21,False,1956-57,,FTW,,3
26,6,,,,8,,,,,,,.211,38,4,.500,8,7,,NBA,72,Chuck Noble,,9,61,SG,20,False,1957-58,,DET,,13
27,1,,,,5,,,,,,,.294,17,2,1.000,2,3,,NBA,28,Chuck Noble,,3,61,SG,12,False,1958-59,,DET,,0
28,13,,,,7,,,,,,,.269,26,0,,0,2,,NBA,61,Chuck Noble,,6,61,SG,14,False,1959-60,,DET,,9
29,21,,,,20,,,,,,,.444,45,5,.714,7,5,,NBA,124,Chuck Noble,,18,61,SG,45,False,1960-61,,DET,,8
22,16,1,5,.458,11,11,.458,24,,,,.458,24,2,.667,3,3,,NBA,92,Norm Nixon,4,13,62,PG,24,False,1977-78,4,LAL,5,9
23,94,0,22,.471,56,56,.471,119,,,,.471,119,11,.733,15,8,,NBA,327,Norm Nixon,6,37,62,PG,123,False,1978-79,11,LAL,24,28
24,125,3,43,.479,114,113,.483,234,1,.200,5,.477,239,41,.804,51,16,,NBA,648,Norm Nixon,13,59,62,PG,270,True,1979-80,32,LAL,49,56
25,26,1,10,.510,25,25,.510,49,0,,0,.510,49,8,.800,10,3,,NBA,133,Norm Nixon,1,9,62,PG,58,False,1980-81,1,LAL,5,11
26,114,2,30,.480,121,120,.480,250,1,.333,3,.478,253,43,.754,57,14,,NBA,549,Norm Nixon,13,43,62,PG,286,True,1981-82,23,LAL,34,43
27,90,1,35,.483,113,110,.478,230,3,.429,7,.477,237,37,.740,50,14,,NBA,538,Norm Nixon,13,40,62,PG,266,False,1982-83,18,LAL,34,48
25,13,14,33,.424,14,14,.424,33,0,,0,.424,33,14,.824,17,10,,NBA,178,Kurt Nimphius,20,24,64,C,42,False,1983-84,0,DAL,9,53
