age,ast_per_g,blk_per_g,drb_per_g,efg_pct,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,g,gs,lg_id,mp_per_g,name,orb_per_g,pf_per_g,pid,pos,pts_per_g,ring,season,stl_per_g,team_id,tov_per_g,trb_per_g
38,3.3,1.4,8.4,.589,.596,7.6,12.7,.000,0.0,0.1,.589,7.6,12.9,.559,2.7,4.9,7,7,NBA,35.7,Tim Duncan,2.7,3.7,3878,C,17.9,False,2014-15,1.3,SAS,1.0,11.1
39,1.4,1.3,3.8,.423,.423,2.2,5.2,,0.0,0.0,.423,2.2,5.2,.714,1.5,2.1,10,10,NBA,21.8,Tim Duncan,1.0,1.8,3878,C,5.9,False,2015-16,0.2,SAS,1.0,4.8
22,6.3,0.0,1.8,.610,.610,6.3,10.3,,0.0,0.0,.610,6.3,10.3,.667,2.5,3.8,4,4,NBA,36.8,Joe Dumars,1.5,4.0,3873,SG,15.0,False,1985-86,1.0,DET,1.8,3.3
23,4.8,0.1,0.7,.545,.535,5.1,9.5,.667,0.1,0.2,.538,5.2,9.7,.780,2.1,2.7,15,15,NBA,31.5,Joe Dumars,0.5,1.7,3873,SG,12.7,False,1986-87,0.8,DET,1.8,1.3
24,4.9,0.1,1.4,.462,.461,4.8,10.5,.333,0.1,0.3,.457,4.9,10.7,.889,2.4,2.7,23,23,NBA,35.0,Joe Dumars,0.8,2.2,3873,SG,12.3,False,1987-88,0.6,DET,1.7,2.2
25,5.6,0.1,1.9,.457,.475,6.2,13.0,.083,0.1,0.7,.455,6.2,13.7,.861,5.1,5.9,17,17,NBA,36.5,Joe Dumars,0.6,1.8,3873,SG,17.6,True,1988-89,0.7,DET,1.8,2.6
26,4.8,0.0,1.3,.467,.472,6.3,13.3,.263,0.3,1.0,.458,6.5,14.2,.876,5.0,5.7,20,20,NBA,37.7,Joe Dumars,0.9,1.9,3873,SG,18.2,True,1989-90,1.1,DET,2.7,2.2
27,4.1,0.1,1.9,.463,.433,5.9,13.5,.405,1.1,2.8,.429,7.0,16.3,.845,5.5,6.5,15,15,NBA,39.2,Joe Dumars,1.4,2.2,3873,SG,20.6,False,1990-91,1.1,DET,1.1,3.3
28,3.2,0.2,0.6,.507,.466,5.4,11.6,.500,1.0,2.0,.471,6.4,13.6,.789,3.0,3.8,5,5,NBA,44.2,Joe Dumars,1.0,2.2,3873,SG,16.8,False,1991-92,1.0,DET,1.4,1.6
32,3.7,0.0,2.7,.529,.524,3.7,7.0,.357,1.7,4.7,.457,5.3,11.7,1.000,1.3,1.3,3,3,NBA,41.0,Joe Dumars,1.7,1.7,3873,PG,13.7,False,1995-96,0.0,DET,2.3,4.3
33,2.0,0.0,1.4,.410,.421,3.2,7.6,.261,1.2,4.6,.361,4.4,12.2,.950,3.8,4.0,5,5,NBA,42.8,Joe Dumars,0.4,1.8,3873,SG,13.8,False,1996-97,1.0,DET,1.2,1.8
35,2.6,0.0,1.2,.615,.450,1.8,4.0,.526,2.0,3.8,.487,3.8,7.8,1.000,0.6,0.6,5,5,NBA,30.6,Joe Dumars,0.2,1.8,3873,SG,10.2,False,1998-99,0.4,DET,1.8,1.4
22,3.5,0.0,3.3,.378,.333,0.8,2.5,.273,1.0,3.7,.297,1.8,6.2,.818,1.5,1.8,6,5,NBA,26.5,Chris Duhon,1.0,1.0,3870,PG,6.2,False,2004-05,0.3,CHI,2.0,4.3
23,2.2,0.0,2.5,.500,.222,0.3,1.5,.438,1.2,2.7,.360,1.5,4.2,.833,0.8,1.0,6,0,NBA,21.8,Chris Duhon,0.2,2.2,3870,PG,5.0,False,2005-06,0.3,CHI,0.8,2.7
24,2.3,0.1,1.4,.387,.250,0.3,1.3,.316,0.7,2.1,.290,1.0,3.4,.800,0.9,1.1,9,0,NBA,19.1,Chris Duhon,0.3,1.3,3870,PG,3.6,False,2006-07,0.3,CHI,0.8,1.8
28,0.0,0.0,0.0,.750,,0.0,0.0,.500,1.0,2.0,.500,1.0,2.0,1.000,2.0,2.0,1,0,NBA,4.0,Chris Duhon,0.0,0.0,3870,PG,5.0,False,2010-11,0.0,ORL,0.0,0.0
29,1.8,0.2,1.4,.300,.000,0.0,0.4,.333,0.2,0.6,.200,0.2,1.0,.000,0.0,0.4,5,0,NBA,12.2,Chris Duhon,0.0,1.0,3870,PG,0.6,False,2011-12,1.0,ORL,1.4,1.4
30,3.5,0.5,1.0,.500,.333,0.5,1.5,.375,1.5,4.0,.364,2.0,5.5,,0.0,0.0,2,0,NBA,34.0,Chris Duhon,0.5,2.0,3870,PG,5.5,False,2012-13,1.0,LAL,2.5,1.5
26,1.0,,,,,,,,,,.421,4.8,11.4,.741,4.0,5.4,5,,NBA,35.4,Walter Dukes,,5.2,3872,C,13.6,False,1956-57,,MNL,,14.8
27,0.6,,,,,,,,,,.366,5.3,14.4,.661,5.3,8.0,7,,NBA,40.9,Walter Dukes,,5.4,3872,C,15.9,False,1957-58,,DET,,13.9
28,1.0,,,,,,,,,,.500,5.0,10.0,.765,4.3,5.7,3,,NBA,37.7,Walter Dukes,,5.0,3872,C,14.3,False,1958-59,,DET,,13.3
29,1.0,,,,,,,,,,.516,8.0,15.5,.727,8.0,11.0,2,,NBA,39.0,Walter Dukes,,4.5,3872,C,24.0,False,1959-60,,DET,,16.5
30,2.2,,,,,,,,,,.377,4.0,10.6,.556,2.0,3.6,5,,NBA,30.4,Walter Dukes,,5.0,3872,C,10.0,False,1960-61,,DET,,9.8
31,2.4,,,,,,,,,,.429,3.9,9.1,.754,4.6,6.1,10,,NBA,34.7,Walter Dukes,,5.2,3872,C,12.4,False,1961-62,,DET,,13.8
32,0.7,,,,,,,,,,,0.0,0.0,1.000,1.0,1.0,3,,NBA,2.7,Walter Dukes,,1.0,3872,C,1.0,False,1962-63,,DET,,0.3
22,0.6,,,,,,,,,,.400,1.2,3.0,1.000,0.4,0.4,5,,NBA,4.8,Bob Duffy,,0.6,3869,PG,2.8,False,1962-63,,STL,,0.6
24,1.3,0.2,0.9,,,,,,,,.417,0.8,1.8,.571,1.2,2.2,13,,NBA,8.6,Charles Dudley,0.4,1.8,3865,PG,2.8,True,1974-75,0.4,GSW,,1.3
25,2.9,0.1,1.2,,,,,,,,.579,2.5,4.4,.727,1.8,2.5,13,,NBA,20.0,Charles Dudley,1.5,2.2,3865,PG,6.9,False,1975-76,1.7,GSW,,2.8
26,6.9,0.0,2.1,,,,,,,,.351,1.3,3.7,.652,1.5,2.3,10,,NBA,23.6,Charles Dudley,1.7,2.8,3865,PG,4.1,False,1976-77,0.7,GSW,,3.8
24,0.0,0.0,0.0,.400,.500,0.4,0.8,.000,0.0,0.2,.400,0.4,1.0,,0.0,0.0,10,,NBA,1.2,Terry Duerod,0.0,0.0,3867,SG,0.8,True,1980-81,0.1,BOS,0.1,0.0
22,0.5,0.0,0.5,.500,.500,0.5,1.0,,0.0,0.0,.500,0.5,1.0,.500,0.3,0.5,4,0,NBA,6.0,Chris Dudley,1.0,0.8,3866,C,1.3,False,1987-88,0.0,CLE,0.3,1.5
23,0.0,0.0,0.0,.000,.000,0.0,1.0,,0.0,0.0,.000,0.0,1.0,,0.0,0.0,1,0,NBA,4.0,Chris Dudley,0.0,1.0,3866,C,0.0,False,1988-89,0.0,CLE,1.0,0.0
26,0.8,2.5,3.0,.357,.357,1.3,3.5,,0.0,0.0,.357,1.3,3.5,.500,1.0,2.0,4,0,NBA,19.3,Chris Dudley,3.3,3.5,3866,C,3.5,False,1991-92,0.5,NJN,0.3,6.3
28,0.0,0.0,2.5,.400,.400,1.0,2.5,,0.0,0.0,.400,1.0,2.5,.500,0.3,0.5,4,2,NBA,20.3,Chris Dudley,1.3,4.0,3866,C,2.3,False,1993-94,1.5,POR,0.3,3.8
29,0.3,0.3,3.0,.667,.667,0.7,1.0,,0.0,0.0,.667,0.7,1.0,.375,1.0,2.7,3,3,NBA,19.7,Chris Dudley,2.0,2.7,3866,C,2.3,False,1994-95,0.0,POR,1.0,5.0
30,0.2,0.4,3.6,.385,.385,1.0,2.6,,0.0,0.0,.385,1.0,2.6,.667,0.8,1.2,5,0,NBA,18.4,Chris Dudley,1.8,3.6,3866,C,2.8,False,1995-96,0.4,POR,0.8,5.4
31,0.8,1.3,4.5,.455,.455,1.3,2.8,,0.0,0.0,.455,1.3,2.8,.333,0.5,1.5,4,0,NBA,17.3,Chris Dudley,2.5,4.8,3866,C,3.0,False,1996-97,0.5,POR,0.0,7.0
32,0.0,0.2,2.0,.333,.333,0.5,1.5,,0.0,0.0,.333,0.5,1.5,.500,0.3,0.7,6,3,NBA,8.8,Chris Dudley,1.0,2.7,3866,C,1.3,False,1997-98,0.3,NYK,0.3,3.0
33,0.3,0.4,3.1,.421,.421,0.9,2.1,,0.0,0.0,.421,0.9,2.1,.393,0.6,1.6,18,6,NBA,16.3,Chris Dudley,1.5,3.5,3866,C,2.4,False,1998-99,0.5,NYK,0.5,4.6
34,0.4,0.2,1.4,.500,.500,0.2,0.4,,0.0,0.0,.500,0.2,0.4,1.000,0.4,0.4,5,2,NBA,8.6,Chris Dudley,1.0,2.2,3866,C,0.8,False,1999-00,0.2,NYK,0.2,2.4
35,0.0,0.3,1.3,.500,.500,0.3,0.7,,0.0,0.0,.500,0.3,0.7,,0.0,0.0,3,0,NBA,8.7,Chris Dudley,1.0,0.3,3866,C,0.7,False,2000-01,0.3,PHO,1.3,2.3
36,0.0,0.0,1.0,.000,.000,0.0,0.5,,0.0,0.0,.000,0.0,0.5,,0.0,0.0,2,0,NBA,1.5,Chris Dudley,0.0,0.5,3866,C,0.0,False,2001-02,0.0,POR,0.5,1.0
22,0.3,0.3,1.3,.500,.500,1.5,3.0,,0.0,0.0,.500,1.5,3.0,.400,0.5,1.3,4,0,NBA,13.3,Kevin Duckworth,0.8,3.5,3864,C,3.5,False,1986-87,1.0,POR,1.5,2.0
23,1.8,0.5,6.0,.486,.493,8.5,17.3,.000,0.0,0.3,.486,8.5,17.5,.783,4.5,5.8,4,4,NBA,37.8,Kevin Duckworth,5.0,3.5,3864,C,21.5,False,1987-88,0.3,POR,5.3,11.0
24,0.7,0.3,3.0,.400,.400,4.7,11.7,,0.0,0.0,.400,4.7,11.7,.545,2.0,3.7,3,3,NBA,27.7,Kevin Duckworth,2.7,5.7,3864,C,11.3,False,1988-89,0.3,POR,1.7,5.7
25,1.1,0.6,3.9,.439,.439,5.5,12.5,,0.0,0.0,.439,5.5,12.5,.717,2.2,3.1,15,15,NBA,30.2,Kevin Duckworth,1.9,4.0,3864,C,13.1,False,1989-90,0.3,POR,2.2,5.8
26,0.9,0.5,4.2,.401,.401,4.6,11.4,,0.0,0.0,.401,4.6,11.4,.732,2.6,3.5,16,16,NBA,31.9,Kevin Duckworth,2.5,3.3,3864,C,11.7,False,1990-91,0.5,POR,2.4,6.7
27,2.0,0.6,3.7,.495,.495,5.1,10.3,,0.0,0.0,.495,5.1,10.3,.660,1.7,2.5,21,21,NBA,30.8,Kevin Duckworth,1.9,3.6,3864,C,11.9,False,1991-92,0.5,POR,2.1,5.6
28,0.8,0.3,2.3,.333,.333,1.8,5.3,,0.0,0.0,.333,1.8,5.3,1.000,1.0,1.0,4,0,NBA,14.5,Kevin Duckworth,1.0,3.0,3864,C,4.5,False,1992-93,0.0,POR,1.5,3.3
26,0.7,0.0,1.7,.333,.333,1.3,4.0,,0.0,0.0,.333,1.3,4.0,.500,0.7,1.3,3,1,NBA,12.7,Predrag Drobnjak,1.0,0.7,3861,C,3.3,False,2001-02,0.3,SEA,0.3,2.7
24,0.0,,,1.000,1.000,1.0,1.0,,,,1.000,1.0,1.0,1.000,1.0,1.0,1,,NBA,2.0,Terry Driscoll,,0.0,3860,PF,3.0,False,1971-72,,BAL,,1.0
25,0.2,,,.000,.000,0.0,0.7,,,,.000,0.0,0.7,,0.0,0.0,6,,NBA,2.7,Terry Driscoll,,0.3,3860,C,0.0,False,1972-73,,MIL,,0.0
26,0.3,0.1,0.6,.500,.500,0.6,1.1,,,,.500,0.6,1.1,1.000,0.2,0.2,9,,NBA,3.2,Terry Driscoll,1.0,1.3,3860,PF,1.3,False,1973-74,0.2,MIL,,1.6
21,1.6,0.2,2.0,.429,.441,3.0,6.8,.000,0.0,0.2,.429,3.0,7.0,.857,1.2,1.4,5,,NBA,17.0,Clyde Drexler,1.4,2.2,3858,SG,7.2,False,1983-84,1.0,POR,1.4,3.4
22,9.2,1.0,3.1,.418,.417,5.9,14.1,.286,0.2,0.8,.410,6.1,14.9,.844,4.2,5.0,9,9,NBA,37.7,Clyde Drexler,3.0,4.1,3858,SG,16.7,False,1984-85,2.6,POR,3.2,6.1
23,6.5,0.8,4.0,.474,.462,6.0,13.0,.400,0.5,1.3,.456,6.5,14.3,.783,4.5,5.8,4,4,NBA,36.3,Clyde Drexler,2.3,4.8,3858,SG,18.0,False,1985-86,1.5,POR,4.8,6.3
24,3.8,0.8,3.5,.462,.467,8.8,18.8,.250,0.3,1.0,.456,9.0,19.8,.793,5.8,7.3,4,4,NBA,38.3,Clyde Drexler,4.0,4.0,3858,SG,24.0,False,1986-87,1.8,POR,1.5,7.5
25,5.3,0.5,4.0,.404,.377,7.3,19.3,.500,0.8,1.5,.386,8.0,20.8,.724,5.3,7.3,4,4,NBA,42.5,Clyde Drexler,3.0,3.5,3858,SG,22.0,False,1987-88,3.0,POR,3.0,7.0
26,8.3,0.7,2.3,.493,.507,11.7,23.0,.000,0.0,0.7,.493,11.7,23.7,.765,4.3,5.7,3,3,NBA,42.7,Clyde Drexler,4.3,3.7,3858,SG,27.7,False,1988-89,2.0,POR,4.0,6.7
27,7.1,0.9,4.2,.453,.467,7.8,16.6,.220,0.4,2.0,.441,8.2,18.6,.774,4.6,5.9,21,21,NBA,40.6,Clyde Drexler,3.0,3.4,3858,SG,21.4,False,1989-90,2.5,POR,3.2,7.2
28,8.1,1.0,5.6,.504,.531,7.1,13.3,.268,0.9,3.5,.476,8.0,16.8,.776,4.8,6.1,16,16,NBA,39.6,Clyde Drexler,2.5,3.5,3858,SG,21.7,False,1990-91,2.1,POR,3.8,8.1
29,7.0,1.0,4.5,.488,.520,8.5,16.4,.235,0.9,3.9,.466,9.4,20.2,.807,6.6,8.1,21,21,NBA,40.3,Clyde Drexler,2.9,3.7,3858,SG,26.3,False,1991-92,1.5,POR,2.8,7.4
30,4.7,1.0,3.7,.477,.419,4.3,10.3,.417,1.7,4.0,.419,6.0,14.3,.800,5.3,6.7,3,3,NBA,38.7,Clyde Drexler,2.7,3.0,3858,SG,19.0,False,1992-93,1.7,POR,1.0,6.3
31,5.5,0.5,7.8,.445,.467,7.0,15.0,.231,0.8,3.3,.425,7.8,18.3,.826,4.8,5.8,4,4,NBA,39.3,Clyde Drexler,2.5,1.8,3858,SG,21.0,False,1993-94,2.0,POR,2.3,10.3
32,5.0,0.7,5.0,.528,.561,5.7,10.1,.303,1.4,4.5,.481,7.0,14.6,.786,5.0,6.4,22,22,NBA,38.6,Clyde Drexler,2.0,3.1,3858,SG,20.5,True,1994-95,1.5,HOU,2.0,7.0
33,5.0,0.5,5.9,.453,.476,5.0,10.5,.265,1.1,4.3,.415,6.1,14.8,.765,3.3,4.3,8,8,NBA,36.5,Clyde Drexler,1.9,2.8,3858,SG,16.6,False,1995-96,2.6,HOU,2.5,7.8
34,4.8,0.4,4.0,.515,.482,4.2,8.7,.373,2.4,6.4,.436,6.6,15.1,.778,2.6,3.4,16,16,NBA,38.9,Clyde Drexler,1.6,3.3,3858,SG,18.1,False,1996-97,1.6,HOU,2.3,5.6
35,4.6,0.6,3.6,.346,.381,3.2,8.4,.192,1.0,5.2,.309,4.2,13.6,.757,5.6,7.4,5,5,NBA,36.4,Clyde Drexler,1.8,3.0,3858,SG,15.0,False,1997-98,1.6,HOU,2.6,5.4
25,3.7,0.0,1.3,.368,.368,2.3,6.3,,0.0,0.0,.368,2.3,6.3,1.000,1.0,1.0,3,,NBA,23.3,Larry Drew,0.0,1.7,3857,PG,5.7,False,1983-84,1.0,KCK,1.7,1.3
27,4.7,0.0,0.3,.580,.591,4.3,7.3,.333,0.3,1.0,.560,4.7,8.3,1.000,0.7,0.7,3,0,NBA,18.7,Larry Drew,0.0,0.7,3857,PG,10.3,False,1985-86,1.7,SAC,0.0,0.3
31,0.6,0.0,0.3,.438,.500,0.3,0.6,.250,0.1,0.6,.375,0.4,1.1,.833,0.7,0.9,7,0,NBA,7.3,Larry Drew,0.0,1.3,3857,PG,1.7,False,1989-90,0.4,LAL,0.6,0.3
32,1.2,0.0,0.4,.470,.500,0.6,1.2,.273,0.2,0.6,.424,0.8,1.8,.667,0.2,0.3,18,0,NBA,6.4,Larry Drew,0.0,0.9,3857,PG,1.9,False,1990-91,0.0,LAL,0.5,0.4
23,1.5,0.5,3.0,.429,.429,10.5,24.5,,,,.429,10.5,24.5,.625,5.0,8.0,2,,NBA,39.5,John Drew,4.5,4.5,3856,SF,26.0,False,1977-78,0.5,ATL,2.0,7.5
24,0.8,0.4,4.4,.420,.420,6.1,14.6,,,,.420,6.1,14.6,.761,3.9,5.1,9,,NBA,30.6,John Drew,2.2,4.0,3856,SF,16.1,False,1978-79,1.0,ATL,1.8,6.7
25,0.8,0.0,4.0,.381,.381,4.8,12.6,,0.0,0.0,.381,4.8,12.6,.714,5.0,7.0,5,,NBA,30.0,John Drew,2.0,4.2,3856,SF,14.6,False,1979-80,1.4,ATL,2.4,6.0
27,0.5,0.0,2.0,.364,.364,4.0,11.0,,0.0,0.0,.364,4.0,11.0,.583,3.5,6.0,2,,NBA,29.5,John Drew,3.0,5.5,3856,SF,11.5,False,1981-82,0.0,ATL,2.5,5.0
29,0.8,0.0,1.4,.506,.506,3.9,7.7,,0.0,0.0,.506,3.9,7.7,.788,2.4,3.0,11,,NBA,15.6,John Drew,0.9,2.4,3856,SF,10.2,False,1983-84,0.4,UTA,1.0,2.3
24,2.0,0.0,2.0,1.000,1.000,1.0,1.0,,0.0,0.0,1.000,1.0,1.0,.000,0.0,2.0,1,0,NBA,4.0,Bryce Drew,1.0,1.0,3855,PG,2.0,False,1998-99,0.0,HOU,0.0,3.0
27,1.0,0.0,0.0,1.000,1.000,0.5,0.5,,0.0,0.0,1.000,0.5,0.5,,0.0,0.0,2,0,NBA,2.5,Bryce Drew,0.0,0.0,3855,PG,1.0,False,2001-02,0.0,CHH,0.0,0.0
28,0.0,0.0,2.0,.333,.333,1.0,3.0,,0.0,0.0,.333,1.0,3.0,.667,0.8,1.2,5,5,NBA,15.0,Greg Dreiling,1.6,3.4,3854,C,2.8,False,1990-91,0.0,IND,0.6,3.6
29,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1,0,NBA,3.0,Greg Dreiling,0.0,2.0,3854,C,0.0,False,1991-92,0.0,IND,0.0,0.0
30,0.0,0.0,0.5,1.500,,0.0,0.0,1.000,0.5,0.5,1.000,0.5,0.5,,0.0,0.0,2,0,NBA,2.0,Greg Dreiling,0.0,0.5,3854,C,1.5,False,1992-93,0.0,IND,0.0,0.5
32,0.0,0.0,1.0,.000,.000,0.0,2.0,,0.0,0.0,.000,0.0,2.0,,0.0,0.0,1,0,NBA,7.0,Greg Dreiling,0.0,2.0,3854,C,0.0,False,1994-95,0.0,CLE,0.0,1.0
23,0.0,0.0,0.0,,,,,,,,.500,1.0,2.0,,0.0,0.0,1,,NBA,4.0,Steve Downing,2.0,1.0,3850,C,2.0,True,1973-74,0.0,BOS,,2.0
22,0.0,,,.500,.500,1.0,2.0,,,,.500,1.0,2.0,,0.0,0.0,2,,NBA,3.0,Sonny Dove,,0.0,3846,PF,2.0,False,1967-68,,DET,,1.0
24,1.3,,,.500,.505,6.7,13.3,.250,0.1,0.6,.495,6.9,13.9,.667,3.7,5.6,7,,ABA,40.1,Sonny Dove,,,3846,PF,17.6,False,1969-70,,NYA,,10.1
25,0.2,,1.4,.500,.500,1.0,2.0,,0.0,0.0,.500,1.0,2.0,.250,0.2,0.8,5,,ABA,6.4,Sonny Dove,0.8,2.0,3846,PF,2.2,False,1970-71,,NYA,0.2,2.2
27,0.5,0.0,1.5,.813,.875,1.8,2.0,.500,1.0,2.0,.688,2.8,4.0,.857,3.0,3.5,4,0,NBA,17.5,Chris Douglas-Roberts,0.5,2.8,3845,SF,9.5,False,2013-14,0.0,CHA,1.0,2.0
22,1.0,1.7,2.0,.308,.308,1.3,4.3,,,,.308,1.3,4.3,.286,0.7,2.3,3,,NBA,19.0,Leon Douglas,1.3,3.7,3843,C,3.3,False,1976-77,0.3,DET,,3.3
26,0.7,0.2,3.1,.469,.469,1.0,2.1,,0.0,0.0,.469,1.0,2.1,.429,1.0,2.3,15,,NBA,21.2,Leon Douglas,1.2,3.1,3843,C,3.0,False,1980-81,0.3,KCK,1.2,4.3
25,1.7,0.0,0.5,.360,.391,1.5,3.8,.000,0.0,0.3,.360,1.5,4.2,.500,0.2,0.3,6,0,NBA,10.8,Sherman Douglas,0.2,1.3,3844,PG,3.2,False,1991-92,0.0,BOS,0.7,0.7
26,9.5,0.0,3.5,.378,.405,4.3,10.5,.000,0.0,0.8,.378,4.3,11.3,.667,2.5,3.8,4,4,NBA,41.5,Sherman Douglas,3.0,2.5,3844,PG,11.0,False,1992-93,1.0,BOS,3.0,6.5
28,8.3,0.3,4.0,.382,.357,5.0,14.0,.333,1.0,3.0,.353,6.0,17.0,.727,2.0,2.8,4,4,NBA,42.0,Sherman Douglas,1.0,3.0,3844,PG,15.0,False,1994-95,1.0,BOS,4.3,5.0
31,8.3,0.0,2.3,.545,.538,7.0,13.0,.400,0.7,1.7,.523,7.7,14.7,.700,2.3,3.3,3,2,NBA,41.7,Sherman Douglas,0.3,1.7,3844,PG,18.3,False,1997-98,2.0,NJN,4.3,2.7
31,0.3,0.0,0.5,.000,.000,0.0,0.3,,0.0,0.0,.000,0.0,0.3,.500,0.2,0.3,6,0,NBA,2.2,Joey Dorsey,0.2,0.3,3838,PF,0.2,False,2014-15,0.0,HOU,0.2,0.7
24,1.7,0.1,1.0,.534,.529,2.4,4.5,.368,0.5,1.3,.494,2.9,5.8,.810,1.1,1.4,15,0,NBA,17.6,Keyon Dooling,0.1,2.3,3836,PG,7.3,False,2004-05,0.4,MIA,0.9,1.1
26,1.3,0.3,1.5,.500,.500,2.8,5.5,.333,0.3,0.8,.480,3.0,6.3,.667,1.0,1.5,4,0,NBA,16.3,Keyon Dooling,0.3,1.8,3836,SG,7.3,False,2006-07,0.5,ORL,0.5,1.8
27,0.7,0.1,0.8,.473,.394,1.3,3.3,.391,0.9,2.3,.393,2.2,5.6,.867,1.3,1.5,10,0,NBA,14.8,Keyon Dooling,0.2,2.2,3836,PG,6.6,False,2007-08,0.6,ORL,0.6,1.0
31,0.7,0.2,0.7,.552,.500,0.5,1.0,.393,0.6,1.4,.438,1.1,2.4,.667,0.1,0.2,20,0,NBA,10.6,Keyon Dooling,0.1,1.5,3836,SG,2.8,False,2011-12,0.3,BOS,0.2,0.8
32,0.3,0.0,0.4,.438,.273,0.2,0.8,.385,0.4,0.9,.333,0.6,1.7,1.000,0.4,0.4,14,0,NBA,8.1,Keyon Dooling,0.0,1.0,3836,PG,1.9,False,2012-13,0.1,MEM,0.2,0.4
24,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,1,,NBA,1.0,Jacky Dorsey,0.0,0.0,3837,SF,0.0,False,1978-79,0.0,HOU,0.0,0.0
23,0.0,,,,,,,,,,.000,0.0,1.3,1.000,0.7,0.7,3,,NBA,,Harry Donovan,,1.3,3835,,0.7,False,1949-50,,NYK,,
24,1.0,,,,,,,,,,.444,2.0,4.5,.417,2.5,6.0,2,,NBA,,Bob Donham,,4.5,3833,SG,6.5,False,1950-51,,BOS,,4.0
25,5.7,,,,,,,,,,.474,3.0,6.3,.500,3.0,6.0,3,,NBA,37.3,Bob Donham,,5.3,3833,SG,9.0,False,1951-52,,BOS,,4.3
26,2.2,,,,,,,,,,.289,1.8,6.3,.407,1.8,4.5,6,,NBA,23.0,Bob Donham,,4.0,3833,SG,5.5,False,1952-53,,BOS,,3.5
27,1.0,,,,,,,,,,.467,1.2,2.5,.316,1.0,3.2,6,,NBA,16.3,Bob Donham,,5.3,3833,SG,3.3,False,1953-54,,BOS,,2.0
27,0.0,,,,,,,,,,.154,2.0,13.0,.667,2.7,4.0,3,,BAA,,Bob Doll,,3.7,3831,,6.7,False,1946-47,,STB,,
28,0.7,,,,,,,,,,.198,2.6,13.0,.538,2.0,3.7,7,,BAA,,Bob Doll,,2.6,3831,,7.1,False,1947-48,,STB,,
24,0.9,0.6,6.1,.419,.419,2.3,5.4,,0.0,0.0,.419,2.3,5.4,.750,2.3,3.0,8,,NBA,23.6,James Donaldson,3.1,2.0,3832,C,6.8,False,1981-82,0.3,SEA,1.3,9.3
25,1.0,1.5,6.0,.500,.500,5.5,11.0,,0.0,0.0,.500,5.5,11.0,.667,1.0,1.5,2,,NBA,23.5,James Donaldson,2.5,2.0,3832,C,12.0,False,1982-83,0.0,SEA,0.0,8.5
28,1.0,1.2,8.7,.750,.750,3.6,4.8,,0.0,0.0,.750,3.6,4.8,.925,3.7,4.0,10,10,NBA,41.0,James Donaldson,3.0,2.6,3832,C,10.9,False,1985-86,0.6,DAL,1.0,11.7
29,0.7,1.0,5.0,.800,.800,1.3,1.7,,0.0,0.0,.800,1.3,1.7,.889,2.7,3.0,3,3,NBA,22.7,James Donaldson,0.7,2.0,3832,C,5.3,False,1986-87,0.3,DAL,0.7,5.7
30,0.7,0.9,5.8,.654,.654,4.0,6.1,,0.0,0.0,.654,4.0,6.1,.595,1.3,2.2,17,17,NBA,29.4,James Donaldson,2.8,2.4,3832,C,9.3,False,1987-88,0.4,DAL,1.7,8.6
32,0.7,0.0,3.3,.692,.692,3.0,4.3,,0.0,0.0,.692,3.0,4.3,.800,1.3,1.7,3,3,NBA,24.7,James Donaldson,2.0,2.7,3832,C,7.3,False,1989-90,0.7,DAL,1.3,5.3
34,0.0,0.5,2.0,1.000,1.000,1.0,1.0,,0.0,0.0,1.000,1.0,1.0,,0.0,0.0,2,0,NBA,5.5,James Donaldson,0.0,1.0,3832,C,2.0,False,1991-92,0.0,NYK,1.0,2.0
35,0.0,0.0,0.0,.000,.000,0.0,1.0,,0.0,0.0,.000,0.0,1.0,,0.0,0.0,1,0,NBA,5.0,James Donaldson,0.0,0.0,3832,C,0.0,False,1992-93,0.0,UTA,0.0,0.0
37,0.0,0.6,1.2,.833,.833,1.0,1.2,,0.0,0.0,.833,1.0,1.2,1.000,0.8,0.8,5,5,NBA,15.2,James Donaldson,0.6,1.6,3832,C,2.8,False,1994-95,0.0,UTA,0.4,1.8
21,0.0,0.3,1.8,.278,.294,1.3,4.3,.000,0.0,0.3,.278,1.3,4.5,.778,1.8,2.3,4,0,NBA,10.8,Michael Doleac,1.3,1.5,3829,C,4.3,False,1998-99,0.0,ORL,0.8,3.0
23,0.3,0.0,2.5,.375,.375,1.5,4.0,,0.0,0.0,.375,1.5,4.0,,0.0,0.0,4,0,NBA,11.3,Michael Doleac,1.0,2.5,3829,C,3.0,False,2000-01,0.8,ORL,0.5,3.5
26,0.6,0.0,1.0,.500,.500,1.0,2.0,,0.0,0.0,.500,1.0,2.0,,0.0,0.0,5,0,NBA,9.8,Michael Doleac,0.4,1.6,3829,C,2.0,False,2003-04,0.0,DEN,0.2,1.4
27,0.0,0.1,1.3,.438,.438,0.8,1.8,,0.0,0.0,.438,0.8,1.8,1.000,0.2,0.2,9,0,NBA,7.2,Michael Doleac,0.2,1.4,3829,C,1.8,False,2004-05,0.1,MIA,0.3,1.6
