age,ast,blk,drb,efg_pct,fg,fg2,fg2_pct,fg2a,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,g,gs,lg_id,mp,name,orb,pf,pid,pos,pts,ring,season,stl,team_id,tov,trb
33,1,1,6,.571,4,4,.571,7,0,,0,.571,7,9,.750,12,7,0,NBA,26,Zaza Pachulia,6,1,2332,C,17,True,2017-18,3,GSW,3,12
22,2,1,0,.000,0,0,.000,2,0,.000,1,.000,3,0,,0,4,0,NBA,11,Gabe Pruitt,0,0,2326,SG,0,False,2008-09,0,BOS,2,0
27,1,0,1,.000,0,0,.000,2,0,,0,.000,2,0,,0,3,0,NBA,5,Laron Profit,0,0,2325,SF,0,False,2004-05,0,WAS,0,1
21,0,0,0,,0,0,,0,0,,0,,0,0,,0,1,0,NBA,2,Joel Przybilla,0,0,2327,C,0,False,2000-01,0,MIL,0,0
23,1,2,8,1.000,1,1,1.000,1,0,,0,1.000,1,0,,0,4,3,NBA,33,Joel Przybilla,2,11,2327,C,2,False,2002-03,0,MIL,1,10
29,8,12,25,.556,10,10,.556,18,0,,0,.556,18,3,.500,6,6,6,NBA,162,Joel Przybilla,19,21,2327,C,23,False,2008-09,4,POR,3,44
22,23,13,46,.487,49,35,.522,67,14,.292,48,.426,115,29,.763,38,15,3,NBA,382,Tayshaun Prince,11,20,2322,SF,141,False,2002-03,8,DET,16,57
23,53,31,96,.441,87,74,.454,163,13,.265,49,.410,212,41,.745,55,23,23,NBA,795,Tayshaun Prince,41,61,2322,SF,228,True,2003-04,25,DET,19,137
24,83,9,102,.469,133,111,.449,247,22,.367,60,.433,307,48,.800,60,25,25,NBA,1023,Tayshaun Prince,56,50,2322,SF,336,False,2004-05,26,DET,37,158
25,54,15,59,.504,106,85,.459,185,21,.457,46,.459,231,63,.829,76,18,18,NBA,745,Tayshaun Prince,43,23,2322,SF,296,False,2005-06,12,DET,31,102
26,60,5,76,.460,83,65,.417,156,18,.409,44,.415,200,41,.759,54,16,16,NBA,665,Tayshaun Prince,27,30,2322,SF,225,False,2006-07,15,DET,30,103
27,55,8,62,.500,100,92,.503,183,8,.320,25,.481,208,27,.794,34,17,17,NBA,671,Tayshaun Prince,32,30,2322,SF,235,False,2007-08,14,DET,32,94
28,5,0,13,.278,7,6,.273,22,1,.200,5,.259,27,0,,0,4,4,NBA,129,Tayshaun Prince,1,4,2322,SF,15,False,2008-09,1,DET,5,14
32,29,5,45,.376,43,38,.373,102,5,.263,19,.355,121,14,.609,23,15,15,NBA,454,Tayshaun Prince,12,18,2322,SF,105,False,2012-13,7,MEM,10,57
33,6,0,6,.404,10,9,.409,22,1,.250,4,.385,26,0,,0,7,6,NBA,113,Tayshaun Prince,4,8,2322,SF,21,False,2013-14,1,MEM,1,10
22,0,,,,0,,,,,,,,0,0,,0,1,,NBA,1,Bob Priddy,,1,2320,,0,False,1952-53,,BLB,,0
35,35,1,15,.547,17,4,.308,13,13,.433,30,.395,43,2,.500,4,11,10,NBA,230,Pablo Prigioni,2,21,2321,PG,49,False,2012-13,14,NYK,6,17
37,39,0,13,.439,19,7,.438,16,12,.293,41,.333,57,3,.750,4,17,0,NBA,293,Pablo Prigioni,6,40,2321,PG,53,False,2014-15,15,HOU,12,19
38,7,0,1,.000,0,0,.000,3,0,.000,2,.000,5,0,,0,5,0,NBA,26,Pablo Prigioni,2,8,2321,PG,0,False,2015-16,0,LAC,3,3
22,5,,,.364,4,4,.364,11,,,,.364,11,4,.667,6,8,,NBA,26,Mike Price,,11,2318,SG,12,False,1970-71,,NYK,,5
23,38,0,15,.604,38,33,.600,55,5,.417,12,.567,67,24,.960,25,5,5,NBA,205,Mark Price,3,11,2317,PG,105,False,1987-88,3,CLE,8,18
24,22,0,9,.439,22,16,.390,41,6,.375,16,.386,57,14,.933,15,4,4,NBA,158,Mark Price,4,3,2317,PG,64,False,1988-89,3,CLE,19,13
25,44,1,14,.574,32,26,.591,44,6,.353,17,.525,61,30,1.000,30,5,5,NBA,192,Mark Price,0,9,2317,PG,100,False,1989-90,9,CLE,15,14
27,128,4,32,.548,118,93,.550,169,25,.362,69,.496,238,66,.904,73,17,17,NBA,603,Mark Price,10,34,2317,PG,327,False,1991-92,24,CLE,56,42
28,55,0,18,.485,43,35,.493,71,8,.308,26,.443,97,23,.958,24,9,9,NBA,288,Mark Price,1,13,2317,PG,117,False,1992-93,15,CLE,33,19
29,14,0,5,.372,15,13,.382,34,2,.222,9,.349,43,13,.929,14,3,3,NBA,102,Mark Price,1,6,2317,PG,45,False,1993-94,4,CLE,9,6
30,26,0,10,.350,12,8,.348,23,4,.235,17,.300,40,32,.970,33,4,4,NBA,143,Mark Price,2,5,2317,PG,60,False,1994-95,6,CLE,18,12
23,2,,,,3,,,,,,,.273,11,0,,0,3,,NBA,16,Jim Price,,2,2316,PG,6,False,1972-73,,LAL,,4
24,13,0,11,,25,,,,,,,.379,66,9,.692,13,5,,NBA,161,Jim Price,8,21,2316,PG,59,False,1973-74,7,LAL,,19
26,4,0,0,,3,,,,,,,.375,8,4,.571,7,1,,NBA,19,Jim Price,0,1,2316,PG,10,False,1975-76,1,MIL,,0
27,25,1,18,,19,,,,,,,.358,53,5,.625,8,6,,NBA,158,Jim Price,6,18,2316,PG,43,False,1976-77,12,DEN,,24
29,18,0,7,,9,,,,,,,.300,30,2,.500,4,8,,NBA,128,Jim Price,1,19,2316,PG,20,False,1978-79,5,LAL,8,8
29,6,0,8,.567,6,1,.500,2,5,.385,13,.400,15,2,.667,3,5,0,NBA,75,Brent Price,1,12,2315,PG,19,False,1997-98,4,HOU,6,9
30,14,1,5,.563,11,6,.600,10,5,.357,14,.458,24,6,1.000,6,4,0,NBA,98,Brent Price,3,5,2315,PG,33,False,1998-99,4,HOU,6,8
22,3,,2,.214,1,0,.000,5,1,.500,2,.143,7,0,,0,2,,ABA,11,Stephen Previs,1,2,2313,PG,3,False,1972-73,,CAR,4,3
24,6,0,5,.471,13,6,.316,19,7,.438,16,.371,35,9,.900,10,5,0,NBA,80,A.J. Price,2,5,2314,PG,42,False,2010-11,3,IND,7,7
25,1,0,1,.500,1,1,.500,2,0,,0,.500,2,0,,0,4,0,NBA,7,A.J. Price,1,0,2314,PG,2,False,2011-12,0,IND,0,2
24,14,6,19,.404,19,19,.413,46,0,.000,1,.404,47,8,.400,20,9,,NBA,150,Paul Pressey,14,23,2310,SG,46,False,1982-83,9,MIL,18,33
25,50,9,42,.520,52,52,.536,97,0,.000,3,.520,100,38,.679,56,16,,NBA,351,Paul Pressey,17,53,2310,SG,142,False,1983-84,22,MIL,38,59
26,61,5,33,.517,45,44,.518,85,1,.333,3,.511,88,31,.816,38,8,8,NBA,296,Paul Pressey,15,27,2310,SF,122,False,1984-85,18,MIL,32,48
27,110,13,41,.503,76,70,.504,139,6,.333,18,.484,157,67,.761,88,14,14,NBA,530,Paul Pressey,19,48,2310,SF,225,False,1985-86,18,MIL,50,60
28,103,8,34,.469,68,67,.486,138,1,.125,8,.466,146,34,.739,46,12,12,NBA,465,Paul Pressey,28,51,2310,SF,171,False,1986-87,28,MIL,35,62
29,33,3,13,.470,23,22,.468,47,1,.333,3,.460,50,23,.767,30,5,5,NBA,178,Paul Pressey,6,21,2310,SG,70,False,1987-88,4,MIL,16,19
31,30,1,13,.432,19,19,.463,41,0,.000,3,.432,44,21,.808,26,4,2,NBA,129,Paul Pressey,8,14,2310,SG,59,False,1989-90,6,MIL,7,21
32,16,3,6,.422,13,12,.429,28,1,.250,4,.406,32,6,.667,9,4,0,NBA,124,Paul Pressey,5,15,2310,SG,33,False,1990-91,8,SAS,6,11
33,3,1,2,.361,6,5,.313,16,1,.500,2,.333,18,0,,0,3,2,NBA,46,Paul Pressey,1,9,2310,SG,13,False,1991-92,3,SAS,5,3
22,53,,29,.379,47,47,.385,122,0,.000,2,.379,124,37,.787,47,19,,ABA,318,Mike Pratt,37,30,2309,SG,131,False,1970-71,,KEN,29,66
23,15,,,.532,33,32,.542,59,1,.250,4,.524,63,5,1.000,5,6,,ABA,170,Mike Pratt,,23,2309,SG,72,False,1971-72,,KEN,11,17
23,0,,,.333,3,3,.333,9,0,,0,.333,9,6,.545,11,6,,ABA,18,Marlbert Pradd,,3,2308,SG,12,False,1967-68,,NOB,3,5
24,1,,,.545,10,6,.375,16,4,.667,6,.455,22,4,.571,7,7,,ABA,39,Marlbert Pradd,,7,2308,SG,28,False,1968-69,,NOB,4,4
23,1,0,0,.000,0,0,.000,4,0,,0,.000,4,0,,0,6,0,NBA,25,Josh Powell,2,5,2305,PF,0,False,2005-06,0,DAL,1,2
24,0,1,0,,0,0,,0,0,,0,,0,1,.500,2,4,0,NBA,6,Josh Powell,1,0,2305,PF,1,False,2006-07,0,GSW,0,1
26,4,1,10,.442,11,10,.400,25,1,1.000,1,.423,26,6,1.000,6,14,0,NBA,73,Josh Powell,7,8,2305,PF,29,True,2008-09,0,LAL,4,17
27,1,0,4,.375,3,3,.429,7,0,.000,1,.375,8,3,.750,4,13,0,NBA,40,Josh Powell,2,9,2305,PF,9,True,2009-10,0,LAL,1,6
28,1,0,6,.556,5,5,.556,9,0,,0,.556,9,0,,0,9,0,NBA,48,Josh Powell,3,8,2305,PF,10,False,2010-11,0,ATL,2,9
25,17,,,.438,63,63,.444,142,0,.000,2,.438,144,61,.836,73,8,,ABA,334,Cincinnatus Powell,,30,2304,SF,187,False,1967-68,,DLC,28,87
26,10,,,.452,51,50,.442,113,1,1.000,1,.447,114,37,.860,43,7,,ABA,227,Cincinnatus Powell,,21,2304,SF,140,False,1968-69,,DLC,22,68
27,29,,,.472,51,51,.486,105,0,.000,3,.472,108,29,.707,41,6,,ABA,219,Cincinnatus Powell,,22,2304,SF,131,False,1969-70,,DLC,26,81
28,47,,171,.495,138,135,.491,275,3,.429,7,.489,282,71,.696,102,19,,ABA,702,Cincinnatus Powell,77,83,2304,SF,350,False,1970-71,,KEN,51,248
29,9,,,.538,28,28,.549,51,0,.000,1,.538,52,15,.789,19,6,,ABA,169,Cincinnatus Powell,,17,2304,SF,71,False,1971-72,,KEN,13,24
30,6,,25,.416,37,37,.420,88,0,.000,1,.416,89,18,.621,29,10,,ABA,192,Cincinnatus Powell,12,30,2304,SF,92,False,1972-73,,UTS,17,37
31,5,1,30,.445,44,43,.443,97,1,.333,3,.440,100,11,.786,14,5,,ABA,176,Cincinnatus Powell,18,21,2304,PF,100,False,1973-74,3,VIR,17,48
24,4,3,30,.493,36,36,.493,73,0,,0,.493,73,44,.667,66,23,1,NBA,270,Leon Powe,32,45,2303,C,116,True,2007-08,0,BOS,12,62
25,0,0,8,.429,3,3,.429,7,0,,0,.429,7,4,.667,6,2,0,NBA,24,Leon Powe,1,3,2303,PF,10,False,2008-09,0,BOS,1,9
26,0,0,1,.250,1,1,.250,4,0,,0,.250,4,3,.750,4,3,0,NBA,9,Leon Powe,1,3,2303,SF,5,False,2009-10,0,CLE,1,2
27,0,0,2,.250,2,2,.250,8,0,,0,.250,8,3,.750,4,4,0,NBA,14,Leon Powe,2,0,2303,C,7,False,2010-11,0,MEM,0,4
22,3,0,8,.400,6,6,.400,15,0,,0,.400,15,5,.500,10,4,0,NBA,70,Vitaly Potapenko,3,8,2302,C,17,False,1997-98,2,CLE,6,11
29,0,0,4,.500,5,5,.500,10,0,,0,.500,10,0,,0,5,0,NBA,37,Vitaly Potapenko,3,8,2302,C,10,False,2004-05,0,SEA,0,7
30,0,0,0,.500,2,2,.500,4,0,,0,.500,4,0,,0,4,0,NBA,9,Vitaly Potapenko,1,2,2302,C,4,False,2005-06,1,SAC,0,1
27,4,2,14,.419,15,14,.452,31,1,.167,6,.405,37,19,.905,21,4,4,NBA,130,James Posey,8,13,2299,SG,50,False,2003-04,9,MEM,6,22
28,4,1,12,.580,11,4,.400,10,7,.467,15,.440,25,10,.769,13,4,0,NBA,100,James Posey,1,14,2299,SF,39,False,2004-05,2,MEM,5,13
29,20,2,110,.583,49,14,.452,31,35,.422,83,.430,114,27,.730,37,22,1,NBA,607,James Posey,15,70,2299,SF,160,True,2005-06,17,MIA,11,125
30,6,5,30,.500,10,4,.571,7,6,.316,19,.385,26,5,1.000,5,4,1,NBA,139,James Posey,1,18,2299,SF,31,False,2006-07,8,MIA,5,31
31,28,8,81,.584,52,17,.548,31,35,.398,88,.437,119,35,.875,40,26,0,NBA,573,James Posey,12,61,2299,PF,174,True,2007-08,26,BOS,14,93
32,3,0,26,.438,15,10,.476,21,5,.263,19,.375,40,22,.846,26,5,0,NBA,123,James Posey,5,12,2299,SG,57,False,2008-09,3,NOH,10,31
25,6,,,.442,19,19,.442,43,0,,0,.442,43,20,.690,29,14,,ABA,167,Willie Porter,,43,2297,PF,58,True,1967-68,,PTP,18,69
23,2,,,,20,,,,,,,.513,39,6,.667,9,5,,NBA,110,Bob Portman,,9,2298,SG,46,False,1970-71,,SFW,,20
24,0,,,,2,,,,,,,.167,12,1,1.000,1,3,,NBA,22,Bob Portman,,5,2298,SG,5,False,1971-72,,GSW,,5
25,1,,,,2,,,,,,,.200,10,4,1.000,4,3,,NBA,17,Bob Portman,,0,2298,SF,8,False,1972-73,,GSW,,5
22,12,2,4,.463,12,11,.524,21,1,.167,6,.444,27,2,.500,4,4,0,NBA,68,Terry Porter,1,10,2296,PG,27,False,1985-86,3,POR,6,5
23,40,2,18,.500,24,22,.489,45,2,.400,5,.480,50,18,.900,20,4,4,NBA,150,Terry Porter,1,14,2296,PG,68,False,1986-87,10,POR,13,19
24,28,0,10,.567,29,28,.571,49,1,.333,3,.558,52,9,.692,13,4,4,NBA,149,Terry Porter,4,13,2296,PG,68,False,1987-88,10,POR,13,14
25,25,1,10,.538,26,22,.537,41,4,.364,11,.500,52,10,.833,12,3,3,NBA,124,Terry Porter,6,8,2296,PG,66,False,1988-89,1,POR,7,16
26,155,3,52,.536,127,87,.506,172,40,.392,102,.464,274,139,.842,165,21,21,NBA,815,Terry Porter,9,51,2296,PG,433,False,1989-90,28,POR,62,61
27,105,1,36,.542,102,85,.541,157,17,.362,47,.500,204,68,.861,79,16,16,NBA,595,Terry Porter,8,32,2296,PG,289,False,1990-91,24,POR,32,44
28,141,3,72,.581,147,110,.531,207,37,.474,78,.516,285,119,.832,143,21,21,NBA,870,Terry Porter,25,49,2296,PG,450,False,1991-92,22,POR,46,97
29,8,0,16,.419,27,24,.490,49,3,.158,19,.397,68,9,.818,11,4,4,NBA,152,Terry Porter,4,10,2296,PG,66,False,1992-93,4,POR,6,20
30,9,0,11,.429,12,6,.286,21,6,.429,14,.343,35,11,.786,14,4,0,NBA,76,Terry Porter,1,3,2296,PG,41,False,1993-94,4,POR,2,12
31,4,0,1,.615,7,5,.625,8,2,.400,5,.538,13,3,.600,5,3,0,NBA,21,Terry Porter,1,6,2296,PG,19,False,1994-95,0,POR,1,2
33,9,2,2,.500,5,2,.500,4,3,.333,9,.385,13,3,.750,4,3,0,NBA,46,Terry Porter,1,2,2296,PG,16,False,1996-97,2,MIN,2,3
34,16,0,18,.508,27,17,.447,38,10,.400,25,.429,63,15,.833,18,5,4,NBA,188,Terry Porter,7,10,2296,PG,79,False,1997-98,5,MIN,4,25
35,15,0,16,.516,15,12,.600,20,3,.250,12,.469,32,12,.800,15,5,0,NBA,139,Terry Porter,3,8,2296,PG,45,False,1998-99,3,MIA,8,19
36,5,0,1,.323,8,4,.235,17,4,.286,14,.258,31,0,,0,4,0,NBA,89,Terry Porter,0,4,2296,PG,20,False,1999-00,6,SAS,7,1
37,44,0,23,.529,39,26,.553,47,13,.333,39,.453,86,17,.773,22,13,13,NBA,326,Terry Porter,1,15,2296,PG,108,False,2000-01,11,SAS,22,24
38,8,0,8,.443,13,8,.444,18,5,.294,17,.371,35,2,.500,4,10,0,NBA,131,Terry Porter,1,10,2296,PG,33,False,2001-02,4,SAS,5,9
22,9,,,.500,6,6,.500,12,,,,.500,12,0,,0,4,,NBA,41,Kevin Porter,,11,2295,PG,12,False,1972-73,,BAL,,2
23,32,0,7,.388,33,33,.388,85,,,,.388,85,9,.643,14,7,,NBA,195,Kevin Porter,10,30,2295,PG,75,False,1973-74,8,CAP,,17
24,124,0,28,.503,99,99,.503,197,,,,.503,197,46,.667,69,17,,NBA,625,Kevin Porter,13,73,2295,PG,244,False,1974-75,21,WSB,,41
26,17,0,5,.357,5,5,.357,14,,,,.357,14,6,.667,9,3,,NBA,61,Kevin Porter,1,7,2295,PG,16,False,1976-77,1,DET,,6
29,9,0,0,.438,7,7,.467,15,0,.000,1,.438,16,2,.400,5,2,,NBA,49,Kevin Porter,2,7,2295,PG,16,False,1979-80,3,WSB,4,2
23,3,,,,9,,,,,,,.429,21,1,1.000,1,4,,NBA,31,Howard Porter,,3,2294,SF,19,False,1971-72,,CHI,,11
24,2,,,,12,,,,,,,.353,34,3,.750,4,6,,NBA,79,Howard Porter,,5,2294,PF,27,False,1972-73,,CHI,,18
25,5,5,29,,27,,,,,,,.307,88,6,1.000,6,11,,NBA,150,Howard Porter,15,15,2294,SF,60,False,1973-74,4,CHI,,44
26,0,1,12,,23,,,,,,,.548,42,6,.857,7,3,,NBA,92,Howard Porter,8,5,2294,SF,52,False,1974-75,5,DET,,20
27,6,5,20,,51,,,,,,,.526,97,15,.882,17,9,,NBA,213,Howard Porter,22,24,2294,SF,117,False,1975-76,7,DET,,42
28,2,4,11,,29,,,,,,,.617,47,2,.500,4,3,,NBA,98,Howard Porter,6,7,2294,PF,60,False,1976-77,2,DET,,17
29,1,6,10,.619,13,13,.619,21,0,,0,.619,21,4,.800,5,4,0,NBA,91,Ben Poquette,4,16,2292,PF,30,False,1984-85,2,CLE,4,14
25,1,0,3,.667,4,4,.800,5,0,.000,1,.667,6,1,1.000,1,7,0,NBA,42,Mark Pope,2,8,2290,SF,9,False,1997-98,1,IND,1,5
28,2,0,7,.500,5,5,.556,9,0,.000,1,.500,10,0,,0,6,3,NBA,46,Mark Pope,5,6,2290,PF,10,False,2000-01,2,MIL,0,12
22,1,0,3,,0,,,,,,,.000,1,2,1.000,2,3,,NBA,12,Cliff Pondexter,0,0,2288,PF,2,False,1976-77,0,CHI,,3
23,0,0,6,.455,5,5,.455,11,0,,0,.455,11,0,.000,2,5,0,NBA,44,Olden Polynice,2,6,2287,C,10,False,1987-88,3,SEA,1,8
24,1,4,35,.610,25,25,.610,41,0,,0,.610,41,7,.538,13,8,0,NBA,162,Olden Polynice,27,32,2287,C,57,False,1988-89,6,SEA,5,62
27,2,1,16,.583,7,7,.583,12,0,,0,.583,12,2,.333,6,5,0,NBA,63,Olden Polynice,2,11,2287,C,16,False,1991-92,1,LAC,1,18
31,3,7,32,.533,24,23,.511,45,1,1.000,1,.522,46,6,.667,9,4,4,NBA,141,Olden Polynice,16,15,2287,C,55,False,1995-96,1,SAC,3,48
35,5,8,42,.538,28,28,.538,52,0,,0,.538,52,3,.500,6,10,10,NBA,260,Olden Polynice,24,36,2287,C,59,False,1999-00,3,UTA,13,66
36,1,2,3,.533,16,16,.552,29,0,.000,1,.533,30,7,.700,10,5,5,NBA,100,Olden Polynice,16,12,2287,C,39,False,2000-01,1,UTA,6,19
23,1,6,6,.667,6,6,.667,9,0,,0,.667,9,3,.600,5,5,0,NBA,74,Scot Pollard,5,13,2285,C,15,False,1998-99,4,SAC,2,11
24,1,1,10,.563,9,9,.563,16,0,,0,.563,16,2,.333,6,5,0,NBA,70,Scot Pollard,6,18,2285,C,20,False,1999-00,2,SAC,3,16
25,2,7,32,.633,19,19,.633,30,0,,0,.633,30,10,.588,17,8,0,NBA,141,Scot Pollard,23,30,2285,C,48,False,2000-01,1,SAC,6,55
26,3,5,24,.525,21,21,.525,40,0,,0,.525,40,8,.667,12,15,0,NBA,193,Scot Pollard,29,36,2285,C,50,False,2001-02,7,SAC,3,53
27,2,7,13,.292,7,7,.292,24,0,,0,.292,24,10,.769,13,8,0,NBA,91,Scot Pollard,17,15,2285,C,24,False,2002-03,1,SAC,7,30
28,0,0,3,.000,0,0,.000,2,0,,0,.000,2,2,.500,4,3,0,NBA,13,Scot Pollard,1,2,2285,C,2,False,2003-04,1,IND,0,4
29,1,0,7,.400,6,6,.400,15,0,,0,.400,15,1,.500,2,9,0,NBA,67,Scot Pollard,4,9,2285,C,13,False,2004-05,1,IND,4,11
30,0,0,4,.000,0,0,.000,1,0,,0,.000,1,0,,0,4,0,NBA,15,Scot Pollard,1,5,2285,C,0,False,2005-06,1,IND,1,5
31,0,0,0,,0,0,,0,0,,0,,0,0,,0,3,0,NBA,3,Scot Pollard,0,1,2285,C,0,False,2006-07,0,CLE,0,0
26,39,,,,43,,,,,,,.293,147,44,.710,62,10,,BAA,,Jim Pollard,,31,2284,SF,130,True,1948-49,,MNL,,
27,56,,,,50,,,,,,,.286,175,44,.710,62,12,,NBA,,Jim Pollard,,36,2284,SF,144,True,1949-50,,MNL,,
28,27,,,,35,,,,,,,.324,108,25,.833,30,7,,NBA,,Jim Pollard,,27,2284,SF,95,False,1950-51,,MNL,,62
29,33,,,,70,,,,,,,.405,173,37,.740,50,11,,NBA,469,Jim Pollard,,34,2284,SF,177,True,1951-52,,MNL,,71
30,49,,,,62,,,,,,,.371,167,48,.774,62,12,,NBA,455,Jim Pollard,,37,2284,SF,172,True,1952-53,,MNL,,86
31,41,,,,56,,,,,,,.361,155,48,.800,60,13,,NBA,543,Jim Pollard,,27,2284,SF,160,True,1953-54,,MNL,,110
32,14,,,,33,,,,,,,.317,104,33,.717,46,7,,NBA,257,Jim Pollard,,13,2284,SF,99,False,1954-55,,MNL,,78
21,2,0,1,.000,0,0,.000,1,0,.000,1,.000,2,1,.500,2,6,0,NBA,15,Zoran Planinic,0,2,2279,SG,1,False,2003-04,0,NJN,2,1
22,0,0,0,,0,0,,0,0,,0,,0,0,,0,3,0,NBA,3,Zoran Planinic,0,0,2279,PG,0,False,2004-05,0,NJN,0,0
23,2,0,1,.000,0,0,.000,1,0,,0,.000,1,0,.000,2,3,0,NBA,6,Zoran Planinic,0,1,2279,PG,0,False,2005-06,1,NJN,1,1
23,1,1,0,.000,0,0,.000,2,0,,0,.000,2,0,,0,3,1,NBA,8,Dexter Pittman,0,2,2278,C,0,True,2011-12,0,MIA,0,0
24,0,0,0,,0,0,,0,0,,0,,0,0,,0,1,,NBA,1,Charles Pittman,0,0,2277,PF,0,False,1982-83,0,PHO,0,0
25,12,5,39,.549,28,28,.560,50,0,.000,1,.549,51,18,.621,29,17,,NBA,253,Charles Pittman,25,31,2277,PF,74,False,1983-84,5,PHO,16,64
26,9,3,13,.609,14,14,.609,23,0,,0,.609,23,12,.706,17,3,3,NBA,82,Charles Pittman,6,10,2277,SF,40,False,1984-85,0,PHO,9,19
22,24,8,28,.480,46,43,.462,93,3,.500,6,.465,99,5,.714,7,10,6,NBA,294,Scottie Pippen,24,33,2276,SF,100,False,1987-88,8,CHI,26,52
23,67,16,95,.522,84,62,.492,126,22,.393,56,.462,182,32,.640,50,17,17,NBA,619,Scottie Pippen,34,63,2276,SF,222,False,1988-89,23,CHI,41,129
24,83,19,75,.519,104,94,.525,179,10,.323,31,.495,210,71,.710,100,15,14,NBA,612,Scottie Pippen,33,62,2276,SF,289,False,1989-90,31,CHI,49,108
25,99,19,114,.511,142,138,.521,265,4,.235,17,.504,282,80,.792,101,17,17,NBA,704,Scottie Pippen,37,58,2276,SF,368,True,1990-91,42,CHI,55,151
26,147,25,134,.477,152,146,.485,301,6,.250,24,.468,325,118,.761,155,22,22,NBA,899,Scottie Pippen,59,72,2276,SF,428,True,1991-92,41,CHI,70,193
27,107,13,95,.469,152,149,.481,310,3,.176,17,.465,327,74,.638,116,19,19,NBA,789,Scottie Pippen,37,62,2276,SF,381,True,1992-93,41,CHI,71,132
28,46,7,66,.464,85,73,.483,151,12,.267,45,.434,196,46,.885,52,10,10,NBA,384,Scottie Pippen,17,33,2276,SF,228,False,1993-94,24,CHI,37,83
29,58,10,62,.496,58,44,.473,93,14,.368,38,.443,131,48,.676,71,10,10,NBA,396,Scottie Pippen,24,40,2276,SF,178,False,1994-95,14,CHI,27,86
30,107,16,91,.443,112,82,.451,182,30,.286,105,.390,287,51,.638,80,18,18,NBA,742,Scottie Pippen,62,51,2276,SF,305,True,1995-96,47,CHI,41,153
31,72,18,93,.481,129,90,.459,196,39,.345,113,.417,309,68,.791,86,19,19,NBA,753,Scottie Pippen,36,49,2276,SF,365,True,1996-97,28,CHI,55,129
32,110,20,101,.446,122,104,.484,215,18,.228,79,.415,294,91,.679,134,21,21,NBA,836,Scottie Pippen,49,66,2276,SF,353,True,1997-98,45,CHI,51,150
33,22,3,27,.371,23,17,.354,48,6,.273,22,.329,70,21,.808,26,4,4,NBA,172,Scottie Pippen,20,12,2276,SF,73,False,1998-99,7,HOU,13,47
34,69,7,92,.472,83,62,.484,128,21,.300,70,.419,198,52,.743,70,16,16,NBA,614,Scottie Pippen,22,49,2276,SF,239,False,1999-00,32,POR,37,114
35,7,2,15,.461,16,13,.619,21,3,.176,17,.421,38,6,.667,9,3,3,NBA,117,Scottie Pippen,2,14,2276,SF,41,False,2000-01,8,POR,12,17
36,17,2,20,.538,18,12,.429,28,6,.545,11,.462,39,7,.875,8,3,3,NBA,99,Scottie Pippen,8,14,2276,SF,49,False,2001-02,4,POR,10,28
37,13,0,9,.477,9,6,.462,13,3,.333,9,.409,22,2,1.000,2,4,1,NBA,75,Scottie Pippen,2,8,2276,SF,23,False,2002-03,0,POR,7,11
23,0,,,,4,,,,,,,.400,10,2,.400,5,2,,NBA,27,Dave Piontek,,7,2274,SF,10,False,1957-58,,CIN,,10
25,18,,,,27,,,,,,,.342,79,18,.720,25,14,,NBA,220,Dave Piontek,,28,2274,SF,72,False,1959-60,,STL,,41
26,1,,,,1,,,,,,,.143,7,0,,0,1,,NBA,10,Dave Piontek,,2,2274,SF,2,False,1960-61,,STL,,3
28,1,,,,8,,,,,,,.471,17,4,.571,7,8,,NBA,68,Dave Piontek,,7,2274,SF,20,False,1962-63,,CIN,,16
25,1,1,3,.250,3,3,.250,12,0,,0,.250,12,2,1.000,2,3,0,NBA,45,Ed Pinckney,2,7,2271,PF,8,False,1988-89,1,BOS,4,5
26,0,0,4,.857,6,6,.857,7,0,,0,.857,7,7,.778,9,4,0,NBA,25,Ed Pinckney,2,3,2271,PF,19,False,1989-90,0,BOS,2,6
27,2,2,17,.762,16,16,.762,21,0,,0,.762,21,17,.810,21,11,0,NBA,170,Ed Pinckney,23,17,2271,PF,49,False,1990-91,6,BOS,2,40
28,7,9,48,.603,35,35,.614,57,0,.000,1,.603,58,26,.839,31,10,8,NBA,314,Ed Pinckney,36,30,2271,PF,96,False,1991-92,12,BOS,13,84
33,1,0,0,.667,2,2,.667,3,0,,0,.667,3,0,,0,2,0,NBA,6,Ed Pinckney,0,0,2271,PF,4,False,1996-97,0,MIA,0,0
24,6,9,29,.418,17,10,.455,22,7,.259,27,.347,49,25,.694,36,11,0,NBA,209,Mickael Pietrus,13,32,2269,SF,66,False,2006-07,5,GSW,7,42
26,14,13,43,.589,84,47,.603,78,37,.385,96,.483,174,47,.723,65,24,0,NBA,618,Mickael Pietrus,19,77,2269,SG,252,False,2008-09,18,ORL,22,62
27,10,6,18,.613,35,7,.368,19,28,.459,61,.438,80,20,.667,30,14,0,NBA,282,Mickael Pietrus,2,27,2269,SF,118,False,2009-10,9,ORL,6,20
29,2,5,29,.411,24,12,.632,19,12,.222,54,.329,73,9,.563,16,20,1,NBA,393,Mickael Pietrus,12,50,2269,SG,69,False,2011-12,14,BOS,9,41
25,15,1,10,.493,36,36,.507,71,0,.000,2,.493,73,7,.778,9,8,1,NBA,198,Ricky Pierce,8,26,2267,SG,79,False,1984-85,3,MIL,17,18
