age,and1s,astd_pts,drawn_shooting,fga_blkd,fouls_blocking,fouls_offensive,fouls_shooting,fouls_take,g,lg_id,mp,name,pct_1,pct_2,pct_3,pct_4,pct_5,pid,plus_minus_net,plus_minus_on,pos,ring,season,team_id,tov_bad_pass,tov_lost_ball,tov_other
26,7,246,29,12,6,4,24,1,17,NBA,593,Draymond Green,,,,68%,32%,791,18.8,18.5,PF,True,2016-17,GSW,25,6,3
27,5,394,18,12,0,6,28,3,21,NBA,819,Draymond Green,,,58%,40%,2%,791,4.0,11.0,PF,True,2017-18,GSW,44,11,8
24,1,11,2,1,0,0,1,0,5,NBA,52,Jerian Grant,97%,3%,,,,788,-17.4,-21.8,PG,False,2016-17,CHI,6,1,0
24,0,0,0,0,,0,0,0,3,NBA,5,Ryan Humphrey,,,,83%,18%,786,-0.7,-17.5,PF,False,2003-04,MEM,0,0,0
26,7,83,34,17,,6,12,0,10,NBA,401,Larry Hughes,,66%,33%,,,782,8.7,-1.2,SG,False,2004-05,WAS,9,7,9
27,2,76,12,13,,3,13,0,9,NBA,336,Larry Hughes,,84%,17%,,,782,-4.1,-5.6,SG,False,2005-06,CLE,7,4,5
28,3,95,22,15,,3,18,0,18,NBA,639,Larry Hughes,66%,29%,5%,,,782,-10.4,-0.5,SG,False,2006-07,CLE,28,8,6
31,0,13,3,1,,1,2,0,4,NBA,58,Larry Hughes,,99%,2%,,,782,9.1,-5.0,SG,False,2009-10,CHA,1,1,1
22,0,11,3,4,1,0,6,0,5,NBA,111,Jerami Grant,,,28%,73%,,782,-45.4,-33.3,PF,False,2016-17,OKC,1,2,0
23,1,17,6,6,2,0,11,0,6,NBA,133,Jerami Grant,,,9%,91%,,782,28.8,10.6,PF,False,2017-18,OKC,1,5,0
23,0,0,0,1,,0,1,0,8,NBA,48,Marcin Gortat,,,,,100%,779,17.2,17.7,C,False,2007-08,ORL,0,1,2
24,1,8,5,4,,5,24,0,24,NBA,271,Marcin Gortat,,,,9%,91%,779,13.5,12.9,PF,False,2008-09,ORL,1,3,7
25,1,21,3,1,,1,18,0,14,NBA,212,Marcin Gortat,,,,16%,84%,779,0.5,10.5,C,False,2009-10,ORL,2,0,1
29,1,36,13,6,0,2,6,0,11,NBA,382,Marcin Gortat,,,,2%,98%,779,15.1,5.2,C,False,2013-14,WAS,5,6,9
30,4,50,10,4,2,5,9,0,10,NBA,307,Marcin Gortat,,,,,100%,779,-3.1,3.5,C,False,2014-15,WAS,5,5,6
32,3,55,8,3,4,5,16,0,13,NBA,409,Marcin Gortat,,,,13%,87%,779,17.7,5.6,C,False,2016-17,WAS,4,5,8
33,1,13,4,8,2,1,8,0,6,NBA,160,Marcin Gortat,,,,,100%,779,6.2,0.1,C,False,2017-18,WAS,3,1,2
26,2,33,4,3,0,0,3,3,4,NBA,143,Eric Gordon,57%,40%,4%,,,778,-36.0,-17.8,SG,False,2014-15,NOP,6,4,0
28,2,51,5,10,1,1,11,1,11,NBA,358,Eric Gordon,,13%,87%,1%,,778,14.7,6.4,SG,False,2016-17,HOU,8,3,3
29,4,69,27,15,0,4,18,0,17,NBA,549,Eric Gordon,46%,54%,,,,778,-9.4,-1.2,SG,False,2017-18,HOU,10,7,7
24,0,21,0,0,,0,1,0,4,NBA,56,Troy Hudson,19%,79%,2%,,,772,8.1,-2.1,PG,False,2000-01,ORL,0,2,1
25,0,14,5,7,,0,4,0,4,NBA,106,Troy Hudson,39%,61%,,,,772,-10.4,-9.7,PG,False,2001-02,ORL,5,2,1
26,0,68,8,8,,2,3,0,6,NBA,221,Troy Hudson,100%,,,,,772,7.9,-4.8,PG,False,2002-03,MIN,7,7,2
24,5,28,21,4,0,2,12,0,9,NBA,246,Rudy Gobert,,,,,100%,769,-11.5,-10.6,C,False,2016-17,UTA,2,5,2
25,1,29,20,12,2,6,14,0,11,NBA,383,Rudy Gobert,,,,,100%,769,-6.1,-3.4,C,False,2017-18,UTA,6,6,9
24,1,7,5,4,,1,10,0,5,NBA,145,Taj Gibson,,,2%,96%,2%,766,15.1,-4.7,PF,False,2009-10,CHI,0,1,1
25,3,20,8,2,0,3,22,0,16,NBA,284,Taj Gibson,,,,100%,,766,3.4,6.7,PF,False,2010-11,CHI,4,4,6
26,2,9,12,5,0,1,12,0,6,NBA,137,Taj Gibson,,,,96%,4%,766,2.4,-0.8,PF,False,2011-12,CHI,0,2,1
27,2,8,11,10,0,3,23,0,12,NBA,206,Taj Gibson,,,,99%,1%,766,3.8,-4.6,PF,False,2012-13,CHI,1,4,4
28,4,6,17,5,0,1,7,0,5,NBA,154,Taj Gibson,,,,100%,,766,22.8,3.3,PF,False,2013-14,CHI,0,6,2
29,2,29,9,10,1,4,10,0,12,NBA,276,Taj Gibson,,,12%,84%,4%,766,-21.1,-8.1,PF,False,2014-15,CHI,3,2,6
31,0,8,4,3,1,1,10,0,5,NBA,118,Taj Gibson,,,,79%,21%,766,38.5,11.2,PF,False,2016-17,OKC,1,4,3
32,1,5,2,1,0,1,6,0,5,NBA,123,Taj Gibson,,,,100%,,766,-13.3,-16.4,PF,False,2017-18,MIN,1,1,2
30,0,15,0,2,0,1,3,1,7,NBA,38,Lester Hudson,59%,41%,,,,765,-4.0,-2.4,SG,False,2014-15,LAC,1,1,1
23,0,0,0,0,0,0,0,0,2,NBA,3,Marcus Georges-Hunt,,,73%,27%,,760,-24.0,-33.3,SG,False,2017-18,MIN,0,0,0
20,0,11,4,5,0,3,4,0,5,NBA,133,Paul George,,95%,5%,,,759,-2.8,-9.6,SG,False,2010-11,IND,0,2,5
21,4,61,10,10,1,2,18,0,11,NBA,371,Paul George,,78%,19%,3%,,759,22.3,8.5,SG,False,2011-12,IND,12,5,4
22,10,214,48,19,0,9,28,1,19,NBA,780,Paul George,,2%,98%,,,759,17.0,3.0,SF,False,2012-13,IND,41,20,14
23,8,158,45,16,4,6,16,2,19,NBA,781,Paul George,,,98%,2%,,759,20.9,2.2,SF,False,2013-14,IND,29,12,8
25,1,70,21,10,2,4,9,0,7,NBA,275,Paul George,,,33%,67%,,759,40.1,9.2,SF,False,2015-16,IND,4,14,5
26,1,69,11,6,1,2,4,0,4,NBA,172,Paul George,,,80%,20%,,759,-46.1,-8.9,SF,False,2016-17,IND,7,3,3
27,5,40,16,5,1,3,3,1,6,NBA,251,Paul George,,8%,92%,,,759,-0.2,-5.2,SF,False,2017-18,OKC,12,7,5
25,3,23,15,8,0,2,9,0,7,NBA,279,Rudy Gay,,,99%,1%,,757,27.0,5.3,SF,False,2011-12,MEM,11,6,4
31,1,27,5,2,0,0,5,0,5,NBA,160,Rudy Gay,,,33%,66%,,757,13.5,-4.1,PF,False,2017-18,SAS,2,4,0
23,1,8,5,2,,1,5,0,5,NBA,86,Josh Howard,1%,44%,55%,,,752,-3.9,-1.7,SF,False,2003-04,DAL,2,3,2
24,8,54,27,12,,8,28,0,13,NBA,428,Josh Howard,,,95%,5%,,752,14.5,2.5,SF,False,2004-05,DAL,10,5,13
25,9,73,46,13,,16,32,0,23,NBA,824,Josh Howard,,,80%,20%,,752,13.0,7.9,SF,False,2005-06,DAL,14,13,25
26,3,40,10,2,,3,10,0,6,NBA,248,Josh Howard,,5%,83%,13%,,752,30.5,-3.0,SF,False,2006-07,DAL,3,5,4
27,0,16,10,8,,0,5,0,5,NBA,171,Josh Howard,,6%,94%,,,752,-3.3,-11.5,SF,False,2007-08,DAL,2,5,2
28,3,30,19,6,,2,6,0,10,NBA,295,Josh Howard,,,99%,1%,,752,15.6,4.8,SF,False,2008-09,DAL,12,7,2
31,0,8,1,1,0,0,3,0,4,NBA,63,Josh Howard,,84%,16%,,,752,-41.8,-46.0,SF,False,2011-12,UTA,2,0,0
23,0,26,5,5,,0,3,0,4,NBA,134,Pau Gasol,,,,55%,46%,751,-0.7,-16.9,PF,False,2003-04,MEM,3,2,0
24,2,23,7,9,,0,4,0,4,NBA,133,Pau Gasol,,,,39%,61%,751,25.3,-4.0,PF,False,2004-05,MEM,3,3,1
25,1,29,12,5,,1,4,0,4,NBA,158,Pau Gasol,,,,69%,31%,751,8.4,-14.8,PF,False,2005-06,MEM,6,3,2
27,6,188,38,23,,2,39,0,21,NBA,836,Pau Gasol,,,,,100%,751,14.0,4.7,C,False,2007-08,LAL,20,19,5
28,12,134,54,18,,3,32,0,23,NBA,931,Pau Gasol,,,,26%,74%,751,6.8,8.9,C,True,2008-09,LAL,20,16,8
29,11,190,61,26,,4,30,0,23,NBA,913,Pau Gasol,,,,43%,57%,751,5.2,4.9,C,True,2009-10,LAL,17,13,14
30,3,86,18,9,0,2,14,0,10,NBA,358,Pau Gasol,,,,57%,43%,751,15.7,2.8,C,False,2010-11,LAL,4,9,4
31,3,97,11,13,0,1,16,0,12,NBA,444,Pau Gasol,,,,96%,4%,751,-4.3,-5.7,PF,False,2011-12,LAL,11,6,3
32,3,59,7,4,0,0,3,1,4,NBA,146,Pau Gasol,,,,50%,50%,751,15.3,-16.8,PF,False,2012-13,LAL,8,4,1
34,4,72,15,5,2,2,6,0,10,NBA,317,Pau Gasol,,,,55%,45%,751,13.5,9.1,PF,False,2014-15,CHI,12,6,3
36,2,70,8,7,1,2,22,1,16,NBA,365,Pau Gasol,,,,,100%,751,4.4,3.1,C,False,2016-17,SAS,10,5,3
37,0,33,5,2,0,0,1,0,5,NBA,90,Pau Gasol,,,,,100%,751,-8.1,-13.9,C,False,2017-18,SAS,2,2,0
26,6,70,31,9,5,3,17,0,13,NBA,519,Marc Gasol,,,,1%,99%,750,15.5,2.6,C,False,2010-11,MEM,6,13,7
27,3,47,15,4,1,2,11,0,7,NBA,261,Marc Gasol,,,,1%,99%,750,17.7,4.4,C,False,2011-12,MEM,4,7,2
28,8,109,27,11,0,3,24,0,15,NBA,609,Marc Gasol,,,,,100%,750,23.0,5.1,C,False,2012-13,MEM,8,6,4
29,3,65,14,8,0,4,13,1,7,NBA,299,Marc Gasol,,,,,100%,750,-6.4,-6.4,C,False,2013-14,MEM,2,5,5
30,2,111,32,10,0,4,16,0,11,NBA,416,Marc Gasol,,,,,100%,750,-8.5,-2.2,C,False,2014-15,MEM,4,5,7
32,4,62,16,2,1,2,12,0,6,NBA,240,Marc Gasol,,,,,100%,750,11.2,-7.6,C,False,2016-17,MEM,7,5,2
27,3,35,20,17,,4,12,0,10,NBA,391,Juwan Howard,,,75%,24%,,753,10.4,-2.3,PF,False,2000-01,DAL,4,5,5
33,1,17,6,3,,0,2,0,7,NBA,157,Juwan Howard,,,,80%,20%,753,6.1,-0.4,PF,False,2006-07,HOU,2,2,0
34,0,3,0,0,,0,2,0,3,NBA,11,Juwan Howard,,,,63%,37%,753,20.1,8.9,PF,False,2007-08,DAL,0,0,0
36,0,8,0,1,,2,9,0,6,NBA,87,Juwan Howard,,,,53%,47%,753,-9.0,-18.5,C,False,2009-10,POR,1,0,2
37,0,3,2,4,1,1,2,0,11,NBA,60,Juwan Howard,,,,32%,68%,753,-1.2,2.0,PF,False,2010-11,MIA,0,0,2
38,0,0,2,0,0,0,0,0,9,NBA,24,Juwan Howard,,,,76%,24%,753,15.7,23.5,PF,True,2011-12,MIA,0,0,0
22,0,21,8,7,1,2,7,0,5,NBA,148,Danilo Gallinari,,,46%,51%,3%,747,11.5,-1.0,SF,False,2010-11,DEN,0,5,2
23,0,39,11,10,0,3,5,0,7,NBA,222,Danilo Gallinari,,,74%,17%,9%,747,-17.0,-5.5,SF,False,2011-12,DEN,3,3,3
29,1,14,4,0,,4,8,0,5,NBA,189,Allan Houston,,99%,1%,,,741,-13.3,-5.4,SG,False,2000-01,NYK,2,3,5
25,0,0,0,0,0,0,0,0,2,NBA,3,Jorge Gutierrez,100%,,,,,740,-41.6,-42.9,PG,False,2013-14,BRK,0,0,0
26,0,2,0,0,0,0,1,0,1,NBA,12,Jorge Gutierrez,100%,,,,,740,-65.1,-75.0,PG,False,2014-15,MIL,0,0,0
27,0,5,0,0,0,0,0,0,3,NBA,12,Jorge Gutierrez,100%,,,,,740,-34.3,-43.6,PG,False,2015-16,CHO,0,1,0
22,1,10,3,3,,0,3,0,3,NBA,64,Eddie House,100%,,,,,735,14.0,-16.1,PG,False,2000-01,MIA,2,3,0
26,0,9,1,1,,0,0,0,3,NBA,23,Eddie House,100%,,,,,735,14.1,7.5,PG,False,2004-05,SAC,1,0,0
27,0,13,1,1,,1,6,0,14,NBA,130,Eddie House,100%,,,,,735,-24.5,-19.1,PG,False,2005-06,PHO,2,1,2
28,0,3,0,0,,0,0,0,4,NBA,18,Eddie House,14%,86%,,,,735,-30.9,-28.6,SG,False,2006-07,NJN,2,0,0
29,0,43,1,0,,0,4,0,21,NBA,165,Eddie House,95%,5%,,,,735,3.2,8.9,PG,True,2007-08,BOS,3,1,0
30,1,27,1,2,,0,13,0,14,NBA,232,Eddie House,47%,53%,,,,735,-11.0,-6.9,PG,False,2008-09,BOS,5,1,0
32,0,2,0,1,0,1,4,0,7,NBA,48,Eddie House,31%,69%,,,,735,2.6,5.4,SG,False,2010-11,MIA,2,0,2
30,0,68,2,2,,2,25,0,16,NBA,382,Robert Horry,,,,99%,1%,731,1.6,14.7,PF,True,2000-01,LAL,12,3,3
31,2,137,12,3,,5,34,0,19,NBA,703,Robert Horry,,,,99%,1%,731,1.4,4.1,PF,True,2001-02,LAL,13,8,9
32,1,86,2,1,,2,13,0,12,NBA,373,Robert Horry,,,,99%,1%,731,7.1,2.5,PF,False,2002-03,LAL,11,4,2
33,0,22,3,2,,4,10,0,10,NBA,211,Robert Horry,,,14%,85%,1%,731,35.3,23.3,PF,False,2003-04,SAS,3,1,6
34,3,107,11,6,,4,21,0,23,NBA,618,Robert Horry,,,,99%,1%,731,11.7,9.6,PF,True,2004-05,SAS,9,4,7
35,2,25,10,2,,0,14,0,13,NBA,224,Robert Horry,,,,85%,15%,731,-6.7,-2.2,PF,False,2005-06,SAS,8,1,1
36,1,68,4,1,,2,15,0,18,NBA,361,Robert Horry,,,,100%,,731,-1.5,3.4,PF,True,2006-07,SAS,7,3,4
37,0,18,2,2,,1,11,0,15,NBA,154,Robert Horry,,,,93%,7%,731,6.3,4.6,PF,False,2007-08,SAS,0,1,1
31,1,7,4,1,,0,6,0,4,NBA,86,Tom Gugliotta,,,,40%,60%,726,-19.3,-21.1,PF,False,2000-01,PHO,2,2,1
33,0,0,0,0,,0,2,0,2,NBA,10,Tom Gugliotta,,,,92%,8%,726,-56.8,-61.8,PF,False,2002-03,PHO,0,0,0
27,0,9,1,2,,0,1,0,4,NBA,57,Adrian Griffin,,62%,38%,,,685,-14.7,-12.6,SG,False,2001-02,DAL,3,0,0
28,0,20,1,1,,2,11,0,15,NBA,131,Adrian Griffin,,56%,44%,,,685,-7.0,-6.8,SG,False,2002-03,DAL,5,0,4
30,1,24,2,1,,0,4,0,5,NBA,86,Adrian Griffin,,,96%,4%,,685,10.2,5.4,SF,False,2004-05,CHI,2,1,0
31,2,55,4,5,,2,21,0,20,NBA,349,Adrian Griffin,6%,89%,6%,,,685,2.9,6.3,SG,False,2005-06,DAL,5,1,5
32,0,0,0,0,,0,0,0,4,NBA,9,Adrian Griffin,,18%,82%,,,685,-57.0,-55.0,SF,False,2006-07,CHI,0,0,0
24,0,2,4,3,,0,11,0,9,NBA,84,Ryan Hollins,,,,12%,88%,682,-20.9,-18.2,C,False,2008-09,DAL,2,0,2
27,1,18,4,2,2,2,12,0,17,NBA,170,Ryan Hollins,,,,2%,98%,682,-17.1,-13.4,C,False,2011-12,BOS,1,4,2
28,2,4,2,2,0,0,6,0,5,NBA,37,Ryan Hollins,,,,,100%,682,43.3,30.6,C,False,2012-13,LAC,2,0,0
29,1,0,1,0,0,1,2,0,5,NBA,9,Ryan Hollins,,,,,100%,682,4.8,6.3,PF,False,2013-14,LAC,0,0,1
31,2,51,5,3,,0,7,0,18,NBA,438,Fred Hoiberg,44%,56%,,,,670,3.1,1.4,SG,False,2003-04,MIN,3,5,0
23,0,6,4,0,,0,1,0,5,NBA,63,Willie Green,11%,89%,,,,657,12.7,1.3,SG,False,2004-05,PHI,1,1,0
26,2,25,5,7,,2,6,0,6,NBA,142,Willie Green,2%,96%,3%,,,657,-21.9,-20.1,SG,False,2007-08,PHI,3,4,2
27,1,14,2,2,,0,8,0,6,NBA,148,Willie Green,,96%,4%,,,657,-16.0,-17.6,SG,False,2008-09,PHI,1,3,1
29,1,10,3,1,0,1,7,0,6,NBA,84,Willie Green,1%,78%,20%,,,657,-4.0,-11.7,SG,False,2010-11,NOH,1,1,1
30,0,6,0,0,0,1,1,0,5,NBA,63,Willie Green,,93%,7%,,,657,-25.1,-25.1,SG,False,2011-12,ATL,1,0,1
31,0,5,1,0,0,0,0,0,3,NBA,20,Willie Green,,100%,,,,657,11.2,3.8,SG,False,2012-13,LAC,0,0,0
32,0,2,1,0,0,0,3,0,5,NBA,19,Willie Green,,97%,3%,,,657,-16.1,-14.1,SG,False,2013-14,LAC,1,0,0
24,4,83,12,12,,3,6,0,6,NBA,213,Kirk Hinrich,30%,67%,4%,,,642,-26.3,-8.5,PG,False,2004-05,CHI,9,2,3
25,2,104,16,10,,0,8,0,6,NBA,234,Kirk Hinrich,65%,32%,3%,,,642,18.7,1.0,PG,False,2005-06,CHI,14,8,2
26,2,162,9,7,,5,18,0,10,NBA,362,Kirk Hinrich,78%,22%,,,,642,-3.7,0.0,PG,False,2006-07,CHI,11,4,8
28,0,43,8,2,,0,11,0,7,NBA,210,Kirk Hinrich,20%,80%,,,,642,3.3,-3.7,SG,False,2008-09,CHI,4,4,0
29,0,42,2,1,,0,12,0,5,NBA,196,Kirk Hinrich,11%,89%,,,,642,-22.1,-14.4,SG,False,2009-10,CHI,1,1,0
30,0,35,0,4,0,0,8,0,6,NBA,173,Kirk Hinrich,100%,,,,,642,9.0,1.3,PG,False,2010-11,ATL,1,3,0
31,1,13,1,2,0,0,5,0,6,NBA,141,Kirk Hinrich,20%,80%,,,,642,-4.1,-7.1,SG,False,2011-12,ATL,1,1,0
32,0,48,3,5,0,2,1,1,4,NBA,162,Kirk Hinrich,71%,29%,,,,642,16.1,4.2,PG,False,2012-13,CHI,3,1,4
33,0,49,2,3,2,2,8,2,5,NBA,167,Kirk Hinrich,62%,38%,,,,642,-12.7,-9.3,PG,False,2013-14,CHI,4,5,2
34,1,27,2,1,0,0,9,0,10,NBA,126,Kirk Hinrich,2%,96%,2%,,,642,-32.2,-22.4,SG,False,2014-15,CHI,1,0,0
35,0,8,0,0,1,0,0,0,6,NBA,27,Kirk Hinrich,80%,20%,,,,642,24.4,21.5,PG,False,2015-16,ATL,0,0,0
32,7,23,21,21,,10,30,0,23,NBA,742,Tyrone Hill,,,,98%,2%,633,0.9,0.5,PF,False,2000-01,PHI,7,5,14
34,2,4,3,3,,2,12,0,10,NBA,141,Tyrone Hill,,,2%,71%,28%,633,-10.8,-7.2,PF,False,2002-03,PHI,1,2,3
24,0,2,6,7,0,1,17,0,12,NBA,217,Jordan Hill,,,,56%,44%,630,-3.2,-6.7,C,False,2011-12,LAL,1,4,2
25,0,2,0,0,0,0,1,0,3,NBA,31,Jordan Hill,,,,52%,48%,630,4.0,-17.3,PF,False,2012-13,LAL,0,0,0
28,0,4,0,0,0,0,0,0,5,NBA,15,Jordan Hill,,,,,100%,630,-12.7,-10.3,C,False,2015-16,IND,0,0,0
37,0,4,0,0,,0,1,0,3,NBA,21,A.C. Green,,,,68%,32%,625,6.7,-18.2,PF,False,2000-01,MIA,1,0,0
34,1,31,14,5,,0,4,0,4,NBA,143,Grant Hill,,82%,18%,,,623,2.3,-9.7,SG,False,2006-07,ORL,6,3,1
35,0,6,0,0,,0,3,0,3,NBA,68,Grant Hill,,,65%,28%,8%,623,-5.5,-6.8,SF,False,2007-08,PHO,0,0,0
37,4,85,15,5,,4,18,0,16,NBA,452,Grant Hill,,,81%,19%,,623,-0.2,5.8,SF,False,2009-10,PHO,6,5,8
40,0,4,0,0,0,1,1,0,1,NBA,20,Grant Hill,,,,57%,43%,623,10.8,3.5,SF,False,2012-13,LAC,0,0,1
19,0,12,2,0,0,1,2,0,3,NBA,23,Markelle Fultz,32%,69%,,,,614,6.6,9.1,SG,False,2017-18,PHI,0,0,1
25,1,2,2,1,,0,3,0,4,NBA,36,Channing Frye,,,,44%,57%,613,-19.5,-23.3,PF,False,2008-09,POR,0,0,0
26,1,41,7,3,,0,29,0,16,NBA,435,Channing Frye,,,,2%,98%,613,7.0,8.9,C,False,2009-10,PHO,2,4,2
32,0,13,3,2,0,1,14,1,17,NBA,237,Channing Frye,,,,4%,96%,613,10.5,17.9,C,True,2015-16,CLE,0,4,1
33,0,31,3,2,1,0,4,0,12,NBA,154,Channing Frye,,,,,100%,613,-15.6,-4.3,C,False,2016-17,CLE,1,1,0
24,0,0,0,0,0,0,0,0,2,NBA,3,Tim Frazier,100%,,,,,612,33.5,23.3,PG,False,2014-15,POR,0,1,0
27,0,6,0,0,0,0,1,0,2,NBA,6,Tim Frazier,100%,,,,,612,-30.5,-32.7,PG,False,2017-18,WAS,0,0,0
24,0,0,0,0,,0,0,0,2,NBA,9,Aaron Gray,,,,,100%,599,103.1,95.6,C,False,2008-09,CHI,0,0,1
26,2,4,4,0,0,2,10,0,6,NBA,87,Aaron Gray,,,,,100%,599,13.3,0.4,C,False,2010-11,NOH,0,1,4
20,0,9,3,2,0,0,1,0,4,NBA,53,Evan Fournier,3%,93%,4%,,,594,-2.9,-7.2,SG,False,2012-13,DEN,1,3,2
23,0,7,3,0,0,0,2,0,6,NBA,73,Bryn Forbes,18%,82%,,,,593,6.7,6.7,SG,False,2016-17,SAS,0,2,0
24,0,4,2,1,0,0,1,1,4,NBA,54,Bryn Forbes,11%,58%,31%,,,593,-10.4,-17.0,SG,False,2017-18,SAS,0,0,0
19,0,2,0,0,0,0,2,0,3,NBA,6,Terrance Ferguson,,51%,49%,,,590,73.3,66.4,SG,False,2017-18,OKC,0,0,0
25,1,46,3,4,,0,4,0,4,NBA,130,Raymond Felton,92%,8%,,,,589,-30.2,-20.2,PG,False,2009-10,CHA,6,0,0
26,1,50,8,1,2,2,3,0,5,NBA,152,Raymond Felton,48%,52%,,,,589,-12.4,-10.1,SG,False,2010-11,DEN,8,0,2
28,4,138,11,11,2,0,12,0,12,NBA,454,Raymond Felton,100%,,,,,589,-2.2,2.8,PG,False,2012-13,NYK,15,5,0
30,1,10,2,0,0,0,0,0,3,NBA,36,Raymond Felton,48%,52%,,,,589,-18.5,-21.3,PG,False,2014-15,DAL,0,0,0
31,1,51,3,7,1,1,6,0,5,NBA,172,Raymond Felton,72%,28%,,,,589,14.6,-15.7,PG,False,2015-16,DAL,0,11,1
32,0,23,1,1,0,0,7,1,7,NBA,127,Raymond Felton,59%,41%,,,,589,0.1,-1.8,PG,False,2016-17,LAC,2,1,0
33,0,20,1,2,0,0,3,0,6,NBA,79,Raymond Felton,100%,,,,,589,3.4,-2.7,PG,False,2017-18,OKC,3,1,0
21,4,3,10,2,,2,3,0,11,NBA,79,J.J. Hickson,,,,44%,56%,586,-17.1,-12.9,PF,False,2009-10,CLE,0,1,5
24,1,6,8,6,2,4,11,0,5,NBA,132,Roy Hibbert,,,,,100%,583,-17.5,-16.1,C,False,2010-11,IND,2,2,9
25,2,28,12,7,0,7,26,0,11,NBA,340,Roy Hibbert,,,,,100%,583,16.4,7.7,C,False,2011-12,IND,5,7,10
26,5,63,28,15,0,13,45,0,19,NBA,694,Roy Hibbert,,,,,100%,583,22.2,6.0,C,False,2012-13,IND,10,13,20
27,5,40,19,16,2,11,30,0,19,NBA,542,Roy Hibbert,,,,,100%,583,-5.3,-3.0,C,False,2013-14,IND,2,6,17
35,0,43,11,15,,3,24,0,16,NBA,423,Horace Grant,,,,88%,12%,576,-2.3,12.8,PF,True,2000-01,LAL,4,4,7
36,0,21,1,3,,0,2,0,4,NBA,127,Horace Grant,,,,5%,95%,576,26.4,5.2,C,False,2001-02,ORL,1,1,0
24,0,5,0,0,1,2,7,0,6,NBA,82,Cristiano Felicio,,,,,100%,572,-0.2,-7.8,C,False,2016-17,CHI,1,2,4
22,2,8,6,8,0,4,8,0,7,NBA,192,Kenneth Faried,,,11%,87%,3%,569,-5.6,-2.1,PF,False,2011-12,DEN,3,6,5
23,3,2,7,1,1,3,6,0,5,NBA,145,Kenneth Faried,,,,54%,46%,569,12.0,1.3,PF,False,2012-13,DEN,1,1,3
20,0,4,12,4,1,0,6,0,4,NBA,116,Derrick Favors,,,,93%,7%,570,39.0,-2.8,PF,False,2011-12,UTA,2,1,2
25,3,24,9,5,2,2,9,0,11,NBA,225,Derrick Favors,,,,,100%,570,-0.8,-5.0,PF,False,2016-17,UTA,2,0,2
26,3,30,17,3,1,1,10,0,11,NBA,286,Derrick Favors,,,,57%,43%,570,20.7,7.9,C,False,2017-18,UTA,5,4,1
30,1,0,1,0,,0,3,0,3,NBA,17,Lawrence Funderburke,,,,100%,,567,-52.8,-50.3,PF,False,2000-01,SAC,0,1,0
31,0,0,1,1,,0,1,0,5,NBA,20,Lawrence Funderburke,,,17%,83%,,567,-29.0,-25.2,PF,False,2001-02,SAC,0,0,0
32,0,0,1,1,,0,1,0,6,NBA,15,Lawrence Funderburke,,,68%,32%,,567,-27.1,-24.1,PF,False,2002-03,SAC,0,0,1
34,0,2,0,1,,0,1,0,5,NBA,28,Lawrence Funderburke,,,,76%,24%,567,23.3,19.3,PF,False,2004-05,CHI,0,0,0
28,0,0,2,2,,0,1,0,4,NBA,27,Walter Herrmann,,,4%,83%,13%,560,-27.2,-23.4,PF,False,2007-08,DET,0,0,0
29,0,5,0,0,,0,1,0,4,NBA,22,Walter Herrmann,,,78%,22%,,560,43.7,17.5,SF,False,2008-09,DET,0,0,0
28,0,3,5,2,,0,5,0,3,NBA,84,Brian Grant,,,,50%,50%,554,-8.1,-27.3,C,False,2000-01,MIA,3,2,1
31,2,22,8,11,,4,23,0,13,NBA,399,Brian Grant,,,,2%,98%,554,-3.7,-1.2,C,False,2003-04,MIA,6,5,7
33,0,0,1,0,,0,2,0,5,NBA,12,Brian Grant,,,,,100%,554,-61.7,-58.8,C,False,2005-06,PHO,0,0,0
22,0,22,0,1,,2,9,0,6,NBA,162,Danny Granger,,,64%,36%,,552,-12.9,-10.4,SF,False,2005-06,IND,3,1,3
27,2,36,5,3,0,1,6,0,5,NBA,183,Danny Granger,,,100%,,,552,-37.1,-16.7,SF,False,2010-11,IND,4,2,1
28,3,62,10,10,0,2,8,0,11,NBA,420,Danny Granger,,,93%,7%,,552,29.4,8.1,SF,False,2011-12,IND,14,7,8
30,0,8,3,6,1,1,9,0,13,NBA,134,Danny Granger,,,50%,50%,,552,12.0,11.0,SF,False,2013-14,LAC,1,1,1
27,0,3,0,0,,0,0,0,2,NBA,5,Stephen Graham,,,100%,,,549,-25.9,-36.5,SG,False,2009-10,CHA,1,0,0
24,1,5,2,2,,3,6,0,6,NBA,109,Joey Graham,,,61%,39%,,529,4.9,-2.9,SF,False,2006-07,TOR,0,0,6
25,0,0,0,0,,0,0,0,2,NBA,2,Joey Graham,,31%,69%,,,529,-94.8,-100.0,SF,False,2007-08,TOR,0,0,0
27,1,0,2,0,,1,3,0,4,NBA,29,Joey Graham,,,92%,8%,,529,5.6,3.2,SF,False,2009-10,DEN,0,0,1
26,0,3,0,0,0,1,3,0,9,NBA,24,Joel Freeland,,,,41%,59%,519,-8.0,-14.3,C,False,2013-14,POR,2,1,1
27,0,0,0,0,0,0,0,0,2,NBA,7,Joel Freeland,,,,52%,48%,519,7.5,-2.1,C,False,2014-15,POR,0,0,0
23,0,0,0,0,0,0,0,0,4,NBA,10,Andrew Goudelock,45%,55%,,,,505,-15.7,-20.1,SG,False,2011-12,LAL,0,0,0
